
ModelBox: 512 models
-> -0.856256076200543*x**2 + 1.74406984015079*x - 0.679562240412221*sqrt(x**2) - 0.052938936077, p = 1.8900052119178445e-06, parse trees = 5, valid = True, error = 0.0015979450932355652, time = 324.54574060440063
-> -0.856198578315895*x**2 + 1.06444193260972*x - 0.0529251582851232, p = 0.003187608010016937, parse trees = 92, valid = True, error = 0.0015979451056064022, time = 22.63618016242981
-> -0.85521047760586*x**2 + 1.06334225316342*sqrt(x**2) - 0.0527136021088369, p = 6.736283078492161e-05, parse trees = 8, valid = True, error = 0.0015979526887933756, time = 66.88418340682983
-> 1.06225746862671*x - 0.854237924797971*sqrt(x**4) - 0.0524860385958896, p = 1.2457082880000004e-05, parse trees = 2, valid = True, error = 0.001597974180274459, time = 73.2767915725708
-> -0.770648642843015*sqrt(x**4) + 6.11378480677368 - 6.16671280883349*exp(-0.17290320480839*x), p = 2.2649241600000005e-06, parse trees = 1, valid = True, error = 0.001604403083103761, time = 585.9952957630157
-> -0.746889540832985*x**2 + 4.67853733319156 - 4.73143156840271*exp(-0.225589210243431*x), p = 0.0005424876113204902, parse trees = 32, valid = True, error = 0.0016086665456573428, time = 226.5315010547638
-> 0.67922787345311*sqrt(x**3) - 0.00999819447965688*exp(4.13398766450025*x**2), p = 1.5728640000000003e-05, parse trees = 1, valid = True, error = 0.0017030956455232997, time = 137.13497495651245
-> 9.94479384994641*exp(-0.0850210096504494*x**2) - 9.99728771526534*exp(-0.107969905188728*x), p = 0.000196608, parse trees = 2, valid = True, error = 0.0017052563354383453, time = 352.699346780777
-> 0.524959540170092*sqrt(x) - 0.335387242518038*x**3 - 0.121896625158054*exp(-1.16858679151334*x), p = 2.26492416e-06, parse trees = 1, valid = True, error = 0.0017498155840395392, time = 187.33385515213013
-> -3.45850057645893*x + 9.93661048256288 - 9.99206373674212*exp(-0.458691559614598*x), p = 0.0014414469785570987, parse trees = 48, valid = True, error = 0.001776448655689447, time = 269.3061876296997
-> -3.45954110631985*sqrt(x**2) + 9.93518150412222 - 9.99075359810332*exp(-0.458937208685722*x), p = 3.2544443596800005e-05, parse trees = 6, valid = True, error = 0.001776459604123888, time = 501.75770115852356
-> 0.608454909264257*sqrt(x) - 0.324589244207254*x**3 - 0.129961720052944, p = 0.00012107713174004913, parse trees = 13, valid = True, error = 0.0018579690316287024, time = 75.16616988182068
-> 0.60829872516453*sqrt(x) - 9.96708862720428 + 9.83737830628277*exp(-0.0334216894020196*x**3), p = 8.557515641978881e-06, parse trees = 7, valid = True, error = 0.0018853616008723418, time = 461.1877558231354
-> -0.697924348765066*x**2 - 2.9504041939965*x + 3.81397513013674*sqrt(x**2), p = 2.038431744e-05, parse trees = 2, valid = True, error = 0.0019082595804666101, time = 128.441997051239
-> -0.756507206957574*x**2 + 0.863862180820876*x + 0.0582298240260981*sqrt(x**4), p = 5.410421842378752e-09, parse trees = 1, valid = True, error = 0.0019082607405554973, time = 114.21722936630249
-> 0.863375826306201*x - 0.697696028265427*sqrt(x**4), p = 7.4855743488e-05, parse trees = 2, valid = True, error = 0.0019082609391907206, time = 32.06524705886841
-> -0.698348862160803*x**2 + 0.863955842674758*sqrt(x**2), p = 0.0003538944, parse trees = 2, valid = True, error = 0.001908262145117576, time = 31.9603168964386
-> -0.698546091316127*x**2 + 0.864081273921162*x, p = 0.004473194548926875, parse trees = 11, valid = True, error = 0.0019082641989328953, time = 5.765854835510254
-> -0.9329974140753*x**5 + 1.00444879180277*x**2, p = 0.00010192158720000001, parse trees = 2, valid = True, error = 0.0019313481729147824, time = 7.0003533363342285
-> -0.951739518730743*sqrt(x**3) + 2.98069297534618 - 3.04849012803753*exp(-0.492704277632959*x), p = 9.175459430400002e-06, parse trees = 5, valid = True, error = 0.001965318357369653, time = 333.3852858543396
-> 0.595174930053478*sqrt(x) - 0.428890979315101*x**2 - 0.136814369387998*exp(-3.79944941508643*x**2), p = 5.218385264640002e-08, parse trees = 1, valid = True, error = 0.002011586124004387, time = 189.60602855682373
-> 1.68751320943694*sqrt(x**2) - 1.44588350039139*sqrt(x**3) - 0.0726304395988005, p = 1.0227390873600004e-06, parse trees = 3, valid = True, error = 0.0020663912334370994, time = 263.2905101776123
-> 1.69252908917436*x - 1.45054129653111*sqrt(x**3) - 0.0732491491514854, p = 9.333801112626361e-05, parse trees = 14, valid = True, error = 0.0020664255878760063, time = 80.04125118255615
-> 1.40870634189483*x**4 - 9.87730801692746*exp(0.138898881334014*x**6) + 9.99988657072669, p = 3.3397665693696017e-09, parse trees = 1, valid = True, error = 0.002081533831358981, time = 183.34136414527893
-> 1.36520497927158*sqrt(x) - 1.20026422009029*x - 0.232235387873226*exp(-10.0*x**4), p = 9.059696640000003e-07, parse trees = 1, valid = True, error = 0.002169635062169191, time = 290.8094849586487
-> -1.5912390010115*sqrt(x) + 1.92879216528097 - 1.78296029663882*exp(-2.39260188468808*x), p = 0.00021066443062008348, parse trees = 17, valid = True, error = 0.00221198640133529, time = 249.2312834262848
-> -0.480667277923785*x**2 + 0.608490887485142 - 0.495845997791059*exp(-10.0*x**4), p = 1.0364292956160003e-06, parse trees = 2, valid = True, error = 0.002226165503079045, time = 107.53407454490662
-> 0.37049555524459*sqrt(x) - 0.217990530059291*x**4, p = 0.00014155776, parse trees = 2, valid = True, error = 0.002360256432153808, time = 37.5065975189209
-> -0.815611344260639*x**6 + 0.877814153634592*x**2, p = 2.0384317440000006e-05, parse trees = 1, valid = True, error = 0.002444248001345933, time = 6.245562791824341
-> -3.4823681855399*x**6 + 3.41048614795852*x**5 + 0.129919540144966, p = 4.1747082117120016e-08, parse trees = 1, valid = True, error = 0.002452678504712184, time = 20.5399432182312
-> -0.49374205727818*sqrt(x**2) + 0.659399083847141 - 0.531887130883542*exp(-10.0*x**3), p = 7.247757312000003e-08, parse trees = 1, valid = True, error = 0.002526109113046132, time = 269.7362561225891
-> -0.49333180464992*x + 0.659053243238421 - 0.531571169034393*exp(-10.0*x**3), p = 6.702044672950272e-05, parse trees = 8, valid = True, error = 0.00252611009508237, time = 92.9471583366394
-> 1.25517703018031*x - 1.07279033169761*sqrt(x**3), p = 0.00036408655872, parse trees = 3, valid = True, error = 0.002546900904647478, time = 26.71845769882202
-> -0.485876386254603*sqrt(x) + 0.676623810558195 - 0.537838482600306*exp(-8.54386120539679*x**2), p = 3.7287295451136e-05, parse trees = 10, valid = True, error = 0.0026095525027717966, time = 243.15854835510254
-> 0.693517758818251*sqrt(x) - 0.370025845308508*x**2 - 0.146475915916951, p = 0.00031323553965224756, parse trees = 23, valid = True, error = 0.002613900337217768, time = 83.017751455307
-> 0.380355341608098*sqrt(x) - 0.208374973182643*x**3, p = 0.0003538944, parse trees = 2, valid = True, error = 0.00295377810911831, time = 28.795641899108887
-> 0.380237451675741*sqrt(x) - 0.208156761277947*sqrt(x**6), p = 2.5165824000000007e-06, parse trees = 1, valid = True, error = 0.002953781039062642, time = 90.49700474739075
-> 0.784033833688062*sqrt(x) - 0.435465778337021*sqrt(x**3) - 0.157178197741666, p = 8.2049847263232e-06, parse trees = 4, valid = True, error = 0.0031231075056312968, time = 176.11142110824585
-> -1.29083625260361*x**5 + 1.35109945225966*sqrt(x**5), p = 7.247757312000001e-07, parse trees = 1, valid = True, error = 0.003210360294808899, time = 33.17813849449158
-> 0.387562393544878*sqrt(x) - 0.203872184833312*sqrt(x**5), p = 6.291456e-06, parse trees = 1, valid = True, error = 0.0033216662750863504, time = 89.04963755607605
-> -3.0867566234855*x**4 + 3.14892459322351*x**3, p = 5.0960793600000006e-05, parse trees = 1, valid = True, error = 0.0033400240723310856, time = 6.329729795455933
-> -0.453475132352361*exp(-10.0*x**4) + 0.582399460430733*exp(-1.10985283847662*x**2), p = 6.291456000000001e-06, parse trees = 1, valid = True, error = 0.003602308874411652, time = 134.30954360961914
-> 0.244642454388239 - 0.211853245362935*exp(-9.99968383041345*x**2), p = 0.004641599660418195, parse trees = 46, valid = True, error = 0.003704756465583747, time = 24.030759572982788
-> 0.398493466009821*sqrt(x) - 0.201680596446583*x**2, p = 0.000884736, parse trees = 2, valid = True, error = 0.0037418889563921175, time = 39.76074695587158
-> 0.398280607618949*sqrt(x) - 0.201339010852128*sqrt(x**4), p = 1.5728640000000003e-05, parse trees = 1, valid = True, error = 0.003741895017870036, time = 97.90324664115906
-> 1.02880567669772*sqrt(x) - 0.64833886367427*sqrt(x**2) - 0.171849842902166, p = 2.4111217931182737e-05, parse trees = 7, valid = True, error = 0.003754100837076076, time = 238.32993149757385
-> 1.03110577919884*sqrt(x) - 0.650079739046606*x - 0.172510159184252, p = 0.001563869457741935, parse trees = 65, valid = True, error = 0.003754120180560313, time = 68.42052364349365
-> 0.24176867579098 - 0.286796071344845*exp(-5.12086600361854*x), p = 0.012512132784026178, parse trees = 78, valid = True, error = 0.003989812037527749, time = 17.499898433685303
-> -0.771460889362648*x**3 + 0.112862681472974*exp(2.13366150891765*x), p = 0.00035615932416000005, parse trees = 3, valid = True, error = 0.004043515376203278, time = 35.27017378807068
-> 0.418290737747143*sqrt(x) - 0.206657047594891*sqrt(x**3), p = 3.93216e-05, parse trees = 1, valid = True, error = 0.004211364791089722, time = 102.5261881351471
-> -0.898641650600947*x**5 + 0.157507358303619*exp(1.89809214629782*x**2), p = 1.1324620800000003e-05, parse trees = 1, valid = True, error = 0.0042954306049206754, time = 45.773024559020996
-> -1.80935077115238*x**5 + 1.86070907532759*x**3, p = 2.0384317440000003e-05, parse trees = 1, valid = True, error = 0.0045040188825287925, time = 5.55961799621582
-> 0.252403257517316 - 0.164441807467474*exp(-10.0*x**3), p = 0.0017081001770861202, parse trees = 25, valid = True, error = 0.004682017769732361, time = 29.858428239822388
-> 0.474756624469342*sqrt(x) - 0.246610729511881*x, p = 0.0023533977599999993, parse trees = 5, valid = True, error = 0.004711856343075328, time = 19.709471225738525
-> 0.474717142552217*sqrt(x) - 0.246564532439469*sqrt(x**2), p = 9.8304e-05, parse trees = 1, valid = True, error = 0.0047118568838237325, time = 157.88098311424255
-> 0.474620817896599*sqrt(x) - 1.26901717236134*x + 1.02255344362459*sqrt(x**2), p = 1.13246208e-05, parse trees = 2, valid = True, error = 0.004711858405170262, time = 452.76364517211914
-> 0.209532585110211*x + 0.108315173709332*exp(-1.87487823114506*x**6), p = 1.1324620800000003e-05, parse trees = 1, valid = True, error = 0.004746356810363827, time = 24.769376754760742
-> 0.211530647883324*x + 0.106949969235286*exp(-1.65332094996935*x**5), p = 2.99422973952e-05, parse trees = 2, valid = True, error = 0.005023889467220394, time = 25.250279426574707
-> 0.231545087604451*sqrt(x) + 0.0449927001509467*exp(-1.19055698980765*x**3), p = 7.86432e-05, parse trees = 2, valid = True, error = 0.005173596716149689, time = 78.8032443523407
-> 0.235581908869038*sqrt(x) + 0.0266605678771659, p = 0.012134893275945366, parse trees = 68, valid = True, error = 0.005542086811801226, time = 22.637365579605103
-> 0.269715641763646*sqrt(x), p = 0.01944576, parse trees = 2, valid = True, error = 0.0056232432220452025, time = 3.5787668228149414
-> 0.25192486319891 - 0.13298209098505*exp(-10.0*x**4), p = 0.00022310887096320005, parse trees = 6, valid = True, error = 0.005860143346422507, time = 29.10901951789856
-> 0.196400950035653*sqrt(x**3) + 0.135234967026215*exp(-1.19229019299308*x**4), p = 2.5165824000000007e-06, parse trees = 1, valid = True, error = 0.006275366836795351, time = 68.7083969116211
-> 0.203965509623538*sqrt(x**2) + 0.103648593042189*exp(-0.703864998669818*x**2), p = 3.93216e-05, parse trees = 1, valid = True, error = 0.006276237691857656, time = 86.11867952346802
-> -0.449425116917327*x**4 + 0.170320406667016*exp(1.31421793983435*x**2), p = 5.662310400000001e-05, parse trees = 2, valid = True, error = 0.006484433804864303, time = 31.412307500839233
-> 0.155414389412995*x + 0.105690998065312, p = 0.06417382896332471, parse trees = 252, valid = True, error = 0.006629409588229604, time = 4.148708820343018
-> 0.155354529244628*sqrt(x**2) + 0.105723560335087, p = 0.0046763917140397624, parse trees = 40, valid = True, error = 0.00662940993377932, time = 18.803972721099854
-> 7.03049012753309*x - 6.87484139689885*sqrt(x**2) + 0.105519209397977, p = 0.0005221534119715493, parse trees = 34, valid = True, error = 0.006629416922363697, time = 79.8298728466034
-> 0.154819405211408*x + 0.105695378793193*exp(0.00554271915667077*x), p = 0.0023578823098367994, parse trees = 7, valid = True, error = 0.006629428733689077, time = 23.45107364654541
-> 0.184485669426139*x**2 + 0.153275807971763*exp(-1.27740809049253*x**5), p = 1.1324620800000003e-05, parse trees = 1, valid = True, error = 0.006688973091377462, time = 30.10285973548889
-> -0.187676364831538*x**2 + 0.137949985075512*exp(1.10945085060287*x), p = 0.000884736, parse trees = 2, valid = True, error = 0.0068102591580534175, time = 27.13982343673706
-> -0.187534613205997*sqrt(x**4) + 0.137864713944394*exp(1.10993755763955*x), p = 1.572864e-05, parse trees = 1, valid = True, error = 0.006810261338620327, time = 97.93928909301758
-> 0.247440952641543 - 0.108711394977251*exp(-10.0*x**5), p = 0.00018252671483904, parse trees = 8, valid = True, error = 0.0068218369856908895, time = 26.603665351867676
-> 0.17435525974549*x**2 + 0.153745143599417*exp(-0.958866044940642*x**4), p = 2.8311552000000004e-05, parse trees = 1, valid = True, error = 0.007189022283550646, time = 31.57668137550354
-> 0.0161101763906557*sqrt(x**3) + 0.133432155877262*exp(0.561047216849855*x), p = 7.86432e-05, parse trees = 2, valid = True, error = 0.007210830058526621, time = 73.47306108474731
-> 0.134622773920227*exp(0.612742127011635*x), p = 0.01944576, parse trees = 2, valid = True, error = 0.007215213292050152, time = 8.80232834815979
-> -0.272229224204855*sqrt(x**7) + 0.172626730181442*exp(1.00766416151119*x**2), p = 4.026531840000001e-07, parse trees = 1, valid = True, error = 0.007406941930667636, time = 103.73897099494934
-> 0.115216930742754*sqrt(x**3) + 0.137913589013885, p = 0.001727050973711325, parse trees = 26, valid = True, error = 0.007492371197186968, time = 17.062467575073242
-> 0.241143433474443 - 0.0888367991390309*exp(-10.0*x**6), p = 9.059696640000004e-07, parse trees = 1, valid = True, error = 0.007530994508231657, time = 39.22209286689758
-> 0.203085897087389 - 7.6311096499192e-6*exp(9.99739350661118*x**7), p = 2.5165824000000007e-06, parse trees = 1, valid = True, error = 0.00756291413321899, time = 50.087461709976196
-> 0.151182668847574*x**2 + 0.154735293765628*exp(-0.563248056609569*x**3), p = 0.0001431885053952, parse trees = 3, valid = True, error = 0.007736730905187889, time = 24.79826045036316
-> -0.940755638890617*x**9 + 0.969060823593978*x**3, p = 5.218385264640002e-07, parse trees = 1, valid = True, error = 0.007873754718644058, time = 5.733564376831055
-> -0.125042390792968*x**3 + 0.171618994679751*exp(0.6872735082105*x**2), p = 7.077888e-05, parse trees = 1, valid = True, error = 0.008053796111827844, time = 26.429938077926636
-> 0.0868479616828486*x**2 + 0.155945925642572, p = 0.023618498697929313, parse trees = 123, valid = True, error = 0.008087194755614724, time = 5.225229740142822
-> 0.0868210462324737*sqrt(x**4) + 0.155961020745253*exp(-0.000111029299644339*x**2), p = 6.291456000000001e-06, parse trees = 1, valid = True, error = 0.008087195040068468, time = 77.55488586425781
-> 0.0867543054476512*sqrt(x**4) + 0.155961523879531, p = 0.000536804521200845, parse trees = 14, valid = True, error = 0.008087196219299101, time = 16.435649633407593
-> -0.0501714007086425*x**2 + 0.13690118280142*sqrt(x**4) + 0.155991925671639, p = 4.982833152000001e-06, parse trees = 2, valid = True, error = 0.008087196497034101, time = 85.10990023612976
-> 0.0873353837036066*x**2 + 0.155956112998912*exp(-0.00330321166281581*x**2), p = 0.00035797126348800003, parse trees = 3, valid = True, error = 0.008087207998976482, time = 23.417715311050415
-> 0.166090721271514*exp(0.331167671503243*x**2), p = 0.00768, parse trees = 1, valid = True, error = 0.008311207366324814, time = 5.839864253997803
-> 0.0644264781358211*sqrt(x**5) + 0.167458582371153, p = 9.760162185216002e-05, parse trees = 6, valid = True, error = 0.008474298261596794, time = 23.694417238235474
-> 0.198912033165165 - 0.0500411635927716*x**8, p = 4.076863488000001e-05, parse trees = 2, valid = True, error = 0.008709261735141326, time = 3.324904680252075
-> 0.0458252816162333*x**3 + 0.175374844676849, p = 0.008992755327908704, parse trees = 69, valid = True, error = 0.00871499691583826, time = 4.489523887634277
-> 0.0458517751682462*sqrt(x**6) + 0.175363801471406, p = 4.982833152000002e-06, parse trees = 2, valid = True, error = 0.008714997005121525, time = 17.918678522109985
-> 0.197419981005387*exp(-0.224961580696615*x**8), p = 3.145728000000001e-05, parse trees = 1, valid = True, error = 0.008755413639536169, time = 6.366169214248657
-> 0.0754380951833888*x**4 + 0.185014987436245*exp(-0.392069234022923*x**5), p = 1.8119393280000001e-06, parse trees = 1, valid = True, error = 0.00876647908495547, time = 27.846789836883545
-> 0.179230779850989*exp(0.177596530886722*x**3), p = 0.003072, parse trees = 1, valid = True, error = 0.008775425577114302, time = 5.814743995666504
-> 0.197287519271221 - 0.0385131307515346*x**7, p = 0.00011325372247478111, parse trees = 4, valid = True, error = 0.008808977346046881, time = 3.996502637863159
-> 0.195883342959604*exp(-0.168227963491241*x**7), p = 7.864320000000001e-05, parse trees = 1, valid = True, error = 0.008838413227651602, time = 5.690870523452759
-> 0.0300244101473998*sqrt(x**7) + 0.181075555617478, p = 1.1687008665600003e-05, parse trees = 2, valid = True, error = 0.008855702526408283, time = 17.720060110092163
-> 0.194805913122304 - 0.0239105083555313*x**6, p = 0.0003391339870940039, parse trees = 11, valid = True, error = 0.008898559123265709, time = 3.300513982772827
-> 0.193794659105837*exp(-0.101906833539793*x**6), p = 0.00019660800000000005, parse trees = 1, valid = True, error = 0.008911176430472158, time = 6.373401403427124
-> 0.0163248524704542*x**4 + 0.18531697067806, p = 0.0032457954095529975, parse trees = 31, valid = True, error = 0.00892894554602644, time = 4.382685661315918
-> 0.0166063451982434*x**4 + 0.185338678351021*exp(-0.00149117622070944*x**4), p = 4.529848320000001e-06, parse trees = 1, valid = True, error = 0.008928947744250288, time = 24.240774631500244
-> 0.186566599606842*exp(0.0624650679158611*x**4), p = 0.0012288000000000002, parse trees = 1, valid = True, error = 0.008936066553460303, time = 7.239548921585083
-> 0.191148282637336 - 0.00617137060552602*x**5, p = 0.0010996321628040343, parse trees = 18, valid = True, error = 0.008954936780309081, time = 4.528869867324829
-> 0.190830062953946*exp(-0.0254504317081502*x**5), p = 0.0004915200000000001, parse trees = 1, valid = True, error = 0.008955859710513244, time = 7.5633864402771
-> -9.36764302877276*x + 9.67006447316956*sqrt(x**2), p = 0.000884736, parse trees = 2, valid = True, error = 0.009402074671089937, time = 50.75628137588501
-> 0.302421440288213*x, p = 0.091663294464, parse trees = 3, valid = True, error = 0.009402074671089947, time = 0.5087831020355225
-> 0.302428022836706*sqrt(x**2), p = 0.0077193216000000005, parse trees = 2, valid = True, error = 0.009402074687904225, time = 5.072025537490845
-> 0.313587773425387*sqrt(x**3), p = 0.003072, parse trees = 1, valid = True, error = 0.014217883304516347, time = 5.008387804031372
-> -4.35134059738868*x**2 + 4.66549702422774*sqrt(x**4), p = 2.8311552000000007e-05, parse trees = 1, valid = True, error = 0.018630759571748666, time = 50.01221060752869
-> 0.314165341138099*sqrt(x**4), p = 0.0012288000000000002, parse trees = 1, valid = True, error = 0.018630759577071755, time = 7.296872138977051
-> 0.314189269808587*x**2, p = 0.0353562624, parse trees = 2, valid = True, error = 0.018630759800871567, time = 0.5487043857574463
-> 0.309433312117347*sqrt(x**5), p = 0.0004915200000000001, parse trees = 1, valid = True, error = 0.022358905299238483, time = 6.587357521057129
-> 0.302036021662878*x**3, p = 0.013951401984000002, parse trees = 2, valid = True, error = 0.025432512115220723, time = 0.5515508651733398
-> 0.302049058229059*sqrt(x**6), p = 0.00019660800000000005, parse trees = 1, valid = True, error = 0.02543251215153785, time = 4.834899663925171
-> 0.293477339392248*sqrt(x**7), p = 7.864320000000001e-05, parse trees = 1, valid = True, error = 0.027953996003095432, time = 4.3672943115234375
-> 0.284518820919186*x**4, p = 0.0055296, parse trees = 1, valid = True, error = 0.030028493281696496, time = 0.5574729442596436
-> 0.275655283196476*sqrt(x**9), p = 1.2582912000000006e-05, parse trees = 1, valid = True, error = 0.03174579352342795, time = 4.624898672103882
-> 0.26695398245525*x**5, p = 0.0022151014907904, parse trees = 2, valid = True, error = 0.03317805362473689, time = 0.6109516620635986
-> 0.250826770801827*x**6, p = 0.0008847360000000002, parse trees = 1, valid = True, error = 0.03540189392451991, time = 0.4479951858520508
-> 0.236544136183739*x**7, p = 0.0003538944000000001, parse trees = 1, valid = True, error = 0.037020630172886974, time = 0.49208974838256836
-> 0.224057631751823*x**8, p = 0.00014155776000000005, parse trees = 1, valid = True, error = 0.03823191289101214, time = 0.5485615730285645
-> 0.213061307341256*x**9, p = 5.662310400000002e-05, parse trees = 1, valid = True, error = 0.03916059488483557, time = 0.6057353019714355
-> C0*x + C1*sqrt(C2*x) + C3*log(C4*x) + C5*log(C6*x**2) + C7, p = 1.0436770529280002e-08, parse trees = 1, valid = False
-> C0*x**6 + C1*x**2 + C2*x + C3*sqrt(C4*x) + C5, p = 3.116402981210163e-10, parse trees = 1, valid = False
-> C0*x**3 + C1*x**2 + C2*x + C3*sqrt(C4*x**3) + C5*exp(C6*x**4) + C7*log(C8*x) + C9, p = 3.9030219349985455e-18, parse trees = 1, valid = False
-> C0*sqrt(C1*x) + C2*sqrt(C3*x**2) + C4*log(C5*x**2), p = 5.0331648e-07, parse trees = 1, valid = False
-> C0*sqrt(C1*x**3) + C2*sqrt(C3*x**6) + C4*exp(C5*x) + C6, p = 7.599824371187718e-13, parse trees = 1, valid = False
-> C0*x**2 + C1*sqrt(C2*x**2) + C3*exp(C4*x**2) + C5, p = 1.3045963161600003e-07, parse trees = 1, valid = False
-> C0*sqrt(C1*x**2) + C2*exp(C3*x**3) + C4*log(C5*x), p = 2.0132659200000002e-07, parse trees = 1, valid = False
-> C0*x**3 + C1*sqrt(C2*x**2) + C3*log(C4*x) + C5, p = 4.174708211712001e-09, parse trees = 1, valid = False
-> C0*x + C1*log(C2*x**2) + C3*log(C4*x**6) + C5, p = 8.549802417586182e-12, parse trees = 1, valid = False
-> C0*x**2 + C1*sqrt(C2*x) + C3*sqrt(C4*x**2) + C5, p = 4.696546738176e-08, parse trees = 1, valid = False
-> C0*x + C1*sqrt(C2*x) + C3*exp(C4*x**4) + C5, p = 8.656674947806007e-11, parse trees = 1, valid = False
-> C0*x + C1*log(C2*x) + C3*log(C4*x**4) + C5, p = 1.6698832846848002e-09, parse trees = 1, valid = False
-> C0*x**2 + C1*exp(C2*x**3) + C3*log(C4*x) + C5, p = 6.011579824865282e-10, parse trees = 1, valid = False
-> C0*x + C1*exp(C2*x) + C3*exp(C4*x**2) + C5, p = 1.7313349895612008e-11, parse trees = 1, valid = False
-> C0*x + C1*exp(C2*x) + C3*log(C4*x**2) + C5, p = 4.696546738175999e-08, parse trees = 1, valid = False
-> C0*x**2 + C1*exp(C2*x) + C3*exp(C4*x**2) + C5, p = 3.284683613798401e-07, parse trees = 2, valid = False
-> C0*x**7 + C1*x**3 + C2*x + C3*exp(C4*x) + C5*log(C6*x) + C7, p = 2.042365857765893e-14, parse trees = 1, valid = False
-> C0*x**2 + C1*x + C2*exp(C3*x) + C4*log(C5*x) + C6, p = 4.696575458945875e-08, parse trees = 2, valid = False
-> C0*x**4 + C1*sqrt(C2*x) + C3*log(C4*x) + C5, p = 1.3045963161599998e-07, parse trees = 1, valid = False
-> C0*x**2 + C1*x + C2*exp(C3*x) + C4*exp(C5*x**2) + C6, p = 1.9175737325355273e-08, parse trees = 2, valid = False
-> C0*x + C1*sqrt(C2*x**2) + C3*exp(C4*x**2) + C5, p = 2.319282339840001e-09, parse trees = 1, valid = False
-> C0*x**2 + C1*exp(C2*x**2) + C3*log(C4*x**2) + C5, p = 6.011579824865282e-10, parse trees = 1, valid = False
-> C0*x + C1*exp(C2*x**2) + C3*log(C4*x**4) + C5, p = 3.7108517437440017e-10, parse trees = 1, valid = False
-> C0*x + C1*sqrt(C2*x**2) + C3*exp(C4*x) + C5*log(C6*x**3) + C7, p = 1.1874725579980805e-11, parse trees = 1, valid = False
-> C0*x**3 + C1*x**2 + C2*x + C3*log(C4*x) + C5, p = 6.763027302973442e-08, parse trees = 2, valid = False
-> C0*x + C1*sqrt(C2*x**4) + C3*exp(C4*x) + C5, p = 4.1747082117120005e-09, parse trees = 1, valid = False
-> C0*x + C1*sqrt(C2*x**3) + C3*log(C4*x) + C5, p = 1.8786186952704e-08, parse trees = 1, valid = False
-> C0*x**2 + C1*sqrt(C2*x**2) + C3*log(C4*x**2) + C5, p = 2.8991029248000008e-08, parse trees = 1, valid = False
-> C0*x + C1*exp(C2*x) + C3*log(C4*x) + C5, p = 4.095649674952704e-06, parse trees = 4, valid = False
-> C0*x + C1*exp(C2*x**4) + C3*exp(C4*x**5) + C5, p = 9.757554837496368e-18, parse trees = 1, valid = False
-> C0*x**2 + C1*sqrt(C2*x**2) + C3*log(C4*x**3) + C5, p = 5.218385264640002e-08, parse trees = 1, valid = False
-> C0*x**6 + C1*x + C2*exp(C3*x) + C4*log(C5*x) + C6, p = 2.671813255495681e-10, parse trees = 1, valid = False
-> C0*x + C1*exp(C2*x) + C3*log(C4*x**2) + C5*log(C6*x**4) + C7, p = 1.2311715481324095e-12, parse trees = 1, valid = False
-> C0*x + C1*sqrt(C2*x) + C3*exp(C4*x) + C5*log(C6*x) + C7, p = 3.18901321728e-08, parse trees = 2, valid = False
-> C0*x**2 + C1*sqrt(C2*x**3) + C3*exp(C4*x) + C5, p = 4.432217573276676e-13, parse trees = 1, valid = False
-> C0*x + C1*sqrt(C2*x) + C3*sqrt(C4*x**2) + C5, p = 2.986076012544e-07, parse trees = 2, valid = False
-> C0*exp(C1*x) + C2*exp(C3*x**2) + C4*log(C5*x), p = 1.2582912e-06, parse trees = 1, valid = False
-> C0*x**4 + C1*x + C2*exp(C3*x**2) + C4*log(C5*x**2) + C6, p = 1.7728870293106702e-13, parse trees = 1, valid = False
-> C0*x + C1*sqrt(C2*x**2) + C3*log(C4*x**2) + C5, p = 3.2614907904000006e-07, parse trees = 1, valid = False
-> C0*x**2 + C1*sqrt(C2*x) + C3*log(C4*x**4) + C5, p = 9.849372385059279e-14, parse trees = 1, valid = False
-> C0*x + C1*exp(C2*x**3) + C3*log(C4*x) + C5, p = 3.2614907904000006e-07, parse trees = 1, valid = False
-> C0*exp(C1*x) + C2*log(C3*x) + C4*log(C5*x**2) + C6, p = 4.0265318400000006e-08, parse trees = 1, valid = False
-> C0*sqrt(C1*x) + C2*sqrt(C3*x**2) + C4*exp(C5*x), p = 1.2582912e-06, parse trees = 1, valid = False
-> C0*x + C1*exp(C2*x) + C3*exp(C4*x**2) + C5*log(C6*x), p = 7.247757312e-08, parse trees = 1, valid = False
-> C0*x**2 + C1*x + C2*sqrt(C3*x) + C4*exp(C5*x**3), p = 5.2183852646400004e-08, parse trees = 1, valid = False
-> C0*sqrt(C1*x**3) + C2*log(C3*x) + C4*log(C5*x**3) + C6, p = 3.7108517437440017e-10, parse trees = 1, valid = False
-> C0*x**2 + C1*sqrt(C2*x) + C3*log(C4*x) + C5*log(C6*x**3) + C7, p = 3.710851743744001e-10, parse trees = 1, valid = False
-> C0*sqrt(C1*x) + C2*exp(C3*x) + C4*exp(C5*x**2), p = 1.2582912e-06, parse trees = 1, valid = False
-> C0*x**3 + C1*sqrt(C2*x) + C3*sqrt(C4*x**3) + C5*exp(C6*x) + C7, p = 1.4843406974976006e-10, parse trees = 1, valid = False
-> C0*x + C1*exp(C2*x) + C3*log(C4*x**4) + C5, p = 2.404631929946113e-10, parse trees = 1, valid = False
