ModelBox: 320 models
-> -0.000844809488168609*exp(5.86846085421262*x**3) + 0.449053901813809 - 0.458382100647211*exp(-1.60983823607706*x), p = 1.2843831263232002e-06, parse trees = 2, valid = True, error = 7.771946610684688e-05, time = 801.0253574848175
-> -1.08743126167296*x**4 + 0.725491470254997*x**3 + 0.464845075191568*x, p = 2.9353417113600003e-06, parse trees = 1, valid = True, error = 0.0004574719560094319, time = 35.522915840148926
-> -0.684384105628811*x**4 + 0.377990645047709*x**2 + 0.413954334291385*x, p = 7.338354278399999e-06, parse trees = 1, valid = True, error = 0.0005153854584451283, time = 25.64754295349121
-> -0.686189476381443*x**4 + 0.76284849298387*sqrt(x**3) + 0.0297969526324211, p = 7.514474781081603e-09, parse trees = 1, valid = True, error = 0.000516494175721897, time = 82.49589157104492
-> -1.4245820027615*x**5 + 0.0535067453923311*exp(3.34466653597483*x), p = 2.8311552000000004e-05, parse trees = 1, valid = True, error = 0.0005316436012944846, time = 33.40739703178406
-> -3.69882167560164*x**2 + 0.255512924278787*x + 9.99109288680708 - 9.96876104826076*exp(-0.437153939353346*x**2), p = 6.21655799806034e-07, parse trees = 5, valid = True, error = 0.0005341926686353799, time = 920.2642433643341
-> -1.06078277238809*x**4 + 1.15606773595773*x**2 + 0.0549076584853952*exp(-6.8798065612002*x**3), p = 2.6091926323200006e-07, parse trees = 1, valid = True, error = 0.0005393776980772518, time = 105.411461353302
-> -0.340723716325974*x**5 - 0.908505329345168*x**3 + 1.29786070019993*x**2 + 0.0496004251962633, p = 3.1164029812101624e-10, parse trees = 1, valid = True, error = 0.0005458743289678033, time = 90.58121037483215
-> 0.497027347701288*sqrt(x) - 0.299159167881152*x**7 - 0.0952495768668537, p = 1.6582868729856005e-07, parse trees = 2, valid = True, error = 0.0005736870737863258, time = 80.33554339408875
-> 0.330956891756748*sqrt(x) - 8.11760503568326e-5*exp(8.15212623622924*x**3), p = 3.9321600000000007e-05, parse trees = 1, valid = True, error = 0.0005847367968295167, time = 344.1551637649536
-> -0.229002266171147*sqrt(x) - 0.538708185679883*x**4 + 0.847103023950042*x + 0.0339315263548112, p = 6.01157982486528e-10, parse trees = 1, valid = True, error = 0.0005872070590052643, time = 210.7072458267212
-> -0.991562817718776*x**4 + 1.07044616580069*x**2 + 0.055059548642016*exp(-1.12224996028413*x**2), p = 6.522981580800001e-07, parse trees = 1, valid = True, error = 0.0005894166486750998, time = 90.02373027801514
-> -0.508431913598304*x**4 + 0.62218447646674*x - 0.0203099982099032*exp(-6.98041729322001*x**6), p = 4.174708211712001e-08, parse trees = 1, valid = True, error = 0.0005894579907802278, time = 104.21065020561218
-> -0.970484719260596*x**4 + 1.01269680484852*x**2 + 0.05488765264562, p = 2.5487245930659838e-05, parse trees = 4, valid = True, error = 0.0005895824003022419, time = 27.76049566268921
-> 0.333652129556811*sqrt(x) - 1.25091533709073e-5*exp(9.99898421908114*x**2), p = 0.000196608, parse trees = 2, valid = True, error = 0.0005970900259163045, time = 403.8251733779907
-> 0.490724949090816*sqrt(x) - 0.0834653550957292*exp(1.55160082173555*x**4), p = 1.5728640000000003e-05, parse trees = 1, valid = True, error = 0.0005971134956617596, time = 168.34809827804565
-> -1.13481796347512*x**3 + 3.17769509919349 - 3.13541060198815*exp(-0.482539348813783*x**2), p = 4.696546738176001e-08, parse trees = 1, valid = True, error = 0.0006008947771979469, time = 138.3708369731903
-> -1.49804654281162*x**3 + 1.48880702083041*x**2 + 0.0922178556212744*x + 0.0293772021264594, p = 1.998046182850332e-08, parse trees = 3, valid = True, error = 0.0006030917141907008, time = 101.80615520477295
-> -1.61915429903229*x**3 + 1.69060188424324*x**2 + 0.0386216152396503, p = 0.0001938961754197328, parse trees = 7, valid = True, error = 0.0006112971949779384, time = 30.391409873962402
-> -1.62051291582082*x**3 + 1.69187747965736*sqrt(x**4) + 0.0385673074923864, p = 3.6238786560000017e-07, parse trees = 1, valid = True, error = 0.0006113007221376356, time = 108.03250551223755
-> -3.83585586025017*x**2 + 9.97475020538358 - 9.92380132394009*exp(-0.497118833087419*x**2), p = 8.179818902323201e-06, parse trees = 4, valid = True, error = 0.0006118318274044132, time = 442.5897319316864
-> -0.484905480793109*x**4 + 0.605375436403428*x - 0.0141146195659707*exp(-1.68081709789122*x**2), p = 1.6307453952000003e-06, parse trees = 1, valid = True, error = 0.0006391331195050076, time = 99.42299342155457
-> -7.2070509702645 + 9.98541848221443*exp(-0.119778036508559*x**3) - 2.73824988611695*exp(-0.576093045188147*x**2), p = 2.768240640000001e-06, parse trees = 2, valid = True, error = 0.0006455669967022577, time = 776.9286856651306
-> -0.481822458998029*x**4 + 0.613840747203589*x - 0.0136141739787843, p = 0.00010521801695357181, parse trees = 11, valid = True, error = 0.0006462000962056654, time = 27.296865701675415
-> -0.755394741329381*x**5 + 0.776746302076043*x**2 + 0.0660434917226259, p = 2.6874684112896005e-06, parse trees = 2, valid = True, error = 0.0006481568263785792, time = 22.806710958480835
-> 0.795878412865211*x**2 - 8.26551755066714 + 8.33023806800983*exp(-0.0969891421070678*x**5), p = 3.38151365148672e-08, parse trees = 1, valid = True, error = 0.0006538878388685385, time = 200.7397608757019
-> -1.27134230080946*x**3 + 1.0827248399653*x**2 + 0.304097166769026*sqrt(x**2), p = 1.6307453952e-06, parse trees = 1, valid = True, error = 0.000655894661813414, time = 96.6760139465332
-> -1.27009069344317*x**3 + 1.08032340143373*x**2 + 0.305173035220067*x, p = 1.8345885696000002e-05, parse trees = 1, valid = True, error = 0.0006559093844042189, time = 40.629263401031494
-> -0.47132288947879*x**4 + 9.92102935876088 - 9.93557870322551*exp(-0.0628262941384854*x), p = 1.0192158720000003e-05, parse trees = 1, valid = True, error = 0.0006575713458727698, time = 379.8811385631561
-> 0.61707915374968*x - 9.99264407862373 + 9.97846853651649*exp(-0.0495788718403842*x**4), p = 1.0198921747302975e-05, parse trees = 2, valid = True, error = 0.0006738989219497848, time = 238.4875044822693
-> -0.461149068452094*x**4 + 0.582375451945781*x, p = 0.00063700992, parse trees = 2, valid = True, error = 0.0006755099706239642, time = 9.768400430679321
-> -0.46107014924823*x**4 + 0.582314138556787*sqrt(x**2), p = 5.662310400000001e-05, parse trees = 2, valid = True, error = 0.0006755103330359086, time = 31.753857374191284
-> 0.582483210998863*x - 0.461328752444624*sqrt(x**8), p = 1.8119393280000007e-06, parse trees = 1, valid = True, error = 0.0006755109153270657, time = 39.725767374038696
-> 3.02303857661623*x**2 - 2.93173715123004*sqrt(x**5) + 0.0267162186635379, p = 3.38151365148672e-08, parse trees = 1, valid = True, error = 0.0006831812784425106, time = 117.59980940818787
-> -0.933069525967424*x**3 + 1.03962320156599*sqrt(x**3) + 0.0140160425872536, p = 1.3045963161600006e-07, parse trees = 1, valid = True, error = 0.0006912327473647864, time = 73.31868624687195
-> 9.98890638568434*exp(-0.167025341071539*x**3) - 9.95248420465664*exp(-0.177346532995659*x**2), p = 3.1457280000000007e-05, parse trees = 2, valid = True, error = 0.0006954934104013783, time = 373.0620930194855
-> 1.90427839771473*x**2 - 9.96313134224851 + 9.9977166294983*exp(-0.200242235506732*x**3), p = 2.2884068936908807e-05, parse trees = 4, valid = True, error = 0.0007841397926074379, time = 211.94044971466064
-> -0.417657126438295*sqrt(x) - 0.706415664148371*x**3 + 1.19735408790982*x + 0.052267416304474, p = 2.1641687369515011e-10, parse trees = 1, valid = True, error = 0.000827730525538532, time = 297.23938751220703
-> -3.76654004908557*x**2 - 1.34898966633999*x + 5.1936230227942*sqrt(x**3) + 0.0484729095248622, p = 3.462669979122403e-11, parse trees = 1, valid = True, error = 0.0008800616845077312, time = 276.8392014503479
-> -2.30517888114809*x**4 + 2.30555738227448*x**3 + 0.0838538516222275, p = 1.0567230160896e-06, parse trees = 1, valid = True, error = 0.0009301843080145853, time = 25.909619092941284
-> -1.12393305753146*sqrt(x**3) + 1.35248085141692 - 1.28928936878819*exp(-2.48140762935473*x**2), p = 2.2649241600000005e-06, parse trees = 1, valid = True, error = 0.000954584506116184, time = 364.32411670684814
-> -1.85456461255989*x**3 + 1.95518483185616*x**2, p = 0.0006370099200000001, parse trees = 2, valid = True, error = 0.0009707508847264172, time = 8.021095275878906
-> -0.572216373891698*x**3 + 2.97648163695475*x - 2.24134686589494*sqrt(x**2) - 0.0288633967094004, p = 2.33783659855872e-07, parse trees = 3, valid = True, error = 0.0009924639266017162, time = 385.08366537094116
-> -0.57125650336675*x**3 + 0.73406090984978*x - 0.0285828658998058, p = 0.0007201986700646357, parse trees = 29, valid = True, error = 0.0009924640344457461, time = 26.513174533843994
-> -0.551582271430238*x**3 + 8.82234560832157 - 8.8518435755796*exp(-0.0843340187991841*x), p = 3.680877483739054e-05, parse trees = 4, valid = True, error = 0.0010091968717810809, time = 346.05606269836426
-> 9.95949275740273*exp(-0.0573752222141589*x**3) - 9.98919179597768*exp(-0.0750472841497396*x), p = 3.93216e-05, parse trees = 1, valid = True, error = 0.0010530005978811375, time = 285.4646089076996
-> -2.19872710472677*x**2 + 2.35128183306929*sqrt(x**3) - 0.0125589160132534, p = 1.2457082880000002e-05, parse trees = 2, valid = True, error = 0.0011007521231210045, time = 104.95382285118103
-> -0.517593746112019*x**3 + 0.657503581357208*x, p = 0.0016842542284800002, parse trees = 4, valid = True, error = 0.001106661403723014, time = 5.74578595161438
-> -2.09753891119081*x**2 + 2.24024311537807*sqrt(x**3), p = 7.077888000000001e-05, parse trees = 1, valid = True, error = 0.0011255282794218138, time = 35.931896924972534
-> -0.808550401975569*sqrt(x) - 1.30665006669091*x**2 + 2.17438763505568*x + 0.0817389015578391, p = 3.8126827339776004e-06, parse trees = 3, valid = True, error = 0.0012197064479603508, time = 257.42241168022156
-> -1.00278608214993*x**2 + 1.14282993200251*x - 0.0704079338497701*exp(-9.99344854209857*x**6), p = 2.6091926323200006e-07, parse trees = 1, valid = True, error = 0.001229726814366087, time = 96.02231574058533
-> 0.564177443905051*sqrt(x) - 0.30960767804154*x**4 - 0.118198537761099, p = 4.696546738176e-08, parse trees = 1, valid = True, error = 0.0013460165433663615, time = 81.13941740989685
-> -1.44028267366354*x**4 + 0.0749955990345398*exp(3.04354828899585*x), p = 0.00014155776, parse trees = 2, valid = True, error = 0.001355204669246485, time = 39.30935549736023
-> 0.564163268689325*sqrt(x) - 9.97870428674079 + 9.8606331491318*exp(-0.0317890371140209*x**4), p = 3.2614907904000016e-07, parse trees = 1, valid = True, error = 0.001367323280720989, time = 424.27429604530334
-> -1.16605211241485*x**4 + 1.24958919208168*x**2, p = 0.00012740198400000002, parse trees = 1, valid = True, error = 0.0014129083885432022, time = 7.742676496505737
-> 0.728186010486375*x - 0.576494772006029*sqrt(x**5), p = 2.8311552000000004e-05, parse trees = 1, valid = True, error = 0.0014452748680514047, time = 23.111351251602173
-> -9.09595454996736 - 0.802962794226225*exp(-4.81141556930729*x**2) + 9.98464178867803*exp(-0.0762413801837322*x), p = 2.0447231999999997e-05, parse trees = 3, valid = True, error = 0.0015673711034040745, time = 871.5205097198486
-> -0.856213960218681*x**2 + 1.06441948029237*sqrt(x**2) - 0.0529039252781355, p = 1.2139993497600003e-05, parse trees = 3, valid = True, error = 0.0015979452657882676, time = 121.9838125705719
-> 1.06524261783072*x - 0.856889767618274*sqrt(x**4) - 0.0530921643274935, p = 1.0192158720000003e-05, parse trees = 1, valid = True, error = 0.001597948368662335, time = 98.3927218914032
-> -0.854722329566464*x**2 + 1.06277715847105*x - 0.0525947363683335, p = 0.002808985035951441, parse trees = 50, valid = True, error = 0.001597961951019012, time = 26.26666235923767
-> -0.857574469967358*x**2 + 1.09965430972795*x - 0.0334976437268715*sqrt(x**2) - 0.0533186284884614, p = 4.696546738176e-08, parse trees = 1, valid = True, error = 0.00159796337330067, time = 286.3697166442871
-> -0.854377169859955*x**2 + 1.01123750451583*x + 0.689135744828442 - 0.742045642349749*exp(-0.0717081516032235*x), p = 3.7865908076544004e-06, parse trees = 2, valid = True, error = 0.001598003637289651, time = 333.98485255241394
-> -0.946197282811679*sqrt(x**4) + 6.74966948326473*exp(0.157915603830179*x) - 6.80253259623927, p = 2.2649241600000005e-06, parse trees = 1, valid = True, error = 0.0016044055174933552, time = 610.1126654148102
-> -0.735717417530808*x**2 + 4.19809335583606 - 4.25099220834906*exp(-0.251252571959574*x), p = 0.0003528024017431985, parse trees = 18, valid = True, error = 0.0016110861745642978, time = 260.05505561828613
-> -1.65285709514967*x + 9.93675785670622*exp(-0.0548130072132626*x**2) - 9.99034783176089*exp(-0.274104505931826*x), p = 1.13246208e-05, parse trees = 2, valid = True, error = 0.001682125487264678, time = 1114.6459658145905
-> 1.08103996195219*x - 9.99360851524937 + 9.94108574355989*exp(-0.0913460410532827*x**2), p = 0.00018399682174648324, parse trees = 15, valid = True, error = 0.0017187427617673101, time = 224.19060564041138
-> -3.46517395128766*x + 9.9432389037583 - 9.99922009007611*exp(-0.459359491057464*x), p = 0.0010194702754424355, parse trees = 25, valid = True, error = 0.0017764064468326537, time = 363.3385760784149
-> 0.609266130744146*sqrt(x) - 0.325153698805432*x**3 - 0.130351440836041, p = 5.474941377970176e-05, parse trees = 5, valid = True, error = 0.0018579720789818604, time = 94.16315340995789
-> -0.697995676015908*x**2 - 9.58505257082217*x + 10.4486812096115*sqrt(x**2), p = 1.019215872e-05, parse trees = 1, valid = True, error = 0.001908259501860694, time = 111.1238625049591
-> 5.19569729698219*x**2 + 0.863630967979699*x - 5.89369573328831*sqrt(x**4), p = 5.410421842378752e-09, parse trees = 1, valid = True, error = 0.001908259501970296, time = 114.59402966499329
-> -0.697994757664389*x**2 + 0.863638122949653*x, p = 0.00419430773293056, parse trees = 6, valid = True, error = 0.0019082595424261425, time = 8.323160886764526
-> -0.698126732993466*x**2 + 0.863734781251243*sqrt(x**2), p = 0.0003538944, parse trees = 2, valid = True, error = 0.001908259765723929, time = 32.969619274139404
-> -0.933269723503938*x**5 + 1.00465480579255*x**2, p = 0.00010192158720000001, parse trees = 2, valid = True, error = 0.0019313467687202134, time = 7.773890733718872
-> -0.878256620036578*sqrt(x**3) + 2.39959328686296 - 2.46650176968061*exp(-0.599304535927612*x), p = 9.965666304000003e-07, parse trees = 2, valid = True, error = 0.001969510299590896, time = 518.9630200862885
-> 0.592876556416042*sqrt(x) - 0.426663141990132*x**2 - 0.136223069109669*exp(-3.86477917793039*x**2), p = 5.218385264640002e-08, parse trees = 1, valid = True, error = 0.002011666823741169, time = 253.12643480300903
-> 1.68491910225091*x - 1.44353983523946*sqrt(x**3) - 0.0722740227035452, p = 2.568008645283247e-05, parse trees = 5, valid = True, error = 0.00206641138788598, time = 97.12559461593628
-> -1.58476499810868*sqrt(x) + 1.92244413830718 - 1.77676322326022*exp(-2.39093422315127*x), p = 8.3839942656e-05, parse trees = 5, valid = True, error = 0.0022119578985890487, time = 310.6290211677551
-> -0.481381224869083*sqrt(x**4) + 0.609040556737349 - 0.496418933323311*exp(-10.0*x**4), p = 1.4495514624000005e-07, parse trees = 1, valid = True, error = 0.002226165226995931, time = 314.62755966186523
-> -0.481649492353187*x**2 + 0.609332637589729 - 0.496986069427506*exp(-10.0*x**4), p = 1.0364292956160003e-06, parse trees = 2, valid = True, error = 0.002226200298712219, time = 149.04091596603394
-> 0.370459533349904*sqrt(x) - 0.217903519675907*x**4, p = 0.00014155776, parse trees = 2, valid = True, error = 0.0023602559064409864, time = 33.60592484474182
-> -0.816538719183021*x**6 + 0.878473862620327*x**2, p = 2.0384317440000006e-05, parse trees = 1, valid = True, error = 0.0024442631232547115, time = 7.186539173126221
-> -3.46505817336265*x**6 + 3.39345285231636*x**5 + 0.130240618933308, p = 4.1747082117120016e-08, parse trees = 1, valid = True, error = 0.002452761349139779, time = 20.76328706741333
-> 0.760560616309385*sqrt(x) - 0.13861261613724*exp(1.45032415355876*x), p = 0.00049152, parse trees = 2, valid = True, error = 0.002497235137865529, time = 143.14670515060425
-> 1.25549824612669*x - 1.0732100131411*sqrt(x**3), p = 0.0001769472, parse trees = 1, valid = True, error = 0.0025469019137299887, time = 25.88642692565918
-> -0.486490573447911*sqrt(x) + 0.67724471116855 - 0.538186180332483*exp(-8.5328142144346*x**2), p = 3.699376128e-06, parse trees = 3, valid = True, error = 0.002609576224136057, time = 267.85881447792053
-> 0.693683308837774*sqrt(x) - 0.37035474576192*x**2 - 0.146442695960383, p = 0.00013290336519664438, parse trees = 11, valid = True, error = 0.0026138933948238402, time = 108.0528621673584
-> 0.380354396685542*sqrt(x) - 0.208376978928221*x**3, p = 0.0003538944, parse trees = 2, valid = True, error = 0.0029537781115533926, time = 32.5840802192688
-> 0.380351596726727*sqrt(x) - 0.208368472330108*sqrt(x**6), p = 2.5165824000000007e-06, parse trees = 1, valid = True, error = 0.0029537781117718654, time = 88.24806571006775
-> -0.462379225336497*x**4 + 0.555617489260245 - 0.418997253935001*exp(-10.0*x**6), p = 3.3397665693696017e-09, parse trees = 1, valid = True, error = 0.0030759481063122097, time = 108.76300120353699
-> 0.783862522956331*sqrt(x) - 0.435299267560699*sqrt(x**3) - 0.157141222544696, p = 6.9466935263232e-06, parse trees = 3, valid = True, error = 0.0031231097364332657, time = 394.36952328681946
-> -3.08847185016094*x**4 + 3.15049868202537*x**3, p = 5.0960793600000006e-05, parse trees = 1, valid = True, error = 0.003340029351259389, time = 8.424195528030396
-> 0.244528143593609 - 0.211482151244762*exp(-10.0*x**2), p = 0.004328018393883791, parse trees = 28, valid = True, error = 0.0037047234229329127, time = 33.57609987258911
-> 0.398497985896864*sqrt(x) - 0.201699786323194*x**2, p = 0.000884736, parse trees = 2, valid = True, error = 0.003741888907020877, time = 33.79442119598389
-> 1.02840861376003*sqrt(x) - 0.648006700342945*sqrt(x**2) - 0.171755360862539, p = 2.3593003283374738e-05, parse trees = 5, valid = True, error = 0.0037541005286025482, time = 337.07278418540955
-> 1.0292524159557*sqrt(x) - 0.648887016929569*x - 0.171845653145821, p = 0.0013648337968032265, parse trees = 35, valid = True, error = 0.0037541063495727923, time = 85.76164984703064
-> 0.241833262036202 - 0.286694597309983*exp(-5.11234305970509*x), p = 0.011771641331711996, parse trees = 42, valid = True, error = 0.003989816193246268, time = 27.29211163520813
-> -0.770053087125879*x**3 + 0.112907255110645*exp(2.13175581625627*x), p = 0.0003538944, parse trees = 2, valid = True, error = 0.004043521352858892, time = 49.762887716293335
-> -1.80831408417097*x**5 + 1.85983342572606*x**3, p = 2.0384317440000003e-05, parse trees = 1, valid = True, error = 0.004504013737960488, time = 6.252401113510132
-> 0.252398909709665 - 0.164434199116397*exp(-10.0*x**3), p = 0.0015974271745901201, parse trees = 17, valid = True, error = 0.004682017760546991, time = 53.70548868179321
-> 0.47506330636957*sqrt(x) - 0.246977141157967*x, p = 0.0022755409919999994, parse trees = 3, valid = True, error = 0.004711854334340532, time = 41.18244814872742
-> 0.475064195440412*sqrt(x) - 6.03782796587054*x + 5.79085005291479*sqrt(x**2), p = 5.6623104e-06, parse trees = 1, valid = True, error = 0.004711854334382621, time = 611.3401255607605
-> 0.47589788603589*sqrt(x) - 0.247977544722873*sqrt(x**2), p = 9.8304e-05, parse trees = 1, valid = True, error = 0.004711869290546468, time = 121.68397569656372
-> 0.211715954400525*x + 0.106911043818145*exp(-1.66047124513847*x**5), p = 1.6307453952000003e-06, parse trees = 1, valid = True, error = 0.005023915356766215, time = 25.780437707901
-> 0.213209100308858*x + 0.105383427707497*exp(-1.41170270077766*x**4), p = 7.4855743488e-05, parse trees = 2, valid = True, error = 0.0053673820193285236, time = 22.35392165184021
-> 0.235545107677942*sqrt(x) + 0.0266873426193848, p = 0.01096800434116362, parse trees = 41, valid = True, error = 0.005542086724725529, time = 27.05044412612915
-> 0.269714276504397*sqrt(x), p = 0.01944576, parse trees = 2, valid = True, error = 0.005623243221035529, time = 5.232857704162598
-> 0.211386038998378*x + 0.10421977543034*exp(-1.08326678832461*x**3), p = 0.0003538944, parse trees = 2, valid = True, error = 0.005788870522182781, time = 33.68779230117798
-> 0.25191549702436 - 0.132978301628371*exp(-10.0*x**4), p = 0.00021708417269760005, parse trees = 3, valid = True, error = 0.00586014329141494, time = 49.440404653549194
-> -0.449623737589867*x**4 + 0.170277328411412*exp(1.31488752912304*x**2), p = 2.8311552000000004e-05, parse trees = 1, valid = True, error = 0.006484430658788306, time = 32.47068190574646
-> 0.155430969173384*sqrt(x**2) + 0.10568080241288, p = 0.00446098833408, parse trees = 24, valid = True, error = 0.0066294096163085495, time = 29.628663778305054
-> 0.155539654068201*x + 0.105622764331166, p = 0.061385789192815836, parse trees = 144, valid = True, error = 0.006629411102207264, time = 5.1029112339019775
-> 6.76276523923203*x - 6.60717714731478*sqrt(x**2) + 0.105690867021174*exp(-0.0016426365337712*x), p = 5.6623104e-06, parse trees = 1, valid = True, error = 0.006629411262478921, time = 358.7988717556
-> -0.750096981014593*x + 0.905006204830921*sqrt(x**2) + 0.105880523607537, p = 0.00036921684387063397, parse trees = 16, valid = True, error = 0.006629441177271082, time = 94.16289210319519
-> -0.188361955454508*x**2 + 0.137910834074845*exp(1.1114266785903*x), p = 0.000884736, parse trees = 2, valid = True, error = 0.006810253925309168, time = 36.22327947616577
-> 0.247446673327907 - 0.108726126551352*exp(-10.0*x**5), p = 0.00015660591611904, parse trees = 6, valid = True, error = 0.006821837029371434, time = 37.10091304779053
-> 0.0160554478987522*sqrt(x**3) + 0.133439900488512*exp(0.561182918005753*x), p = 7.86432e-05, parse trees = 2, valid = True, error = 0.007210830048205729, time = 84.49602937698364
-> 0.134490878838679*exp(0.614243688619067*x), p = 0.01944576, parse trees = 2, valid = True, error = 0.007215223311419035, time = 9.884337663650513
-> 0.155883670830782*sqrt(x**3) + 0.137096869299015*exp(-0.359222239603293*x**2), p = 1.5728640000000003e-05, parse trees = 1, valid = True, error = 0.007361603942702828, time = 96.41450095176697
-> 0.115221919172652*sqrt(x**3) + 0.137911466706133, p = 0.0013143291985920004, parse trees = 13, valid = True, error = 0.007492371194999922, time = 22.435925722122192
-> 0.152482805553008*x**2 + 0.154693308305315*exp(-0.576801388488463*x**3), p = 1.6307453952000005e-06, parse trees = 1, valid = True, error = 0.00773687944978079, time = 37.27128553390503
