  index    complexity    length          TE      TE_inf  expr_x                                                                                                                                 expr_y                                                                                                                           index_column  method    data_version    system      snr    init
    570            78       510  0.00250391  0.00250391  (x2 - sin(x2) - 0.119*sin(1.925*x1 + 1.611))*(x1 + x2 + (14.781 - 10.821*x2)*(x2 + sin(0.723*x1 - x2))*sin(0.454*x2) - 4.445) + 0.077  -8.846*x2*(x2**2*(x2 - 0.467) + 0.113)*(0.132*sin(x1*x2**2*(2.557 - 2*x2)) + cos(x2) - 0.491) + 0.551*cos(x1 + 1.048) - 0.267             570  dso       all             barmag      inf       2
    520            74       468  0.0026856   0.0026856   (x2 - sin(x2) + 0.44*sin(0.925*x1 + 0.971))*(x1*(1.268 - 3.559*x2)*(x2 + sin(0.027*x1 - x2)) + x2 - 1.472) + 0.113                     -8.846*x2*(x2**2*(x2 - 0.467) + 0.113)*(0.132*sin(x1*x2**2*(2.557 - 2*x2)) + cos(x2) - 0.491) + 0.551*cos(x1 + 1.048) - 0.267             520  dso       all             barmag      inf       2
    420            59       413  0.00285853  0.00285853  0.045*x1*(sin((1.883 - 2.585*x2)*(x1 - 5.419)) - 0.221) + 0.741*sin(x1 - 2.726)                                                        -8.846*x2*(x2**2*(x2 - 0.467) + 0.113)*(0.132*sin(x1*x2**2*(2.557 - 2*x2)) + cos(x2) - 0.491) + 0.551*cos(x1 + 1.048) - 0.267             420  dso       all             barmag      inf       2
    294            56       379  0.00354979  0.00354979  0.968*x2*(-0.281*x2 - sin(1.209*x1 + 0.498*x2 - 1.063) + 0.164)                                                                        -5.713*x2*(x2**2*(x2 - 0.591) + 0.096)*(1.494*sin(x1*x2**2*(1.401 - x2)) + cos(x2) - 1.823) + 0.592*cos(x1 + 0.962) - 0.485               294  dso       all             barmag      inf       2
    412            48       362  0.00359448  0.00359448  0.045*x1*(sin((1.883 - 2.585*x2)*(x1 - 5.419)) - 0.221) + 0.741*sin(x1 - 2.726)                                                        0.579*cos(x1 + 1.07) - 0.579*cos(x2*(x2*(0.25*x1 - 1.439*x2) - 1.457) + 2.128) - 0.552                                                    412  dso       all             barmag      inf       2
    413            47       363  0.00366904  0.00366904  0.045*x1*(sin((1.883 - 2.585*x2)*(x1 - 5.419)) - 0.221) + 0.741*sin(x1 - 2.726)                                                        -0.624*x2*(26.421*sin(0.598*x2**2) + 31.344*cos(x2) - 30.622) + 0.624*cos(x1 + 0.996) - 0.354                                             413  dso       all             barmag      inf       2
    288            44       333  0.00405605  0.00405605  0.968*x2*(-0.281*x2 - sin(1.209*x1 + 0.498*x2 - 1.063) + 0.164)                                                                        -0.624*x2*(26.421*sin(0.598*x2**2) + 31.344*cos(x2) - 30.622) + 0.624*cos(x1 + 0.996) - 0.354                                             288  dso       all             barmag      inf       2
    263            41       325  0.00457534  0.00457534  0.888*x2 + 1.888*cos(0.515*x1 + 1.042*x2 + 3.588) - 1.707                                                                              -0.624*x2*(26.421*sin(0.598*x2**2) + 31.344*cos(x2) - 30.622) + 0.624*cos(x1 + 0.996) - 0.354                                             263  dso       all             barmag      inf       2
    214            40       306  0.00494504  0.00494504  0.888*x2 - 0.888*sin(0.862*x1 + 1.748*x2) - 0.761                                                                                      -1.249*x2*(13.255*sin(0.597*x2**2) + 15.715*cos(x2) - 15.352) + 0.624*cos(x1 + 0.996) - 0.354                                             214  dso       all             barmag      inf       2
    260            37       277  0.00908049  0.00908049  0.888*x2 + 1.888*cos(0.515*x1 + 1.042*x2 + 3.588) - 1.707                                                                              0.516*x2**3*((x2 + 0.052)*(-sin(3.545*x1 + 17.004) - 0.513) - 0.559)                                                                      260  dso       all             barmag      inf       2
    210            36       257  0.00948543  0.00948543  0.888*x2 - 0.888*sin(0.862*x1 + 1.748*x2) - 0.761                                                                                      0.516*x2**3*((x2 + 0.052)*(-sin(3.545*x1 + 17.004) - 0.513) - 0.559)                                                                      210  dso       all             barmag      inf       2
    257            32       267  0.0115597   0.0115597   0.888*x2 + 1.888*cos(0.515*x1 + 1.042*x2 + 3.588) - 1.707                                                                              0.646*cos(x1 + 1.045) - 0.349*cos(3.214*x2 + 2.424) - 0.838                                                                               257  dso       all             barmag      inf       2
    207            31       247  0.012351    0.012351    0.888*x2 - 0.888*sin(0.862*x1 + 1.748*x2) - 0.761                                                                                      0.646*cos(x1 + 1.045) - 0.349*cos(3.214*x2 + 2.424) - 0.838                                                                               207  dso       all             barmag      inf       2
    205            26       203  0.0132133   0.0132133   0.888*x2 - 0.888*sin(0.862*x1 + 1.748*x2) - 0.761                                                                                      0.69*x1 - 0.372*cos(1.986*x1) - 3.852                                                                                                     205  dso       all             barmag      inf       2
    157            24       201  0.0182409   0.0182409   -0.549*x1 - 0.224*x2 + 3.354                                                                                                           0.646*cos(x1 + 1.045) - 0.349*cos(3.214*x2 + 2.424) - 0.838                                                                               157  dso       all             barmag      inf       2
    180            22       182  0.0296352   0.0296352   -2.059*cos(0.27*x1 + 0.103*x2 + 3.066)                                                                                                 0.69*x1 - 0.372*cos(1.986*x1) - 3.852                                                                                                     180  dso       all             barmag      inf       2
    154            19       161  0.0364287   0.0364287   -0.549*x1 - 0.224*x2 + 3.354                                                                                                           -0.773*x2 + 0.773*cos(x1 + 0.99) - 0.366                                                                                                  154  dso       all             barmag      inf       2
    104            16       136  0.0615589   0.0615589   2.887 - 0.485*x1                                                                                                                       -0.773*x2 + 0.773*cos(x1 + 0.99) - 0.366                                                                                                  104  dso       all             barmag      inf       2
    126            15       110  0.405781    0.405781    0.262 - cos(0.499*x1 + 2.007)                                                                                                          0.39 - 0.957*x2                                                                                                                           126  dso       all             barmag      inf       2
    101            10        84  0.407992    0.407992    2.887 - 0.485*x1                                                                                                                       0.39 - 0.957*x2                                                                                                                           101  dso       all             barmag      inf       2
      1             8        64  1.10873     1.10873     x2 - 0.302                                                                                                                             0.39 - 0.957*x2                                                                                                                             1  dso       all             barmag      inf       2
