	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
3	50	11	76	1.0319461836711339	0.9601073897854601	sin(x2) - 0.51	0.446*x2*sin(x2 + 2.963)	50	dso	all	barmag	30	1
2	2	9	68	1.0689998818827633	1.0057724879268002	0.145*x2	-0.099*x1*x2 + 0.206	2	dso	all	barmag	30	1
1	1	8	63	1.081846974565834	1.031684456564797	0.145*x2	0.159 - 0.49*x2	1	dso	all	barmag	30	1
0	0	6	45	1.3105975050106566	1.2698572504759424	0.145*x2	-0.349*x2	0	dso	all	barmag	30	1
