t,x,y,u,v,dx,dy,du,dv
0.0,-1.3391146967387924,-4.5320272050415165,-3.120921012923615,0.6245132600143677,-4.179856957484899,7.612704896396458,1.2358073968104533,11.0474474330555
0.1,-1.7571003924872823,-3.7707567154018706,-2.99734027324257,1.7292580033199179,-3.7270415189077544,8.909206176386162,1.6370287619843582,8.271157343172812
0.2,-2.0845230005203432,-2.750185969764284,-2.7935152605267435,2.27874472864893,-2.740064788859705,10.515994562520493,2.2303448738596843,4.02960433363071
0.30000000000000004,-2.3051133502592234,-1.6675578028977718,-2.551271298470633,2.53517887004606,-1.6854561742181873,10.30629748222068,2.5176183758010473,2.0244991968496118
0.4,-2.4216142353639807,-0.6889264733201481,-2.289991585366534,2.6836445680188525,-0.7191445459088008,8.892933839343472,2.6841959697884388,1.4916677898685027
0.5,-2.4489422594409835,0.11102896497092292,-2.014432104512945,2.8335124280197603,0.0813609515032998,7.115129363537529,2.8427205641170015,1.7697969613737907
0.6000000000000001,-2.4053420450633207,0.7340993993873578,-1.7214474725431337,3.0376039602936107,0.7108468127479339,5.533803461665636,3.0501957697011903,2.4163433961716163
0.7000000000000001,-2.3067728968913968,1.21778965730405,-1.404392950572707,3.3167811072540836,1.2018923459075248,4.358725854702932,3.330239475461265,3.193797451539977
0.8,-2.1649635758818158,1.6058445703279443,-1.0553995774508806,3.676363450601606,1.5961803489313875,3.589034485839194,3.6887888269123583,3.9654171998627152
0.9,-1.9875368271051193,1.935596554471889,-0.6666351851902353,4.109864547226627,1.930619877577071,3.1468241944186404,4.117928912677664,4.570502337575086
1.0,-1.7788396003664015,2.2352094092116723,-0.2318137949153477,4.590463918116623,2.2335231777036366,2.9443319947654465,4.5876720357092315,4.712064083022254
1.1,-1.5408321915643919,2.5244629534249783,0.2508992219516109,5.052277363831077,2.5248368826556655,2.902492714723799,5.028836440246187,3.905685017985019
1.2000000000000002,-1.2738722238352684,2.815707952156432,0.7739534931338896,5.371600921713627,2.8168509593190403,2.9450758701563196,5.319443291333945,1.6332382590725025
1.3,-0.9774619997005838,3.113478127456242,1.3147878802183999,5.378925015645578,3.113691883803367,2.981659512181576,5.303778505501364,-2.1524610910076802
1.4000000000000001,-0.651133847074595,3.4120398545927473,1.8347091942341625,4.941108703512091,3.4088509576187342,2.886516316840484,4.870081378871324,-6.474377729693033
1.5,-0.2956918081768369,3.690781390824339,2.288804155992665,4.084049469706971,3.6808015791048248,2.484185021184646,4.048568489646246,-9.628344447729734
1.6,0.08502646874636999,3.9088768588296765,2.6444228921634116,3.015439813966144,3.888450595344882,1.566039502373584,3.0221431546987354,-10.507213302969566
1.7000000000000002,0.4819983108921395,4.003989291299056,2.893232786932412,1.982606809113058,3.9712969614792506,-0.02662160848152295,2.011812391302561,-9.476102992461382
1.8,0.8792858610422202,3.903552537133372,3.046785370423924,1.1202192154738675,3.861791196175184,-2.247271372319448,1.1494032209673444,-7.757644615527193
1.9000000000000001,1.2543565501271763,3.554535016835166,3.123113431125881,0.43107788600761954,3.5132790461744436,-4.715167951142152,0.4507044828897544,-6.299481550804927
2.0,1.581941670277109,2.9605189469049416,3.1369262670018747,-0.13967709468711795,2.931693652329841,-6.7978491910593375,-0.12732778758997254,-5.330971489892741
2.1,1.8406952805931445,2.1949651786232987,3.0976478736078863,-0.6351164119709288,2.185285290622603,-7.948428190471846,-0.6245190953441249,-4.633920006261752
2.2,2.0189987284016295,1.3708333088105722,3.0120224479330497,-1.0664610959394685,1.378176998690106,-8.029094490351568,-1.0550450571900871,-3.9719866312155543
2.3000000000000003,2.1163306803311657,0.5891462805529849,2.886638862169869,-1.4295137382140397,0.6059670089332747,-7.3199082853630255,-1.418036131941789,-3.2879343802832994
2.4000000000000004,2.1401921301882845,-0.09314834826203308,2.728415221544692,-1.7240479719961284,-0.07427667475069955,-6.261260733192542,-1.7140989108505966,-2.64762010164005
2.5,2.1014753453810258,-0.6631058660855237,2.5438190799997495,-1.9590377585420498,-0.6466844444695274,-5.208509484562019,-1.9513664936925346,-2.1194544638657162
2.6,2.010855241294379,-1.134850245174437,2.338141922806185,-2.1479388647692716,-1.1225677074525886,-4.348903668874531,-2.142282835650151,-1.7184394926058333
