  complexity    length       TE    TE_inf  expr_x         expr_y               index_column  method    exp_type    data_version    system      snr    init
           7        10  4.33775   4.47345  3.465*x*y      1.568*x                         0  proged    numdif      all             stl          13       2
          11        17  2.0869    2.11866  3.465*x*y      1.642*x - 0.528*y               1  proged    numdif      all             stl          13       2
           9        15  2.96776   3.04348  3.465*x*y      1.569*x + 0.262                 2  proged    numdif      all             stl          13       2
           6         8  8.10704   8.34741  -3.823*y       1.568*x                         3  proged    numdif      all             stl          13       2
          13        20  2.01342   2.0433   -2.288*x*y**2  1.642*x - 0.528*y               4  proged    numdif      all             stl          13       2
