	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	exp_type	data_version	system	snr	init
0	6	8	0.7252852874491367	0.699649266638903	-0.115*x	0.909*x	0	proged	numdif	allonger	glider	30	3
