  complexity    length       TE    TE_inf  expr_x                expr_y      index_column  method    exp_type    data_version    system      snr    init
           6         8  2.93584   3.16241  -0.004*y              1.265*x                0  proged    numdif      allonger        glider       13       1
           8         8  2.35843   2.44567  -0.549/y              1.265*x                1  proged    numdif      allonger        glider       13       1
          10        18  2.21338   2.22024  -1.93*cos(3.444*x*y)  1.265*x                2  proged    numdif      allonger        glider       13       1
