	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	exp_type	data_version	system	snr	init
0	6	8	6.332747261031589	6.332747261031589	-0.125*y	0.181*x	0	proged	numdif	allonger	shearflow	inf	2
1	8	13	2.629168314541654	2.629168314541654	-1.062*y - 1.666	0.181*x	1	proged	numdif	allonger	shearflow	inf	2
2	10	13	0.9948215866735848	0.9948215866735848	0.817 + 1.001/y	0.181*x	2	proged	numdif	allonger	shearflow	inf	2
3	18	30	0.8269404636869111	0.8269404636869111	0.817 + 1.001/y	1.091*x*sin(1.0*y) + 1.161*x	3	proged	numdif	allonger	shearflow	inf	2
4	36	72	0.08415160172786634	0.08415160172786634	-0.057*y**3 + 0.927*y + 2.135*cos(2.057*x) + 4.157 + 3.774/(3.265*y + 0.346)	1.091*x*sin(1.0*y) + 1.161*x	4	proged	numdif	allonger	shearflow	inf	2
