  complexity    length        TE    TE_inf  expr_x                                                             expr_y                                    index_column  method    exp_type    data_version    system      snr    init
          20        41   3.14626   6.52454  3.36*sin(4.692*x) + 0.549                                          5.0*cos(0.111*x - 1.345*y) - 4.909                   0  proged    numdif      all             barmag       13       3
          12        24  13.1609   25.0488   3.423*sin(4.693*x)                                                 -0.234*cos(3.576*x)                                  1  proged    numdif      all             barmag       13       3
          18        36   3.17093   6.60876  3.423*sin(4.693*x)                                                 5.0*cos(0.111*x - 1.345*y) - 4.909                   2  proged    numdif      all             barmag       13       3
          16        31   5.41588  11.5226   3.694*cos(4.678*x - 3.978*y)                                       -0.234*cos(3.576*x)                                  3  proged    numdif      all             barmag       13       3
          23        46   3.12164   6.51485  3.694*cos(4.678*x - 3.978*y)                                       -0.271*sin(3.798*x) - 0.202*cos(5.0*x)               4  proged    numdif      all             barmag       13       3
          33        71   3.05272   6.20358  4.05*sin(4.652*x) - 4.927*cos(3.166*x) - 3.556*cos(2.376*x - 5.0)  5.0*cos(0.111*x - 1.345*y) - 4.909                   5  proged    numdif      all             barmag       13       3
          30        63   3.11611   6.4209   -3.711*sin(3.49*x) + 4.854*cos(4.492*x - 1.661*y) + 0.561          5.0*cos(0.111*x - 1.345*y) - 4.909                   6  proged    numdif      all             barmag       13       3
          32        68   3.1018    6.3719   3.92*sin(3.562*x + 2.7) + 5.0*cos(4.473*x - 1.48*y) + 0.578        5.0*cos(0.111*x - 1.345*y) - 4.909                   7  proged    numdif      all             barmag       13       3
