	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
3	4	14	25	0.2267012093855033	0.215740744525587	x2	-2*x1**2*x2 - x1 + 2*x2	4	dso	allonger	myvdp	30	1
2	3	12	23	1.3738863757621742	1.3742320545391258	x2	-2*x1**2*x2 - x1 + x2	3	dso	allonger	myvdp	30	1
1	1	9	16	2.5519972393448955	2.5518707556785882	x2	-x1**2*x2 + x2	1	dso	allonger	myvdp	30	1
0	0	4	5	4.333892752686005	4.332114376275268	x2	-x1	0	dso	allonger	myvdp	30	1
