	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	exp_type	data_version	system	snr	init
0	6	8	5.058805021917159	5.058805021917159	0.026*x	0.321*x	0	proged	numdif	all	bacres	inf	2
1	8	13	3.3677919659352393	3.3677919659352393	6.851 - 0.163*y	0.321*x	1	proged	numdif	all	bacres	inf	2
2	10	18	1.1619779331133295	1.1619779331133295	6.851 - 0.163*y	10.373 - 0.154*y	2	proged	numdif	all	bacres	inf	2
3	13	25	0.13190273549409462	0.13190273549409462	-0.689*x - 0.157*y + 16.149	10.373 - 0.154*y	3	proged	numdif	all	bacres	inf	2
4	15	28	0.09257484958713182	0.09257484958713182	-0.689*x - 0.157*y + 16.149	7.474	4	proged	numdif	all	bacres	inf	2
5	9	15	1.4979051675062323	1.4979051675062323	-0.014*x*y + 8.045	0.321*x	5	proged	numdif	all	bacres	inf	2
6	11	20	0.39862649651925147	0.39862649651925147	-0.014*x*y + 8.045	10.373 - 0.154*y	6	proged	numdif	all	bacres	inf	2
7	44	83	0.003011517649297737	0.003011517649297737	-0.924*x - 0.005*y**2 + 17.532 + 7.017/(-0.443*x*y + 19.491)	11.429*y/(-5.556*x - 2.805) + 10.015	7	proged	numdif	all	bacres	inf	2
8	43	80	0.003173004001351536	0.003173004001351536	-0.924*x - 0.005*y**2 + 17.532 + 7.017/(-0.443*x*y + 19.491)	-0.013*x + 10.186 - 1.98*y/x	8	proged	numdif	all	bacres	inf	2
9	54	106	0.002453179868721006	0.002453179868721006	-0.924*x - 0.005*y**2 + 17.532 + 7.017/(-0.443*x*y + 19.491)	-0.002*x*y + 0.005*x + 0.084*y - 18.064*y/(5.357*x + 15.883) + 9.921	9	proged	numdif	all	bacres	inf	2
10	47	90	0.0025208235108552858	0.0025208235108552858	-0.924*x - 0.005*y**2 + 17.532 + 7.017/(-0.443*x*y + 19.491)	0.012*y - 19.912*y/(8.419*x + 11.813) + 9.985	10	proged	numdif	all	bacres	inf	2
11	53	102	0.002501411751737744	0.002501411751737744	-0.924*x - 0.005*y**2 + 17.532 + 7.017/(-0.443*x*y + 19.491)	-3.732*y**2/(1.816*x*y - 4.128*x + 0.921*y + 19.991) + 10.219	11	proged	numdif	all	bacres	inf	2
12	17	31	0.04653138750004776	0.04653138750004776	16.935 - 0.963*x	7.474	12	proged	numdif	all	bacres	inf	2
13	18	30	0.02222496463894473	0.02222496463894473	-1.001*x + 20.0 - 1.972*y/x	7.474	13	proged	numdif	all	bacres	inf	2
14	19	29	0.007503532951943963	0.007503532951943963	-1.001*x + 20.0 - 1.972*y/x	9.992 - 1.974*y/x	14	proged	numdif	all	bacres	inf	2
15	22	36	0.007450595985878668	0.007450595985878668	-1.001*x + 20.0 - 1.972*y/x	-0.013*x + 10.186 - 1.98*y/x	15	proged	numdif	all	bacres	inf	2
16	23	38	0.00633823073478583	0.00633823073478583	-0.99*x + 19.881 - 1.936*y/x	9.992 - 1.974*y/x	16	proged	numdif	all	bacres	inf	2
17	26	45	0.004415945936451721	0.004415945936451721	-0.99*x + 19.881 - 1.936*y/x	-0.013*x + 10.186 - 1.98*y/x	17	proged	numdif	all	bacres	inf	2
18	37	71	0.004013027130296792	0.004013027130296792	-0.99*x + 19.881 - 1.936*y/x	-0.002*x*y + 0.005*x + 0.084*y - 18.064*y/(5.357*x + 15.883) + 9.921	18	proged	numdif	all	bacres	inf	2
19	30	55	0.00423201101588462	0.00423201101588462	-0.99*x + 19.881 - 1.936*y/x	0.012*y - 19.912*y/(8.419*x + 11.813) + 9.985	19	proged	numdif	all	bacres	inf	2
20	33	60	0.004192433738090223	0.004192433738090223	-0.99*x + 19.881 - 1.936*y/x	-9.645*x*y/(4.64*x**2 + 19.327) + 0.004*y + 9.987	20	proged	numdif	all	bacres	inf	2
21	36	67	0.004138428474974597	0.004138428474974597	-0.99*x + 19.881 - 1.936*y/x	-3.732*y**2/(1.816*x*y - 4.128*x + 0.921*y + 19.991) + 10.219	21	proged	numdif	all	bacres	inf	2
