t,x,y,u,v,dx,dy,du,dv
0.0,3.765543673201236,-2.5873909296877926,-2.561517601826048,4.715654668771489,-17.256111377183956,22.168741675508794,4.497924084760254,-3.5298651978208273
0.1,2.0399325354828406,-0.370516762136913,-2.1117251933500225,4.362668148989406,-10.906893020191452,15.468197441406321,4.421003159089933,-1.7329609084725917
0.2,1.5841650691629456,0.5062485585934716,-1.6773169700080612,4.36906248707697,-4.624494049122774,7.540403963300619,4.404005017150601,1.1214679577385223
0.30000000000000004,1.1150337256582858,1.1375640305232109,-1.2309241899199024,4.58696174053711,-5.07041808241816,5.224141352050133,4.609370348056228,2.850136602230533
0.4,0.5700814526793134,1.5510768290034984,-0.7554429003968157,4.939089807523077,-5.4842288715026015,2.9988683439886232,4.94809959224636,3.7835151586634463
0.5,0.018187951357765512,1.7373376993209355,-0.24130427147063027,5.3436647722698,-5.1366130040277165,0.9305582568839843,5.331475447754763,3.6685130681305322
0.6000000000000001,-0.45724114812622996,1.7371884803802953,0.3108521891541368,5.672792421149183,-4.170233167561148,-0.5895092370183219,5.628846556646556,1.9695741088018215
0.7000000000000001,-0.815858682154464,1.6194358519172711,0.8844650398586809,5.737579594030164,-3.0249420730292296,-1.502933979836928,5.660204352425417,-1.6507731468137266
0.8,-1.062229562732076,1.4366016844129097,1.4428930596392204,5.342637791786438,-2.027206361689826,-2.0506739120117667,5.254142850586588,-6.560518577868355
0.9,-1.2212999544924292,1.2093010695149178,1.9352936099759985,4.425475878456493,-1.2729928901170884,-2.492196372027814,4.365854534306812,-10.935628610103818
1.0,-1.3168281407554936,0.9381624100073468,2.316063966500583,3.1555120697656744,-0.696260457953749,-2.93874918259727,3.147496203925176,-12.955077675542817
1.1,-1.360552046083179,0.6215512329954638,2.564792850761034,1.8344603433479292,-0.16660630788558395,-3.3674538298839476,1.8655668314132057,-12.306196810947913
1.2000000000000002,-1.3501494023326104,0.2646716440305572,2.689177332783224,0.6942727075760916,0.4385218806718749,-3.7005412120117653,0.7378340411009976,-10.113013001651973
1.3,-1.272847669948804,-0.1185570094068893,2.7123596589812333,-0.18814225698246542,1.1879360643713899,-3.845102835620228,-0.15001083912318913,-7.6852333469163465
