	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	exp_type	data_version	system	snr	init
0	7	10	2.854976300773955	2.8776418560731774	-1.139*x*y	-1.439*x	0	proged	numdif	all	lv	30	3
1	9	13	2.3768756096062784	2.397962297066916	-1.139*x*y	-0.923*x**2	1	proged	numdif	all	lv	30	3
2	24	50	0.31555000674332023	0.23077202402024216	-0.531*x*y - 1.564*x - 1.887*y + 3.702	0.122*x*y - 2.285*x - 2.112*y + 4.197	2	proged	numdif	all	lv	30	3
3	20	41	0.33966574388429116	0.2597778154686747	-0.531*x*y - 1.564*x - 1.887*y + 3.702	-2.001*x - 1.981*y + 3.943	3	proged	numdif	all	lv	30	3
4	6	8	3.321692879343637	3.350949819385513	-2.192*x	-1.439*x	4	proged	numdif	all	lv	30	3
5	10	16	1.1208671822460867	1.08661048011478	-2.192*x	0.126 - 0.956*x**2	5	proged	numdif	all	lv	30	3
6	16	32	0.483219428659879	0.43408264597624446	-2.798*x - 2.458*y + 4.805	-2.001*x - 1.981*y + 3.943	6	proged	numdif	all	lv	30	3
7	13	23	0.6019068502081097	0.5746847275557551	-1.32*x**2	-2.001*x - 1.981*y + 3.943	7	proged	numdif	all	lv	30	3
8	12	19	0.9244121520875219	0.8986082276977971	-1.32*x**2	0.126 - 0.956*x**2	8	proged	numdif	all	lv	30	3
9	40	81	0.25379547958261267	0.13098935050174684	-1.5*x**3 - 1.177*x**2*y/(x - 3.874) - 1.351*x*y + 1.951*x + 0.201*y - 0.399	0.122*x*y - 2.285*x - 2.112*y + 4.197	9	proged	numdif	all	lv	30	3
10	36	72	0.2577322182770858	0.13229778442900425	-1.5*x**3 - 1.177*x**2*y/(x - 3.874) - 1.351*x*y + 1.951*x + 0.201*y - 0.399	-2.001*x - 1.981*y + 3.943	10	proged	numdif	all	lv	30	3
11	41	82	0.24575280266446717	0.12450522501353407	-1.5*x**3 - 1.177*x**2*y/(x - 3.874) - 1.351*x*y + 1.951*x + 0.201*y - 0.399	-2.192*x + 0.007*y**5 - 2.531*y + 4.813	11	proged	numdif	all	lv	30	3
