t,x,y,dx,dy
0.0,6.323074793863515,0.9716062832312972,-265.48318201395944,15.448250094432325
0.01,3.66824297372392,1.1260887841756204,51.64783344743884,11.52371034016309
0.02,7.356031462812291,1.202080490034559,-67.05891141199471,-7.76993223695791
0.03,2.3270647454840256,0.9706901394364622,-41.05430198914455,3.3223066945959334
0.04,6.5349454230294,1.2685266239264776,-90.53334620592001,-6.4572743371655745
0.05,0.5163978213656253,0.8415446526931507,77.0140911246707,-9.780826519013496
0.06,8.075227245522814,1.0729100935462077,239.8696052592549,0.19755069786167034
0.07,5.313789926550724,0.8454956666503841,-310.3270248063775,0.1489368514185796
0.08,1.8686867493952648,1.0758888305745793,-339.1321272887128,4.579097204316679
0.09,-1.468852619223532,0.9370776107367177,19.846305427703715,8.273047851523962
0.1,2.265612857949339,1.2413497876050585,221.4250902574359,2.280785885059944
0.11,2.959649185925186,0.9826933284379166,199.76290784128662,-2.633598565916262
0.12,6.260871014775072,1.1886778162867333,52.85399913922686,-5.93797649052612
0.13,4.016729168709723,0.8639337986273942,-110.69038367717611,-12.4930282953574
0.14,4.047063341231549,0.9388172503795853,111.9203343709406,1.1504045866857937
0.15,6.255135856128535,0.88694189036111,-0.3201654500244455,-3.315176087565419
0.16,4.04066003223106,0.8725137286282769,-231.6736680326442,2.558050246852311
0.17,1.6216624954756518,0.9381028952981563,-63.06890288104285,2.082667783337394
0.18,2.7792819746102033,0.9141670842950248,83.4458795167021,-14.548959646040627
0.19,3.290580085809694,0.6471237023773437,-66.36575244965303,6.748049104966097
0.2,1.4519669256171426,1.0491280663943467,-58.8904033561819,14.232724055861256
0.21,2.112772018686056,0.9317781834945689,89.27525274311563,0.25926580294377555
0.22,3.237471980479455,1.0543133824532223,-109.33570673645319,-6.50556852929351
0.23,-0.07394211604300782,0.8016668129086987,168.43379402080797,-9.959985186890213
0.24,6.606147860895614,0.855113678715418,119.02551048009163,10.822770922316677
0.25,2.3065680935588246,1.0181222313550322,-242.65602634481226,-5.723101531093095
0.26,1.753027333999369,0.7406516480935561,-181.34008524100264,-1.179944928646276
0.27,-1.3202336112612283,0.9945233327821067,168.90141430371148,-6.96652799020479
0.28,5.131055620073599,0.6013210882894603,325.4181199664678,-3.0589005310278803
0.29,5.188128788068128,0.9333453221615491,84.15275925606842,3.1585437959715743
0.3,6.814110805194967,0.6644919642088918,45.521425033985,-9.407860959936743
0.31,6.098557288747828,0.7451881029628142,-244.12690557658578,-9.156614364507712
0.32,1.9315726936632518,0.48135967691873754,-11.599457979108063,-9.41787503429098
0.33,5.866568129165667,0.5568306022769947,236.57044541396158,18.161620879849828
0.34,6.662981601942484,0.8445920945157341,130.51149441938273,21.580419809502782
0.35000000000000003,8.476798017553321,0.9884389984670503,39.619831614205566,-2.0554342227225297
0.36,7.455378234226595,0.8034834100612835,-125.19037287163263,-12.085126160523773
0.37,5.972990560120668,0.7467364752565748,-35.721261336319095,1.7804500914494037
0.38,6.740953007500213,0.8390924118902716,-208.20231054227798,-0.3460833287317444
0.39,1.8089443492751087,0.7398148086819399,82.11599362331636,0.10284811456419685
0.4,8.38327287996654,0.8411493741815556,233.06683822224753,3.2638591542841375
0.41000000000000003,6.470281113720059,0.8050919917676227,-372.1040697154185,-9.541242736005856
0.42,0.94119148565817,0.6503245194614384,-149.56243343609583,2.671691552286304
0.43,3.4790324449981425,0.8585258228133488,164.86595402857287,4.869279934152193
0.44,4.238510566229627,0.7477101181444823,64.94383707666155,7.617263476508507
0.45,4.777909186531374,1.010871092343519,171.12053889276572,12.373665415550427
0.46,7.660921344084942,0.9951834264554908,112.16252638417194,-15.643768482584525
0.47000000000000003,7.0211597142148126,0.6979957226918284,-94.84153643468666,-1.6630841057943546
0.48,5.764090615391209,0.9619217443396038,-88.83497932761921,7.168129210108242
0.49,5.244460127662428,0.8413583068939933,-131.13425445345652,-3.4591032021993593
0.5,3.141405526322078,0.8927396802956166,-126.73368709920447,-6.640519861648797
0.51,2.709786385678339,0.7085479096610173,118.48102290087667,-2.612416043790111
0.52,5.511025984339612,0.8404913594198143,21.035373144756807,-15.528895406136705
0.53,3.130493848573475,0.3979700015382832,-6.9500716497792325,-3.765148791647699
0.54,5.372024551344027,0.7651883835868604,-66.51171018559825,13.783935607805436
0.55,1.80025964486151,0.6736487136943919,182.20239557621025,-5.995956095160082
0.56,9.016072462868232,0.6452692616836587,74.65817518357089,-4.441653196048318
0.5700000000000001,3.293423148532928,0.5848156497734256,-318.4016833642288,14.351446433333093
0.58,2.6480387955836564,0.9322981903503206,-245.7683381487404,12.778575785295876
0.59,-1.6219436144418804,0.8403871654793431,78.4885963383712,-13.907584569124614
0.6,4.21781072235108,0.6541464989678283,23.398232379726025,-5.387576433557828
