	index	complexity	length	TE	TE_inf	expr_x	expr_y	expr_z	index_column	method	data_version	system	snr	init
3	2222	22	176	1.5112948330648917	1.5213767636138174	-6.31*x1 + 6.31*x2 + x3 - 26.591	-3.922*x1 + 3.922*x3 - 74.441	49.704 - 6.034*x2	2222	dso	all	lorenz	30	0
1	601	20	153	1.5403989524511852	1.5503409936129544	-7.327*x1 + 7.327*x2	-3.922*x1 + 3.922*x3 - 74.441	49.704 - 6.034*x2	601	dso	all	lorenz	30	0
2	1622	15	105	9.789939572596575	9.93076745529848	-7.35*x1 + 7.329*x2	x3 - 26.222	49.704 - 6.034*x2	1622	dso	all	lorenz	30	0
0	2	11	85	9.940853102394756	10.077644675815865	x3 - 25.766	x3 - 26.222	49.704 - 6.034*x2	2	dso	all	lorenz	30	0
