bacres_all_len100_snrinf_init0_obsxy,bacres_all_len100_snr30_init0_obsxy,bacres_all_len100_snr13_init0_obsxy,bacres_all_len100_snrinf_init1_obsxy,bacres_all_len100_snr30_init1_obsxy,bacres_all_len100_snr13_init1_obsxy,bacres_all_len100_snrinf_init2_obsxy,bacres_all_len100_snr30_init2_obsxy,bacres_all_len100_snr13_init2_obsxy,bacres_all_len100_snrinf_init3_obsxy,bacres_all_len100_snr30_init3_obsxy,bacres_all_len100_snr13_init3_obsxy,barmag_all_len100_snrinf_init0_obsxy,barmag_all_len100_snr30_init0_obsxy,barmag_all_len100_snr13_init0_obsxy,barmag_all_len100_snrinf_init1_obsxy,barmag_all_len100_snr30_init1_obsxy,barmag_all_len100_snr13_init1_obsxy,barmag_all_len100_snrinf_init2_obsxy,barmag_all_len100_snr30_init2_obsxy,barmag_all_len100_snr13_init2_obsxy,barmag_all_len100_snrinf_init3_obsxy,barmag_all_len100_snr30_init3_obsxy,barmag_all_len100_snr13_init3_obsxy,glider_all_len100_snrinf_init0_obsxy,glider_all_len100_snr30_init0_obsxy,glider_all_len100_snr13_init0_obsxy,glider_all_len100_snrinf_init1_obsxy,glider_all_len100_snr30_init1_obsxy,glider_all_len100_snr13_init1_obsxy,glider_all_len100_snrinf_init2_obsxy,glider_all_len100_snr30_init2_obsxy,glider_all_len100_snr13_init2_obsxy,glider_all_len100_snrinf_init3_obsxy,glider_all_len100_snr30_init3_obsxy,glider_all_len100_snr13_init3_obsxy,lv_all_len100_snrinf_init0_obsxy,lv_all_len100_snr30_init0_obsxy,lv_all_len100_snr13_init0_obsxy,lv_all_len100_snrinf_init1_obsxy,lv_all_len100_snr30_init1_obsxy,lv_all_len100_snr13_init1_obsxy,lv_all_len100_snrinf_init2_obsxy,lv_all_len100_snr30_init2_obsxy,lv_all_len100_snr13_init2_obsxy,lv_all_len100_snrinf_init3_obsxy,lv_all_len100_snr30_init3_obsxy,lv_all_len100_snr13_init3_obsxy,predprey_all_len100_snrinf_init0_obsxy,predprey_all_len100_snr30_init0_obsxy,predprey_all_len100_snr13_init0_obsxy,predprey_all_len100_snrinf_init1_obsxy,predprey_all_len100_snr30_init1_obsxy,predprey_all_len100_snr13_init1_obsxy,predprey_all_len100_snrinf_init2_obsxy,predprey_all_len100_snr30_init2_obsxy,predprey_all_len100_snr13_init2_obsxy,predprey_all_len100_snrinf_init3_obsxy,predprey_all_len100_snr30_init3_obsxy,predprey_all_len100_snr13_init3_obsxy,shearflow_all_len100_snrinf_init0_obsxy,shearflow_all_len100_snr30_init0_obsxy,shearflow_all_len100_snr13_init0_obsxy,shearflow_all_len100_snrinf_init1_obsxy,shearflow_all_len100_snr30_init1_obsxy,shearflow_all_len100_snr13_init1_obsxy,shearflow_all_len100_snrinf_init2_obsxy,shearflow_all_len100_snr30_init2_obsxy,shearflow_all_len100_snr13_init2_obsxy,shearflow_all_len100_snrinf_init3_obsxy,shearflow_all_len100_snr30_init3_obsxy,shearflow_all_len100_snr13_init3_obsxy,myvdp_all_len100_snrinf_init0_obsxy,myvdp_all_len100_snr30_init0_obsxy,myvdp_all_len100_snr13_init0_obsxy,myvdp_all_len100_snrinf_init1_obsxy,myvdp_all_len100_snr30_init1_obsxy,myvdp_all_len100_snr13_init1_obsxy,myvdp_all_len100_snrinf_init2_obsxy,myvdp_all_len100_snr30_init2_obsxy,myvdp_all_len100_snr13_init2_obsxy,myvdp_all_len100_snrinf_init3_obsxy,myvdp_all_len100_snr30_init3_obsxy,myvdp_all_len100_snr13_init3_obsxy,stl_all_len100_snrinf_init0_obsxy,stl_all_len100_snr30_init0_obsxy,stl_all_len100_snr13_init0_obsxy,stl_all_len100_snrinf_init1_obsxy,stl_all_len100_snr30_init1_obsxy,stl_all_len100_snr13_init1_obsxy,stl_all_len100_snrinf_init2_obsxy,stl_all_len100_snr30_init2_obsxy,stl_all_len100_snr13_init2_obsxy,stl_all_len100_snrinf_init3_obsxy,stl_all_len100_snr30_init3_obsxy,stl_all_len100_snr13_init3_obsxy,cphase_all_len100_snrinf_init0_obsxy,cphase_all_len100_snr30_init0_obsxy,cphase_all_len100_snr13_init0_obsxy,cphase_all_len100_snrinf_init1_obsxy,cphase_all_len100_snr30_init1_obsxy,cphase_all_len100_snr13_init1_obsxy,cphase_all_len100_snrinf_init2_obsxy,cphase_all_len100_snr30_init2_obsxy,cphase_all_len100_snr13_init2_obsxy,cphase_all_len100_snrinf_init3_obsxy,cphase_all_len100_snr30_init3_obsxy,cphase_all_len100_snr13_init3_obsxy,lorenz_all_len100_snrinf_init0_obsxyz
37.29185962677002,41.024985551834106,39.53534913063049,36.31859731674194,36.43402290344238,34.885120153427124,39.7004656791687,36.05929970741272,47.08524417877197,31.737534523010254,42.96902799606323,34.80399990081787,32.77144765853882,36.69666910171509,38.21307134628296,42.608457803726196,38.490222215652466,93.54340434074402,75.02870726585388,43.183298110961914,47.57796502113342,26.30148673057556,41.60692739486694,41.56241011619568,34.59654474258423,34.509002447128296,44.493220806121826,40.09370756149292,34.01526212692261,45.55079627037048,35.14898157119751,35.91577363014221,32.25761270523071,36.1231586933136,45.94631004333496,33.97750449180603,36.68275809288025,32.512335538864136,35.07318329811096,41.912116050720215,34.97311735153198,41.8258912563324,30.770689725875854,43.203638792037964,40.94815516471863,37.60137414932251,45.32641959190369,42.594367027282715,37.25816750526428,41.359304666519165,45.413166761398315,29.315792083740234,48.69510364532471,34.109684228897095,26.856886863708496,36.57491874694824,48.50855779647827,69.85847759246826,44.19947934150696,44.22082734107971,40.869200229644775,49.27886462211609,34.701974391937256,34.48664712905884,33.76581001281738,41.65238285064697,28.94049596786499,41.736175775527954,35.41907739639282,40.01614785194397,48.70035004615784,46.97588896751404,49.74455690383911,48.146791219711304,38.55711603164673,38.861287117004395,30.49868631362915,51.24354600906372,37.44809341430664,30.054170608520508,33.45541024208069,37.85709238052368,33.60795450210571,84.00991344451904,48.254979372024536,45.91534733772278,47.50759506225586,38.11853313446045,41.53734827041626,32.44560384750366,45.37318301200867,35.98709726333618,47.18684387207031,53.561612129211426,33.83105182647705,37.53692674636841,39.57959532737732,40.33802247047424,37.64863109588623,45.21275234222412,35.879377365112305,35.938546895980835,41.57054328918457,36.54178190231323,46.1976797580719,29.44004988670349,92.84466624259949,48.1886625289917,72.57915949821472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
