t,x,y,u,v,dx,dy,du,dv
0.0,-3.0105751563431427,-4.61287718805292,-3.1551517477557245,-4.960321430777512,73.07126726335538,84.40701434878535,-4.811242021064999,29.791884613683273
0.01,-2.279862483709589,-3.7688070445650665,-3.2032641679663745,-4.662402584640679,57.94422607256894,64.96084881477937,-4.662895284050195,29.646840989263712
0.02,-1.8516906348917639,-3.3136602117573326,-3.2484096534367284,-4.367384610992238,36.243474875751815,37.30288192927107,-4.3682232676486965,29.251229862227433
0.03,-1.5549929861945526,-3.022749405979645,-3.2906286333193484,-4.07737798739613,26.10603546728022,24.782296832834106,-4.078450222332641,28.67955918732048
0.04,-1.3295699255461595,-2.8180142751006505,-3.329978657883381,-3.793793427245828,20.34844849802203,17.918886364282848,-3.7950402394427485,27.98480616145107
0.05,-1.148024016234112,-2.664371678693988,-3.3665294381082034,-3.517681864167109,16.68607747422023,13.726624758715133,-3.519063142965728,27.197083253889854
0.06,-0.9958483760617549,-2.543481779926348,-3.4003599207426958,-3.249851762168031,14.173933605204668,10.981250457589974,-3.251336169938379,26.337949232338055
0.07,-0.8645453441300186,-2.4447466695421887,-3.431556161506971,-2.990922879520348,12.354291411112394,9.094619977639894,-2.9924841601965957,25.4247306590454
0.08,-0.748762547839507,-2.36158938037355,-3.4602096039466277,-2.741357148987123,10.980339844080072,7.752064636377276,-2.7429725863480137,24.472140457684066
0.09,-0.6449385472484171,-2.289705376814643,-3.4864156132339312,-2.5014800703666666,9.908163273652587,6.771490042226791,-2.5031297733173696,23.492971165590948
0.1,-0.5505992823664553,-2.226159579529014,-3.510272199412975,-2.271497725675304,9.048666439938382,6.041026139758254,-2.2731642569022936,22.49842705270584
0.11,-0.4639652184496495,-2.168884854019478,-3.531878898371977,-2.05151152931255,8.344012667365918,5.488635747356629,-2.053179679847217,21.498305816761796
0.12,-0.3837190290191369,-2.1163868645818815,-3.5513357930099194,-1.841531609340068,7.75517848364379,5.066143670273382,-1.8431882328946436,20.50111709107858
0.13,-0.3088616487767737,-2.0675619806140104,-3.56874266302987,-1.6414891874909783,7.254973438646217,4.740321030079575,-1.643123056151241,19.514175956354663
0.14,-0.23861956024621256,-2.02158044398029,-3.5841982541329442,-1.4512480902129747,6.8239275456667805,4.487654110928441,-1.4528497549776143,18.54368828325993
0.15,-0.17238309786343808,-1.9778088983954416,-3.5977996581294223,-1.2706154218257797,6.4477664353505295,4.291144070376651,-1.2721770719451353,17.594834833216368
0.16,-0.10966423153920196,-1.935757562572757,-3.609641795571847,-1.0993513935486474,6.11580618474455,4.138278114705374,-1.1008667136360062,16.671856317663064
0.17,-0.05006697416854708,-1.8950433361013341,-3.6198169924021424,-0.9371782954725184,5.819901781083537,4.019703238365069,-0.9386423216572792,15.778139382724843
0.18,0.006733804082468799,-1.8553634978054556,-3.6284146420049925,-0.7837886058941506,5.553740129847457,3.9283357849602463,-0.785197583170727,14.916302513099616
0.19,0.06100782842840205,-1.8164766204021292,-3.635520944065557,-0.6388522452105261,5.312353781911776,3.858749483513113,-0.6402034882869279,14.088280528519114
0.2,0.11298087972070431,-1.7781885081351934,-3.641218711770731,-0.5020229953237683,5.091779697105629,3.8067461391860236,-0.5033147550532968,13.295406361690507
0.21,0.16284342237051463,-1.7403416976184087,-3.645587239166623,-0.37294411797671595,4.888815479297609,3.769048951776921,-0.3741754550689036,12.538488985983498
0.22,0.2107571893066565,-1.702807529099655,-3.648702220872109,-0.2512532156040983,4.700842440245656,3.743079894976453,-0.25242388286894624,11.81788660816343
0.23,0.25686027117542776,-1.6654800997188797,-3.650635716824002,-0.13658638581344734,4.52569530988563,3.726795806165506,-0.1376967197623813,11.133574502292905
0.24,0.3012710955043691,-1.6282716129763448,-3.651456155267357,-0.028581725558240203,4.361565034030251,3.718566176678151,-0.029632547797664444,10.485207106109929
0.25,0.3440915718560328,-1.5911087761853167,-3.651228367779955,0.07311775630875123,4.20692538584721,3.7170810124768527,0.07212522778519137,9.872174215902575
0.26,0.3854096032213133,-1.5539299927268078,-3.650013650711653,0.1688617587598113,4.060476944996593,3.7212806761452,0.1679259885379425,9.293651294095776
0.27,0.42530111075596466,-1.5166831626624127,-3.6478698480091962,0.25899078219066674,3.9211038976792705,3.7303019954314065,0.2581099870242465,8.748644044680034
0.28,0.4638316811748987,-1.4793239528181796,-3.644851450971168,0.343834639653412,3.787840407367976,3.7434365426728733,0.34300684918555646,8.236027517496913
0.29,0.5010579189033242,-1.4418144318089552,-3.641009711025485,0.423711332540605,3.6598442044293744,3.7600981112964504,0.42293444176926265,7.754580077154419
0.3,0.5370285652634862,-1.4041219905922506,-3.6363927621357828,0.49892624119650036,3.5363756738390926,3.779797204229385,0.4981980553548704,7.303012620527088
0.31,0.571785432380106,-1.3662184877243675,-3.6310457499183877,0.5697715849511468,3.4167811687498104,3.802120910797091,0.5690898575014369,6.879993453073793
0.32,0.6053641886384824,-1.3280795723763088,-3.625010964985754,0.6365261102579762,3.3004796005561943,3.8267169542792523,0.635888574698984,6.484169243067689
0.33,0.6377950243912299,-1.2896841486387824,-3.618327978424408,0.6994549698125005,3.18695159070157,3.853280988226504,0.6988593659830622,6.114182468262225
0.34,0.6691032204525138,-1.2510139526117787,-3.611033777666093,0.7588097596232207,3.0757306416378247,3.8815464379483244,0.7582538551536011,5.768685755011648
0.35000000000000003,0.6993096372239864,-1.212053219879816,-3.603162901321336,0.8148286849127335,2.9663959119736014,3.9112763463966194,0.8143102924346168,5.446353488398375
0.36,0.7284311386919858,-1.1727884256838463,-3.5947475718174005,0.8677368293911882,2.8585662761742068,3.942256806153599,0.8672538200705127,5.145891045894086
0.37,0.7564809627474706,-1.133208083756744,-3.5858178249199257,0.9177465058306152,2.7518954208135993,3.97429165199642,0.9172968197388887,4.866041978411356
0.38,0.7834690471082578,-1.093302592643918,-3.5764016354226227,0.9650576689594154,2.6460677837802202,4.007198159551195,0.9646393227480843,4.60559343283084
0.39,0.809402318423075,-1.05306412056572,-3.566525038464964,1.009858374487232,2.540795184399441,4.040803550321092,1.0094694667815318,4.363380080337781
0.4,0.8342849507962466,-1.012486521637496,-3.556212246086992,1.052325270566171,2.435814024244037,4.074942145704613,1.0519639854464913,4.138286785992428
0.41000000000000003,0.8581185989079557,-0.9715652776516278,-3.5454857587560342,1.0926241102070806,2.3308829631026815,4.109453045828126,1.0922887191036956,3.9292502274614005
0.42,0.8809026100583003,-0.9302974607209336,-3.534366471704918,1.130910275115399,2.2257809935584847,4.144178234835438,1.1305991373973923,3.735259645203426
0.43,0.9026342187791254,-0.888681712954919,-3.5228737760080864,1.1673293031111491,2.120305852678106,4.178961034966699,1.1670408656154763,3.555356882700089
0.44,0.9233087271118624,-0.8467182400215996,-3.5110256543926086,1.2020174127694008,2.0142727209200237,4.213644847973996,1.2017502084830767,3.3886358538099737
0.45,0.9429196731975259,-0.8044088159954391,-3.498838771838425,1.2351020201873486,1.907513167441538,4.2480721352746,1.2348546662616977,3.2342415549490244
0.46,0.9614589904606932,-0.7617567973161076,-3.4863285610673747,1.2667022438683813,1.7998743082978053,4.282083598778624,1.2664734391199417,3.091368722443466
0.47000000000000003,0.978917159363482,-0.7187671440198666,-3.473509303056026,1.296929394636218,1.6912181495835732,4.315517532555452,1.2967179166631038,2.9592602200874008
0.48,0.9952833534523646,-0.6754464466649985,-3.4603942027341126,1.3258874482701293,1.5814210920595317,4.348209322290586,1.325692150293234,2.8372052284230564
0.49,1.0105455812046726,-0.6318029575740549,-3.4469954600501613,1.353673499204679,1.470373577215922,4.379991074864048,1.3534933067230526,2.7245372954966096
0.5,1.024690824996683,-0.5878466251677176,-3.4333243365996515,1.3803781941800615,1.3579798574457236,4.410691364824099,1.380212101517131,2.6206322985565245
0.51,1.037705178353587,-0.5435891302775729,-3.4193912180198187,1.4060861451758095,1.2441578749846416,4.440135088008993,1.4059332119754187,2.52490635742465
0.52,1.049573982496376,-0.4990439234075377,-3.405205672360143,1.4308763213285545,1.1288392358336785,4.468143415465237,1.4307356690484996,2.43681373262038
0.53,1.0602819630702607,-0.4542262619682682,-3.3907765046388487,1.4548224198282171,1.0119692660061852,4.4945338431311015,1.4546932282750724,2.355844734782775
0.54,1.0698133678164996,-0.4091532465449157,-3.3761118077946417,1.47799321602421,0.8935071381089954,4.519120334450655,1.477874719957284,2.2815236666174687
0.55,1.0781521058324406,-0.3638438552792551,-3.361219010239703,1.5004528931605665,0.7734260567963225,4.541713554537813,1.5003443789892046,2.213406813809371
0.56,1.085281888952426,-0.31831897545415944,-3.3461049202148576,1.5222613523003974,0.6517134918300083,4.562121195502936,1.5221621548942688,2.1510804975008457
