t,x,y,u,v,dx,dy,du,dv
0.0,0.0643997837703169,2.6926552091181897,-4.17845075494273,3.832540652231108,-8.029092195711126,-12.477956195878193,3.746003736529069,-17.006141427084962
0.01,-0.015891138186794378,2.5678756471594077,-4.14099071757744,3.6624792379602584,-7.645633715824967,-11.572562467597724,3.665316958600018,-16.15434730843397
0.02,-0.08851289054618247,2.461203959766235,-4.10514441577073,3.5094537060624287,-6.956910587834061,-9.986322488958299,3.511974417573649,-14.54593099049526
0.03,-0.15502934994347561,2.3681491973802418,-4.070751229225967,3.3715606181503532,-6.402012872118988,-8.781136534154044,3.3738052815831754,-13.115560150347227
0.04,-0.21655314798856223,2.2855812290831543,-4.0376683101390665,3.247142503055484,-5.943581217533894,-7.845015430368374,3.2491461569880364,-11.84041582332851
0.05,-0.2739009742941535,2.2112488887728743,-4.005768306086206,3.134752301683783,-5.556739843024596,-7.104527123302828,3.1365449634584985,-10.700964417724611
0.06,-0.32768794484905417,2.1434906866170977,-3.9749374108698965,3.033123214700992,-5.224325654675971,-6.509772356715882,3.034730659404139,-9.680453834708945
0.07,-0.3783874873876729,2.0810534416385567,-3.945073692898123,2.941143224989604,-4.934140396548581,-6.025815614892105,2.9425876451403044,-8.76448168695143
0.08,-0.4263707527800258,2.0229743743192556,-3.9160856579670904,2.8578335809619633,-4.677294060287732,-5.627569372405039,2.859134139930397,-7.940631074853699
0.09,-0.47193336859342755,1.9685020541904559,-3.887891010099515,2.78233060349253,-4.447166964335647,-5.296620109162875,2.783503897966133,-7.198165518870758
0.1,-0.5153140920667387,1.9170419721359981,-3.8604155800077677,2.713870270584548,-4.238737659256106,-5.019193176728032,2.7149307166933756,-6.527774106328765
0.11,-0.5567081217785497,1.8681181906558952,-3.8335923957656477,2.651775121365955,-4.048135108381551,-4.784810201789558,2.6527352773419333,-5.92135861793095
0.12,-0.5962767942343697,1.821345768100207,-3.807360874460929,2.595443098225929,-3.8723327457077072,-4.585381049872727,2.5963139345279718,-5.37185549237329
0.13,-0.6341547766927038,1.7764105696584407,-3.7816661170750883,2.544338011518489,-3.708934789039753,-4.414576075168264,2.545129137529689,-4.873086613938682
0.14,-0.6704554900151648,1.7330542465968417,-3.7564582917103353,2.4979813659471555,-3.5560240194553616,-4.267383599550412,2.4987012207565495,-4.419633932415867
0.15,-0.705275257081811,1.6910628976674325,-3.7316920926599573,2.4559453328701717,-3.4120514115461185,-4.139792479723614,2.456601346307097,-4.006733806365093
0.16,-0.7386965182460872,1.6502583970023694,-3.7073262647841934,2.4178466898198536,-3.2757548188300456,-4.028560802271041,2.418445418795989,-3.630187698546594
