	index	complexity	length	TE	TE_inf	expr_x	expr_y	expr_z	index_column	method	data_version	system	snr	init
5	2164	26	187	2.6215148335330163	2.5404065514337146	-4.374*x1 + 4.658*x2	(2.991 - 0.454*x1)*(x3 - 18.954) + 6.834	x1*(-0.595*x1 + x2 - 3.064)	2164	dso	allonger	lorenz	13	3
4	2144	24	163	3.458354127715103	4.435412790265597	-4.374*x1 + 4.658*x2	(3.314 - 0.429*x1)*(x3 - 18.234)	x1*(-0.595*x1 + x2 - 3.064)	2144	dso	allonger	lorenz	13	3
2	564	22	144	4.203217208253062	5.752079596386098	-4.559*x1 + 4.559*x2	x3*(1.707 - 0.208*x1)	x1*(-0.595*x1 + x2 - 3.064)	564	dso	allonger	lorenz	13	3
3	1042	19	86	6.039753966141855	8.67295888353221	-4.553*x1 + 4.553*x2	-x1 + x2	x1*(-0.85*x1 + x2)	1042	dso	allonger	lorenz	13	3
1	520	17	75	6.335145024740265	9.223865071681365	-4.559*x1 + 4.559*x2	-x1 + x2	4.449 - x1	520	dso	allonger	lorenz	13	3
0	0	15	39	96.52966368626204	155.66590225631148	-x1 + x2	-x1 + x2	4.449 - x1	0	dso	allonger	lorenz	13	3
