	index	complexity	length	TE	TE_inf	expr_x	expr_y	expr_z	index_column	method	data_version	system	snr	init
7	2452	29	147	2.282869077846387	2.277035100344542	-9.827*x1 + 9.844*x2	x1*(28.009 - x3) - x2	x2*(0.999*x1 - 0.055) - 2.652*x3	2452	dso	allonger	lorenz	30	2
6	1851	27	128	2.5612134419966672	2.556009910403592	-9.827*x1 + 9.844*x2	x1*(28.009 - x3) - x2	x2*(x1 - 0.056) - 2.655*x3	1851	dso	allonger	lorenz	30	2
8	2474	26	143	3.1224188996108553	3.1221339984234433	-9.827*x1 + 9.844*x2	0.979*x1*(27.952 - x3) - 0.979*x2	x1*x2 - 2.662*x3	2474	dso	allonger	lorenz	30	2
3	722	24	148	3.2560957623410864	3.2575061943554227	-9.844*x1 + 9.844*x2	-0.931*x1*(0.003*x1*x2 + x3 - 27.276)	x1*x2 - 2.662*x3	722	dso	allonger	lorenz	30	2
5	1826	21	99	3.578328173489597	3.5808270600343084	-9.827*x1 + 9.844*x2	x1*(27.008 - x3)	x1*x2 - 2.662*x3	1826	dso	allonger	lorenz	30	2
1	48	17	58	4.2961949287253605	4.2992134406568425	2.075*x2	x1*(28.009 - x3) - x2	x1*x2	48	dso	allonger	lorenz	30	2
2	120	16	104	4.593826513278137	4.597984182648807	2.075*x2	-0.931*x1*(0.003*x1*x2 + x3 - 27.276)	x1*x2	120	dso	allonger	lorenz	30	2
4	1800	13	71	4.8192782395856915	4.8344273679806635	-9.827*x1 + 9.844*x2	-2.655*x1	x1*x2	1800	dso	allonger	lorenz	30	2
0	0	9	48	4.927951916551227	4.943623494838464	2.075*x2	-2.655*x1	x1*x2	0	dso	allonger	lorenz	30	2
