  index    complexity    length           TE       TE_inf  expr_x                                                                                                               expr_y                                                                                                                                index_column  method    data_version    system      snr    init
    251            60       430  0.000935117  0.000935117  0.458*x1 - 0.426*x2 + (-0.163*x2 - 0.055*sin(x2 - 1.316))*cos(x1 - 1.348)                                            -0.036*x1*x2 - 0.036*x1 - x2*(0.213*x2 - cos(2.719*x2 + 0.046) + cos(0.019*x1 + 2.708*x2 + 0.031) - 2.199) + 0.036*cos(x1) - 3.517             251  dso       all             barmag      inf       0
    327            52       381  0.000956095  0.000956095  -0.556*x1 + 0.135*x2 + (-0.024*x2 + 0.135*sin(x1 - 2*x2 + 1.708))*(3.386*x1 - 2*x2 - 4.341) + 0.135*cos(x1) + 2.485  0.011*x1*x2*(x2 - 3.67) - 0.562*x1 + 1.145*sin(x2 + 2.983) + 2.259                                                                             327  dso       all             barmag      inf       0
    250            49       351  0.000988154  0.000988154  0.458*x1 - 0.426*x2 + (-0.163*x2 - 0.055*sin(x2 - 1.316))*cos(x1 - 1.348)                                            -0.033*x1**2 - (cos(0.55*x1 + 3.308) - 0.356)*sin(x2) + 0.033*cos(2.769*x2 - 8.063) + 1.385                                                    250  dso       all             barmag      inf       0
    207            42       317  0.00103665   0.00103665   0.372*x1 - 0.151*x2*cos(x1 - 1.514) - 0.475*x2 + 0.673                                                               -0.193*x1**2 + x2 + 0.193*cos(2.215*x2 - 11.509) - cos(1.958*x1 - 1.495*x2 + 12.428) + 0.339                                                   207  dso       all             barmag      inf       0
    243            40       298  0.00109137   0.00109137   0.458*x1 - 0.426*x2 + (-0.163*x2 - 0.055*sin(x2 - 1.316))*cos(x1 - 1.348)                                            0.011*x1*x2*(x2 - 3.67) - 0.562*x1 + 1.145*sin(x2 + 2.983) + 2.259                                                                             243  dso       all             barmag      inf       0
    201            33       268  0.00118259   0.00118259   0.372*x1 - 0.151*x2*cos(x1 - 1.514) - 0.475*x2 + 0.673                                                               0.011*x1*x2*(x2 - 3.67) - 0.562*x1 + 1.145*sin(x2 + 2.983) + 2.259                                                                             201  dso       all             barmag      inf       0
    180            31       241  0.00190435   0.00190435   3.432*x1 + 0.239*x2*(-2.521*x1 + x2) - 7.164                                                                         0.011*x1*x2*(x2 - 3.67) - 0.562*x1 + 1.145*sin(x2 + 2.983) + 2.259                                                                             180  dso       all             barmag      inf       0
    178            30       229  0.00214831   0.00214831   3.432*x1 + 0.239*x2*(-2.521*x1 + x2) - 7.164                                                                         (0.363*x1 + 0.279*x2 - 2.765)*cos(0.976*x2 + 2.74) + 1.191                                                                                     178  dso       all             barmag      inf       0
    197            27       212  0.00262206   0.00262206   0.372*x1 - 0.151*x2*cos(x1 - 1.514) - 0.475*x2 + 0.673                                                               (0.39*x1 - 1.318)*cos(1.362*x2) + 0.899                                                                                                        197  dso       all             barmag      inf       0
    176            25       185  0.00305096   0.00305096   3.432*x1 + 0.239*x2*(-2.521*x1 + x2) - 7.164                                                                         (0.39*x1 - 1.318)*cos(1.362*x2) + 0.899                                                                                                        176  dso       all             barmag      inf       0
    175            24       171  0.00669707   0.00669707   3.432*x1 + 0.239*x2*(-2.521*x1 + x2) - 7.164                                                                         -0.341*x1 + 0.354*x2 - 1.012*sin(x2)                                                                                                           175  dso       all             barmag      inf       0
    174            23       169  0.0138914    0.0138914    3.432*x1 + 0.239*x2*(-2.521*x1 + x2) - 7.164                                                                         (0.946*x1 - 5.412)*sin(x1) + 0.053                                                                                                             174  dso       all             barmag      inf       0
    173            21       149  0.022732     0.022732     3.432*x1 + 0.239*x2*(-2.521*x1 + x2) - 7.164                                                                         (x1 - 5.644)*sin(x1) + 0.086                                                                                                                   173  dso       all             barmag      inf       0
     92            20       157  0.0328928    0.0328928    -0.671*cos(0.933*x1 - 0.858)                                                                                         (0.39*x1 - 1.318)*cos(1.362*x2) + 0.899                                                                                                         92  dso       all             barmag      inf       0
     90            18       141  0.0339566    0.0339566    -0.671*cos(0.933*x1 - 0.858)                                                                                         (0.946*x1 - 5.412)*sin(x1) + 0.053                                                                                                              90  dso       all             barmag      inf       0
     69            16       120  0.0392438    0.0392438    0.651*cos(x1 + 1.892)                                                                                                (0.946*x1 - 5.412)*sin(x1) + 0.053                                                                                                              69  dso       all             barmag      inf       0
     68            14       100  0.0492954    0.0492954    0.651*cos(x1 + 1.892)                                                                                                (x1 - 5.644)*sin(x1) + 0.086                                                                                                                    68  dso       all             barmag      inf       0
     66            12        93  0.0670098    0.0670098    0.651*cos(x1 + 1.892)                                                                                                0.959 - 1.043*cos(x1)                                                                                                                           66  dso       all             barmag      inf       0
     63            11        68  0.140999     0.140999     0.651*cos(x1 + 1.892)                                                                                                6.621 - x2                                                                                                                                      63  dso       all             barmag      inf       0
     21            10        64  0.179917     0.179917     2.818 - 0.469*x1                                                                                                     6.621 - x2                                                                                                                                      21  dso       all             barmag      inf       0
      0             8        43  1.56761      1.56761      0.025*x2                                                                                                             6.621 - x2                                                                                                                                       0  dso       all             barmag      inf       0
