	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
3	4	14	25	1.5909253308423292e-11	1.5909253308423292e-11	x2	-2*x1**2*x2 - x1 + 2*x2	4	dso	allonger	myvdp	inf	1
2	3	12	23	1.3529941786433461	1.3529941786433461	x2	-2*x1**2*x2 - x1 + x2	3	dso	allonger	myvdp	inf	1
1	1	9	16	2.5399058938422696	2.5399058938422696	x2	-x1**2*x2 + x2	1	dso	allonger	myvdp	inf	1
0	0	4	5	4.3150373825871	4.3150373825871	x2	-x1	0	dso	allonger	myvdp	inf	1
