	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
4	219	21	122	1.1880432452642045	0.7742361181974879	2.381*cos(x1*(2*x1 + x2) + 1.974) + 0.033	36.844/(x2 + 6.882)	219	dso	all	glider	13	2
3	30	12	67	1.278876983594267	0.9139896032455925	-0.037*x1**2	36.844/(x2 + 6.882)	30	dso	all	glider	13	2
1	3	10	64	1.3474670174106342	1.00462520404882	-0.124*x1	36.844/(x2 + 6.882)	3	dso	all	glider	13	2
2	28	8	47	2.6453164484367737	2.789060782367008	-0.037*x1**2	2.036*x1	28	dso	all	glider	13	2
0	1	6	44	2.9681798889438245	3.173870298367408	-0.124*x1	2.036*x1	1	dso	all	glider	13	2
