  index    complexity    length        TE    TE_inf  expr_x                                     expr_y              index_column  method    data_version    system      snr    init
    148            16       134  0.219575  0.142711  -0.285*x1 + cos(0.953*x2 + 8.694) + 0.346  5.463 - 0.153*x2             148  dso       all             glider       30       0
    147            14       117  0.232912  0.157721  -0.285*x1 + cos(0.953*x2 + 8.694) + 0.346  x1 + 0.043                   147  dso       all             glider       30       0
     85            13        94  0.325246  0.247865  -0.168*x1 - 0.727*sin(x2)                  5.463 - 0.153*x2              85  dso       all             glider       30       0
      1             8        64  0.417828  0.350686  -0.177*x1                                  5.463 - 0.153*x2               1  dso       all             glider       30       0
      0             6        47  0.431791  0.372335  -0.177*x1                                  x1 + 0.043                     0  dso       all             glider       30       0
