  index    complexity    length        TE    TE_inf  expr_x            expr_y              index_column  method    data_version    system      snr    init
     21            11        71  0.170366  0.108439  1.997 - 0.018*x1  4.557 - sin(x2)               21  dso       allonger        cphase       30       0
     20            10        88  0.17237   0.112527  1.997 - 0.018*x1  0.014*x2 + 3.947              20  dso       allonger        cphase       30       0
      2             9        50  1.10162   1.06362   0.027*x2          4.557 - sin(x2)                2  dso       allonger        cphase       30       0
      1             8        67  1.13947   1.10371   0.027*x2          0.014*x2 + 3.947               1  dso       allonger        cphase       30       0
      0             6        45  3.88114   3.88619   0.027*x2          0.08*x2                        0  dso       allonger        cphase       30       0
