  complexity    length       TE    TE_inf  expr_x               expr_y               index_column  method    exp_type    data_version    system      snr    init
           8        13  4.56526   4.65301  0.064 - 2.785*y      3.044*x                         0  proged    numdif      allonger        stl          13       0
           6         8  4.60058   4.68926  -2.786*y             3.044*x                         1  proged    numdif      allonger        stl          13       0
          10        15  2.1703    2.17622  -2.786*y             3.036*x - 0.187*y               2  proged    numdif      allonger        stl          13       0
          12        18  1.73571   1.71768  -0.217*x**3 - 2.8*y  3.044*x                         3  proged    numdif      allonger        stl          13       0
          16        25  1.60411   1.57918  -0.217*x**3 - 2.8*y  3.036*x - 0.187*y               4  proged    numdif      allonger        stl          13       0
