  complexity    length       TE    TE_inf  expr_x                 expr_y                                     index_column  method    exp_type    data_version    system      snr    init
           6         8  7.19215   7.18829  -3.485*y               2.505*x                                               0  proged    numdif      allonger        stl          30       3
          10        15  2.2154    2.21389  -3.485*y               2.523*x - 0.355*y                                     1  proged    numdif      allonger        stl          30       3
           8        13  7.12489   7.12107  -3.485*y               2.503*x + 0.127                                       2  proged    numdif      allonger        stl          30       3
          16        25  1.89666   1.89681  -0.998*x**3 - 3.076*y  2.523*x - 0.355*y                                     3  proged    numdif      allonger        stl          30       3
          23        42  1.4458    1.44589  -0.998*x**3 - 3.076*y  1.002*x*y**3 + 2.98*x - 0.075*y + 0.026               4  proged    numdif      allonger        stl          30       3
          18        28  1.59036   1.59048  -0.998*x**3 - 3.076*y  -0.601*x**3 + 3.35*x                                  5  proged    numdif      allonger        stl          30       3
