  index    complexity    length           TE       TE_inf  expr_x                                                                                                    expr_y                               index_column  method    data_version    system      snr    init
    458            80       424   0.00769307   0.00769307  -x1*(-1.0*x1*x2/(x1 + 0.996) + x1 + 1.001*x2 - 4.0)                                                       x2*(x1/(x1 + 1.0) - 0.075*x2)                 458  dso       allonger        predprey    inf       3
    314            57       344   0.00775776   0.00775776  (4.017*x2*(-0.25*x1*(1.004*x1 + 0.407) + 0.854*x1 - 0.25*x2) + 4.017*x2)/(0.042*x1 + x2 - 0.037 + x2/x1)  x2*(x1/(x1 + 1.0) - 0.075*x2)                 314  dso       allonger        predprey    inf       3
    313            56       321   0.00785366   0.00785366  (4.017*x2*(-0.25*x1*(1.004*x1 + 0.407) + 0.854*x1 - 0.25*x2) + 4.017*x2)/(0.042*x1 + x2 - 0.037 + x2/x1)  x2*(x1/(x1 + 1.0) - 0.075*x2)                 313  dso       allonger        predprey    inf       3
    312            52       306   0.00793019   0.00793019  (4.017*x2*(-0.25*x1*(1.004*x1 + 0.407) + 0.854*x1 - 0.25*x2) + 4.017*x2)/(0.042*x1 + x2 - 0.037 + x2/x1)  x2*(1.0*x1/(x1 + 1.0) - 0.075*x2)             312  dso       allonger        predprey    inf       3
    295            37       232   0.0700653    0.0700653   -x1*(0.994*x1 + 1.006*x2/(x1 + 1.014) - 4.99) - x1 - 0.001                                                x2*(x1/(x1 + 1.0) - 0.075*x2)                 295  dso       allonger        predprey    inf       3
    177            24       152   1.05815      1.05815     -2.87*x1*(x2 - 5.662)/(-0.475*x1*(x2 - 8.135) + 0.525*x1 + x2)                                            x1 - 0.247*x2                                 177  dso       allonger        predprey    inf       3
     49            13        96   1.05954      1.05954     -0.396*x1*(x2 - 5.583) + 0.05                                                                             x1 - 0.247*x2                                  49  dso       allonger        predprey    inf       3
     34            12        95   1.19101      1.19101     -0.398*x1*(x2 - 5.655)                                                                                    x1 - 0.393*x2 + 0.909                          34  dso       allonger        predprey    inf       3
     33            11        74   1.41108      1.41108     -0.398*x1*(x2 - 5.655)                                                                                    x1 - 0.247*x2                                  33  dso       allonger        predprey    inf       3
     17            10        67   2.00566      2.00566     2.53 - 0.513*x2                                                                                           x1 - 0.247*x2                                  17  dso       allonger        predprey    inf       3
      2             9        70   5.30457      5.30457     -0.108*x2                                                                                                 x1 - 0.393*x2 + 0.909                           2  dso       allonger        predprey    inf       3
      1             8        49   5.70556      5.70556     -0.108*x2                                                                                                 x1 - 0.247*x2                                   1  dso       allonger        predprey    inf       3
      0             6        46  11.0539      11.0539      -0.108*x2                                                                                                 x1 - 1.211                                      0  dso       allonger        predprey    inf       3
