  index    complexity    length           TE       TE_inf  expr_x                                                                                               expr_y                                                      index_column  method    data_version    system      snr    init
    492            67       335   0.00453648   0.00453648  x1*(3.015 - (-x1 + 2*x2/(x1 + 1.011) + 0.997)/(2.986*x1*x2/(x1*(x1**2 + x2 + 0.024) - x1) - 0.996))  -x2/(x1 + 1.0) - (0.075*x2 - 1.031)*(x2 + 0.415) - 0.428             492  dso       allonger        predprey    inf       0
    493            66       332   0.00458344   0.00458344  x1*(3.015 - (-x1 + 2*x2/(x1 + 1.011) + 0.997)/(2.986*x1*x2/(x1*(x1**2 + x2 + 0.024) - x1) - 0.996))  -x2/(x1 + 1.0) - (0.075*x2 - 0.992)*(x2 - 0.11) + 0.109              493  dso       allonger        predprey    inf       0
    488            59       283   0.00459488   0.00459488  x1*(3.015 - (-x1 + 2*x2/(x1 + 1.011) + 0.997)/(2.986*x1*x2/(x1*(x1**2 + x2 + 0.024) - x1) - 0.996))  -x2*(0.075*x2 - 1.0) - x2/(x1 + 1.0)                                 488  dso       allonger        predprey    inf       0
    292            53       314   0.0100496    0.0100496   -x1*(0.005*x1 - 1.031)*(x1*(2.009 - x1) - 0.993*x2 + 2.965)/(x1 + 1.034) + x1                        -x2/(x1 + 1.0) - (0.075*x2 - 1.031)*(x2 + 0.415) - 0.428             292  dso       allonger        predprey    inf       0
    293            52       311   0.0100975    0.0100975   -x1*(0.005*x1 - 1.031)*(x1*(2.009 - x1) - 0.993*x2 + 2.965)/(x1 + 1.034) + x1                        -x2/(x1 + 1.0) - (0.075*x2 - 0.992)*(x2 - 0.11) + 0.109              293  dso       allonger        predprey    inf       0
    288            45       262   0.0101192    0.0101192   -x1*(0.005*x1 - 1.031)*(x1*(2.009 - x1) - 0.993*x2 + 2.965)/(x1 + 1.034) + x1                        -x2*(0.075*x2 - 1.0) - x2/(x1 + 1.0)                                 288  dso       allonger        predprey    inf       0
    190            43       254   0.0356174    0.0356174   x1*(-x1 + x2*(0.002 + 1.009/(-x1 - 1.01)) + 4.0)                                                     -x2/(x1 + 1.0) - (0.075*x2 - 1.091)*(x2 + 1.216) - 1.327             190  dso       allonger        predprey    inf       0
    189            40       224   0.0356401    0.0356401   x1*(-x1 + x2*(0.002 + 1.009/(-x1 - 1.01)) + 4.0)                                                     -x2/(x1 + 1.0) - (0.075*x2 - 0.881)*(x2 - 1.587) + 1.398             189  dso       allonger        predprey    inf       0
    188            38       208   0.0356413    0.0356413   x1*(-x1 + x2*(0.002 + 1.009/(-x1 - 1.01)) + 4.0)                                                     -x2*(0.075*x2 - 1.0) - x2/(x1 + 1.0)                                 188  dso       allonger        predprey    inf       0
    187            36       219   0.562898     0.562898    x1*(-x1 + x2*(0.002 + 1.009/(-x1 - 1.01)) + 4.0)                                                     -2.665*x1 + 27.486 + (-2.665*x2 - 125.519)/(x1 + 4.718)              187  dso       allonger        predprey    inf       0
    205            35       194   1.17444      1.17444     x1 - x1*(-0.994*x1*(1.993 - x1) + 0.999*x2 - 3.011)/(x1 + 0.998)                                     0.736*x2/(-x1 - 0.8) + 2.434                                         205  dso       allonger        predprey    inf       0
    185            32       170   1.17669      1.17669     x1*(-x1 + x2*(0.002 + 1.009/(-x1 - 1.01)) + 4.0)                                                     0.736*x2/(-x1 - 0.8) + 2.434                                         185  dso       allonger        predprey    inf       0
    106            23       163   1.19548      1.19548     -0.239*x1*(x1 + 1.411*x2 - 10.449) - 0.141                                                           0.736*x2/(-x1 - 0.8) + 2.434                                         106  dso       allonger        predprey    inf       0
     46            18       117   1.23793      1.23793     -0.367*x1*(x2 - 5.682)                                                                               0.736*x2/(-x1 - 0.8) + 2.434                                          46  dso       allonger        predprey    inf       0
     44            12        94   1.29669      1.29669     -0.367*x1*(x2 - 5.682)                                                                               x1 - 0.379*x2 + 0.85                                                  44  dso       allonger        predprey    inf       0
     24            11        88   1.33597      1.33597     2.273 - 0.457*x2                                                                                     x1 - 0.379*x2 + 0.85                                                  24  dso       allonger        predprey    inf       0
     23            10        67   1.56327      1.56327     2.273 - 0.457*x2                                                                                     x1 - 0.242*x2                                                         23  dso       allonger        predprey    inf       0
      4             9        69   5.09617      5.09617     -0.091*x2                                                                                            x1 - 0.379*x2 + 0.85                                                   4  dso       allonger        predprey    inf       0
      3             8        48   5.48648      5.48648     -0.091*x2                                                                                            x1 - 0.242*x2                                                          3  dso       allonger        predprey    inf       0
      0             6        45  10.304       10.304       -0.091*x2                                                                                            x1 - 1.194                                                             0  dso       allonger        predprey    inf       0
