Unnamed: 0,system,snr,iinit,TE,TEinf,expr_model,method,data_version,exp_version,benchmark,duration,dM
0,barmag,inf,0,0.1134865688946037,0.1134865688946037,"[['-0.388 sin(x) + -0.298 sin(y) + -0.096 sin(x+y)', '-0.561 sin(x) + -0.689 sin(y)']]",sindy,all,e1,strogatz,0.0428495407104492,5
1,barmag,30.0,0,0.8197059871709809,0.3254383294658498,"[['-0.438 sin(x) + -0.421 sin(y)', '-0.994 sin(x) + -0.994 sin(y) + 0.591 sin(x+y)']]",sindy,all,e1,strogatz,0.0599989891052246,5
2,barmag,13.0,0,2.7354867116785724,6.202150150208599,"[['-1.083 1 + -0.915 sin(x) + 1.514 sin(y) + 0.343 cos(x) + 0.687 cos(y) + -0.755 sin(x+y) + -1.272 cos(x+y) + -0.393 sin(x-y) + 0.202 cos(x-y) + 0.393 sin(y-x) + 0.202 cos(y-x)', '-0.423 1 + -1.825 sin(x) + 0.486 sin(y) + -1.011 cos(x) + 1.854 cos(y) + 2.453 sin(x+y) + -1.391 cos(x+y) + 1.068 sin(x-y) + -0.936 cos(x-y) + -1.068 sin(y-x) + -0.936 cos(y-x)']]",sindy,all,e1,strogatz,0.0099647045135498,18
3,barmag,inf,1,0.1158896314023206,0.1158896314023206,"[['-0.988 sin(x) + 0.007 sin(x+y) + 0.247 sin(x-y) + -0.247 sin(y-x)', '-0.999 sin(x+y)']]",sindy,all,e1,strogatz,0.02000093460083,5
4,barmag,30.0,1,2.254151956594897,2.705439094894551,"[['0.352 sin(x+y) + -0.071 cos(x-y) + -0.071 cos(y-x)', '0.278 sin(x) + -0.570 sin(x+y)']]",sindy,all,e1,strogatz,0.0300025939941406,9
5,barmag,13.0,1,3.6050373114166105,12.991775355426007,"[['-0.380 1 + 3.401 sin(x) + 1.739 sin(y) + -7.684 cos(x) + 2.402 sin(x+y) + 1.637 cos(x+y) + -3.210 sin(x-y) + 1.528 cos(x-y) + 3.210 sin(y-x) + 1.528 cos(y-x)', '-0.758 1 + -0.212 cos(x) + 1.128 cos(y) + -0.432 cos(x+y)']]",sindy,all,e1,strogatz,0.0499968528747558,14
6,barmag,inf,2,1.7916939278576924,1.7916939278576924,"[['-0.827 sin(x+y)', '0.392 sin(x+y)']]",sindy,all,e1,strogatz,0.0290234088897705,6
7,barmag,30.0,2,1.717813614534058,1.651660639680376,"[['0.774 sin(y) + -0.198 cos(x-y) + -0.198 cos(y-x)', '-0.213 sin(y)']]",sindy,all,e1,strogatz,0.134167194366455,6
8,barmag,13.0,2,3.8503017895343232,8.686862607217705,"[['47.104 1 + 63.981 sin(x) + -5.641 sin(y) + 114.499 cos(x) + -50.610 cos(y) + -56.482 sin(x+y) + -36.113 cos(x+y) + -31.351 cos(x-y) + -31.351 cos(y-x)', '-0.251 sin(y)']]",sindy,all,e1,strogatz,1.221951246261597,10
9,barmag,inf,3,3.6793508707876654,3.6793508707876654,"[['-0.590 sin(x+y)', '0.000']]",sindy,all,e1,strogatz,0.0599603652954101,5
10,barmag,30.0,3,5.718483711975221,5.800633747081654,"[['0.000', '0.000']]",sindy,all,e1,strogatz,0.4660730361938476,4
11,barmag,13.0,3,2.94646962703495,5.045594669012552,"[['-23.262 sin(y) + 10.734 cos(y) + 20.726 sin(x+y) + 6.006 cos(x+y) + -4.588 sin(x-y) + -9.393 cos(x-y) + 4.588 sin(y-x) + -9.393 cos(y-x)', '0.000']]",sindy,all,e1,strogatz,0.789372444152832,10
