	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	exp_type	data_version	system	snr	init
0	7	10	3.6976606564259797	3.692408524964405	-0.132*x*y	0.495*x	0	proged	numdif	all	predprey	30	2
1	11	17	2.2735567698657198	2.267981223054103	-0.132*x*y	1.471*x - 0.341*y	1	proged	numdif	all	predprey	30	2
2	12	22	2.045546405119828	2.039576792123481	-0.132*x*y	1.502*x - 0.454*y + 0.666	2	proged	numdif	all	predprey	30	2
3	9	15	2.637803599655589	2.6316682954391837	-0.132*x*y	1.076*x - 1.325	3	proged	numdif	all	predprey	30	2
4	6	8	4.421532979813645	4.417056465702734	-0.738*x	0.495*x	4	proged	numdif	all	predprey	30	2
5	10	15	2.53716906534915	2.5284769180884368	-0.738*x	1.471*x - 0.341*y	5	proged	numdif	all	predprey	30	2
6	8	13	3.4373680255804833	3.4304872302961424	-0.738*x	1.076*x - 1.325	6	proged	numdif	all	predprey	30	2
7	14	25	1.9848663874289492	1.9797260996059356	-0.01*x**3*y	1.502*x - 0.454*y + 0.666	7	proged	numdif	all	predprey	30	2
8	15	23	1.6705220521393525	1.6657587584550932	-0.e-3*x**2*y**3	1.471*x - 0.341*y	8	proged	numdif	all	predprey	30	2
9	18	32	0.8601818800622212	0.8511249247205512	-0.008*x**3*y - 0.352*y + 1.885	1.471*x - 0.341*y	9	proged	numdif	all	predprey	30	2
10	16	30	1.5120714949704452	1.4913540326828565	-0.008*x**3*y - 0.352*y + 1.885	1.076*x - 1.325	10	proged	numdif	all	predprey	30	2
11	38	78	0.1785850274291599	0.14095708423707404	-0.544*x**2 - 0.24*x*y - 0.246*x*y/(x + 0.137) + 3.08*x + 0.002*y + 0.197	0.067*x*y + 1.072*x - 0.528*y + 1.062	11	proged	numdif	all	predprey	30	2
12	34	69	0.2725249318785014	0.24172267214086474	-0.544*x**2 - 0.24*x*y - 0.246*x*y/(x + 0.137) + 3.08*x + 0.002*y + 0.197	1.502*x - 0.454*y + 0.666	12	proged	numdif	all	predprey	30	2
13	53	106	0.16809714056148703	0.12921662148468965	-0.544*x**2 - 0.24*x*y - 0.246*x*y/(x + 0.137) + 3.08*x + 0.002*y + 0.197	0.281*x**2 - 0.17*x*y/(y - 2.673) + 3.88*x/(x + 0.812) - 0.563*y + 1.03	13	proged	numdif	all	predprey	30	2
14	30	53	0.6410240254250216	0.634872660397938	0.086*x**3 - 1.522*x**2 - 0.953*x*y/(x + 0.743) + 4.774*x	1.471*x - 0.341*y	14	proged	numdif	all	predprey	30	2
15	31	58	0.518278728428602	0.5063116551186202	0.086*x**3 - 1.522*x**2 - 0.953*x*y/(x + 0.743) + 4.774*x	1.502*x - 0.454*y + 0.666	15	proged	numdif	all	predprey	30	2
16	20	35	0.6772805795972641	0.6654424166017032	1.592 - 0.308*y	1.471*x - 0.341*y	16	proged	numdif	all	predprey	30	2
