	complexity	length	TE	TE_inf	expr_x	expr_y	expr_z	index_column	method	exp_type	data_version	system	snr	init
0	11	16	6.442333173723249	7.637417455381645	0.597*y	-0.029*x*z	0.178*x*y	0	proged	numdif	all	lorenz	13	3
1	9	12	7.5806660445134835	9.261116826146012	0.597*y	0.16*z	-0.888*y	1	proged	numdif	all	lorenz	13	3
2	10	14	7.510763090119646	9.26920743170443	0.597*y	0.16*z	0.178*x*y	2	proged	numdif	all	lorenz	13	3
3	26	47	4.987941753618863	5.330308160583907	-0.095*x*z + 2.984*y + 1.081*z - 30.0	0	0.34*x*y - 2.796*y	3	proged	numdif	all	lorenz	13	3
4	25	45	5.081394299033873	5.5397547979063555	-0.095*x*z + 2.984*y + 1.081*z - 30.0	0.001*x**4	0.34*x*y - 2.796*y	4	proged	numdif	all	lorenz	13	3
5	36	73	2.8005533715105013	2.7199472245791405	-0.095*x*z + 2.984*y + 1.081*z - 30.0	-0.242*x*z + 4.82*x + 1.675*z - 30.0	-0.011*x**2*y + 0.404*x*y - 22.08	5	proged	numdif	all	lorenz	13	3
6	32	63	2.8885902715408482	3.011355949454714	-0.095*x*z + 2.984*y + 1.081*z - 30.0	-0.242*x*z + 4.82*x + 1.675*z - 30.0	0.34*x*y - 2.796*y	6	proged	numdif	all	lorenz	13	3
7	42	84	2.7837246794193797	2.73754965805403	-0.095*x*z + 2.984*y + 1.081*z - 30.0	-0.21*x*z + 3.42*x*z/(z - 2.373) + 1.733*z - 30.0	-0.011*x**2*y + 0.404*x*y - 22.08	7	proged	numdif	all	lorenz	13	3
8	21	34	6.126520957963196	7.1786504663216055	3.318*x*y/(x + 2.092) - 2.526*x	-0.029*x*z	0.178*x*y	8	proged	numdif	all	lorenz	13	3
