  complexity    length       TE    TE_inf  expr_x                                 expr_y                                                                              index_column  method    exp_type    data_version    system      snr    init
          12        24  3.7253    4.02553  5.0*cos(0.647*t)                       -5.0*cos(2.129*t)                                                                              0  proged    numdif      allonger        cphase       13       1
          39        89  2.35422   2.42949  5.0*cos(0.647*t) - 5.0*cos(1.543*y)    -5.0*sin(3.336*t) + 5.0*sin(1.1*y) - 5.0*cos(2.129*t) - 5.0*cos(2.447*y) + 4.264               1  proged    numdif      allonger        cphase       13       1
          13        26  2.43267   2.45261  -10.0*sin(3.932*y)                     -5.0*cos(2.129*t)                                                                              2  proged    numdif      allonger        cphase       13       1
          40        91  2.33198   2.39557  -5.0*sin(0.625*t) - 10.0*cos(1.543*y)  -5.0*sin(3.336*t) + 5.0*sin(1.1*y) - 5.0*cos(2.129*t) - 5.0*cos(2.447*y) + 4.264               3  proged    numdif      allonger        cphase       13       1
