t,x,y,z,dx,dy,dz
0.0,0.2885983363610496,-0.8065266260390647,-6.682557328892299,-63.40436683097644,-81.08167865698356,13.207977203735002
0.1,-6.051838346736595,-8.91469449173742,-5.361759608518799,-53.87141771983221,-121.74698751620735,37.436286998218
0.2,-10.485685207605393,-25.15592412928054,0.8047000707513021,-71.48489299567532,-23.62928186902061,207.55169085014109
0.30000000000000004,-20.34881694587166,-13.640550865541542,36.148578561509424,16.671011126628848,178.51259640646688,139.77340516150272
0.4,-7.151482982279623,10.546595152012836,28.75938110305185,113.02102896067301,124.20615238572348,-38.65118317881654
0.5,2.255388846262941,11.200679611603158,28.418341925746116,68.99293327374242,-2.369236789694922,32.90111598273349
0.6000000000000001,6.647103672468865,10.072747794073852,35.33960429959855,26.167803765025937,2.7919329047479824,-37.062559022348864
0.7000000000000001,7.488949599268128,11.759066192552755,21.005830121276343,19.11647168910613,2.196482431357172,-22.76852795166512
0.8,10.470398010290092,10.512044280345286,30.785898709265524,12.400256896005182,-17.416197189188292,31.220234213415452
0.9,9.969000978469165,8.275826754715096,27.249876963959434,-8.93226317203851,-20.561167143114858,-32.132330982449005
1.0,8.68394537588239,6.3998108517223145,24.359432512775722,-10.756596979959268,-2.9132118593752576,-41.52134667894469
1.1,7.817681582477311,7.693184382840045,18.945607628170496,-8.187435064146257,22.778265889105924,58.99038760322108
1.2000000000000002,7.046458363053138,10.9554640295435,36.15751003341994,-5.352779557054359,-6.4635132294852315,69.43458798093717
1.3,6.747125671066439,6.400481736942998,32.83252522435793,-1.7024653531846257,-5.795994954093002,-36.706807889317794
1.4000000000000001,6.705965292416213,9.796265038724899,28.81614845555638,-8.645748190099063,8.21793671967626,-50.16293948969677
1.5,5.017976033046627,8.04406908087825,22.799937326418576,19.673049192900194,-20.208011285897907,0.785164134239853
1.6,10.640575130996252,5.754662781545317,28.97318128240435,25.732579982223164,15.389960788062238,38.9653502431352
1.7000000000000002,10.16449202949126,11.122061238490698,30.593007375045616,16.66467747380177,-10.166475174383981,-0.8638470986310232
1.8,13.973510625756607,3.7213677466685207,28.800411862678146,7.289491293688153,-21.052428843759444,-52.7918523561414
1.9000000000000001,11.62239028822889,6.911575469738809,20.034636903817336,-47.770558554602616,20.304158188028094,-2.1792454698589303
2.0,4.4193989148360835,7.78219938427414,28.36456276870636,-2.778073255376432,4.457052246241804,112.68133564204614
2.1,11.066775637153604,7.8029859189871695,42.570904032226565,28.66343865283003,-1.3206464611803703,-24.24604472898846
2.2,10.15208664540209,7.518070092038066,23.51535382290867,-16.737051443661016,6.20380486681833,-62.03655942656049
2.3000000000000003,7.719365348421401,9.043746892350836,30.163592146914468,9.35436177185915,9.76696926473168,33.82933308146695
2.4000000000000004,12.02295899977392,9.471463944984402,30.28122043920206,12.234549259910995,0.6199933062947682,22.786712296136855
2.5,10.1662752004036,9.16774555360979,34.72093460614184,-4.115128650423037,-15.495847311998059,-66.71754596303909
2.6,11.199933269689312,6.37229448258479,16.93771124659424,-27.950663223713335,-4.5626648774220335,-1.4400789439408257
2.7,4.576142555660933,8.255212578125382,34.43291881735367,-16.740299940185754,13.908884966062,54.152953767893216
2.8000000000000003,7.8518732816521615,9.15407147579719,27.768302000172884,36.03086212004312,17.07094578621432,-71.55881756160088
2.9000000000000004,11.782314979669557,11.669401735368247,20.121155305033497,4.810213828882746,16.047619364555697,-25.118530644403148
3.0,8.81391604742871,12.36359534870833,22.744595871292255,-28.86583050990354,-8.213234538364862,-8.540932512596697
3.1,6.009148877688849,10.026754827695274,18.412968802514158,-5.144679714882345,-27.77910590410331,35.27293228501524
3.2,7.7849801044522415,6.8077741678876675,29.799182328295302,23.13938088237279,-7.410626448590136,57.63132399563245
3.3000000000000003,10.637025054163407,8.544629537977247,29.939233601640648,16.078179136678354,20.677038077195856,7.152297719296872
3.4000000000000004,11.000615931787912,10.943181783326839,31.229641872154676,8.747072164267342,9.077355454851777,40.92485758094353
3.5,12.386439487016876,10.360100628947603,38.124205117829355,-19.55673620536185,-5.778440252056729,-10.48035186122581
3.6,7.089268690715542,9.787493732915493,29.133571499909515,-23.052030587191652,-7.662065266084959,-103.75793401877262
3.7,7.7760333695785455,8.82768757573061,17.37261831407483,8.401709230586833,-14.774644888371471,-46.244339223788536
3.8000000000000003,8.769610536832909,6.832564755241199,19.884703655151807,16.933207910780943,9.804347070503798,99.379497188766
3.9000000000000004,11.162674951734735,10.78855698983137,37.24851775182803,2.6627508524983146,19.7759397182985,48.81328429093372
4.0,9.302160707332572,10.7877526989009,29.64736051333855,-7.456247823947191,-15.848005950815688,-23.548123166705857
4.1000000000000005,9.671425386945296,7.618955799668233,32.53889311848686,5.645229456264911,2.404517186111459,-44.58565558609757
4.2,10.431206598585554,11.268656136123191,20.730229396119036,-5.746647808235199,17.823037249798407,-42.924217154083735
4.3,8.522095825298257,11.183563249627914,23.954049687670114,-3.938786182870704,-23.834669608306783,70.9232348940819
4.4,9.643449362011413,6.501722214461834,34.91487637493542,-7.486633820939397,-13.588159572635519,-5.005761645922284
4.5,7.024769061110377,8.46593133510081,22.952897358485657,-2.6099147610496143,6.953882318545168,-27.954762964386735
4.6000000000000005,9.12146640980149,7.892498678170868,29.32392378205807,23.500002948989078,15.733038899272724,58.54731963889851
4.7,11.724769650908193,11.612539114955355,34.66236128626536,8.641573804503642,4.670354665201777,-28.328231674294084
4.800000000000001,10.849781170702219,8.826569611211223,23.658277447199254,-27.52740025504087,-30.297344099220265,10.381483479829434
4.9,6.219289599900019,5.5530702951113025,36.738657982231246,-14.96361898350985,-5.64052634549665,18.519584605406436
5.0,7.857057374000249,7.698464342111893,27.36219436828054,11.54713535301286,13.753881028593309,-43.153971845216645
5.1000000000000005,8.528716670502591,8.303846500829964,28.107863613187916,2.959336603129854,-1.8178084759060509,-45.63827241090138
5.2,8.44892469462622,7.334902646930683,18.234539886100265,-7.238038399096753,0.4352209344839508,-24.809414367912233
5.300000000000001,7.081108990683241,8.390890687726754,23.14598073960547,2.8928129981402684,13.079030382039072,54.62117661822841
5.4,9.027487294254273,9.950708723338497,29.158775209745947,16.323650235164376,1.426821662519684,23.716615197604316
