t,x,y,z,dx,dy,dz
0.0,-2.399487428702636,-0.3102402124980692,-3.5245019105708675,-12.473371740716258,-74.12218731000381,17.849336610393653
0.1,-3.646824602774262,-7.7224589434984505,-1.739568249531502,-45.415353226222095,-116.17932347910416,62.286885907753955
0.2,-11.482558073947056,-23.546104908318902,8.932875270979924,-85.59063435377293,-51.849840328638294,245.82100779375176
0.30000000000000004,-20.76495147352885,-18.09242700922611,47.424633309218855,26.747991368679525,170.01935292882808,148.90735678588285
0.4,-6.13295980021115,10.457765677446718,38.7143466281565,126.3747745816101,140.85180074778236,-87.413965952974
0.5,4.510003442793171,10.077933140330362,29.941840118624054,67.95736866720397,-8.980085198386645,-53.03324549952931
0.6000000000000001,7.458513933229642,8.661748637769389,28.107697528250636,17.33068654970482,-9.85567557798114,-13.577374432458988
0.7000000000000001,7.9761407527341355,8.106798024734134,27.226365232132256,3.041537529532765,-2.292480216684689,-7.708806855034123
0.8,8.066821439136195,8.20325259443245,26.56593615724381,1.666954829837053,2.6985462176936537,-4.161811763266918
0.9,8.309531718701546,8.646507268272865,26.394002879478872,2.983271722942007,3.8821682030402638,1.252600812236846
1.0,8.663475783724596,8.979686235040504,26.81645631969118,2.647018305200124,0.9647373302861251,5.222885134875046
1.1,8.83893537974157,8.83945473433009,27.43857990645388,-0.008848352811705595,-3.1983872165538774,4.074711895272056
1.2000000000000002,8.661706113162255,8.340008791729728,27.631398698745592,-2.658642970824392,-4.27824024550167,-1.1540531070020954
1.3,8.307206785576692,7.983806685229756,27.207769285053462,-2.7182621846986788,-1.2328167369124454,-5.22790578213705
1.4000000000000001,8.11805367622252,8.093445444347239,26.585817542318182,-0.2101330376161048,2.8873102866923928,-4.389290777523769
1.5,8.265180178053471,8.561268742568235,26.32991112954871,2.5153224828631338,4.416383239848178,0.5432289365369947
1.6,8.621118172795146,8.976722092316875,26.69446332962558,2.952565176052513,1.8063865130253465,5.199467187289635
1.7000000000000002,8.855693213263974,8.922546045173304,27.369804567006636,0.5244882386938166,-2.767818777846349,4.949140303756057
1.8,8.72601582053391,8.423158336747605,27.684291390376792,-2.5006721579645497,-4.685636229871815,-0.22171051614332526
1.9000000000000001,8.355558781671064,7.985418799198941,27.32546246377797,-3.10226278798833,-2.034682291274308,-5.13317808419588
2.0,8.105563262936244,8.016221878492743,26.657655773537616,-0.762938966622162,2.433297038683895,-5.178486419079018
2.1,8.202970988346632,8.47207820693572,26.289765179962167,2.2931267183392556,4.709076227253428,-0.43380262343378106
2.2,8.564188606604095,8.958037123943429,26.57089524885086,3.2854491611607717,2.6423941447585175,4.948722669490486
2.3000000000000003,8.860060820578786,9.000557035887423,27.279509713860264,1.1272364770660026,-2.1924867972761586,5.7455500288152805
2.4000000000000004,8.789635902017295,8.519539764488197,27.720005254613916,-2.2288602496769006,-4.98407658939346,0.8382154788267826
2.5,8.414288770643406,8.003741718008731,27.44715280962562,-3.4290848397704465,-2.8748327691823716,-4.855290567196953
2.6,8.103818934063206,7.944573210651723,26.748947141174526,-1.3585615916252625,1.8470415247996996,-5.895090185976031
2.7,8.142576452318353,8.373150022968671,26.268134772430415,1.96975060060665,4.880239528937698,-1.507166614755171
2.8000000000000003,8.497769054184536,8.920621116439262,26.44751381822349,3.544688447060027,3.4809385550023286,4.497377090689518
2.9000000000000004,8.851514141730359,9.069337733969137,27.16761019056832,1.7632721824618969,-1.4661273097447314,6.4350671016337735
3.0,8.850423490676915,8.627395654490316,27.734527238550246,-1.8430663790559354,-5.1438117557284,2.0082231801930384
3.1,8.482900865919172,8.040575382823457,27.569254826606926,-3.680681200714977,-3.7302238398386,-4.376510000544052
3.2,8.11428725053392,7.881350886522596,26.859225238441436,-1.983878823636367,1.129756918908953,-6.507620239173111
3.3000000000000003,8.086125101191898,8.266526766605248,26.267730778772304,1.5436741224868555,4.91194533464673,-2.6529695502841477
3.4000000000000004,8.423022075031291,8.863739953451942,26.328631328384606,3.7130442888120996,4.29236924272554,3.8388132830353605
3.5,8.828733958954318,9.125000615150356,27.035493435379376,2.4133051060731336,-0.5972637370132983,6.977588638881436
3.6,8.905683096245918,8.744287206049282,27.724149056160893,-1.3417822791490952,-5.137769375958419,3.2605108173792807
3.7,8.5603775031245,8.097446739958672,27.687595598855232,-3.8371474201628253,-4.573567804818386,-3.6835895999514534
3.8000000000000003,8.138253612213353,7.829573645085605,26.987431136170603,-2.6225528985024926,0.2860164652204844,-6.983392893085973
3.9000000000000004,8.035866923424,8.154650033002769,26.290917020238037,1.0162521905498778,4.788528012441016,-3.8429732511277948
4.0,8.341504050323328,8.787279247573808,26.218836485945044,3.7745766575208517,5.045239201832139,2.9731982499652254
4.1000000000000005,8.790782254928171,9.163697873369197,26.885556670231082,3.0550685638398623,0.398327390850568,7.333559389746327
4.2,8.9525177630913,8.866944725743922,27.68554836389431,-0.7279319476101787,-4.941234607601963,4.559173873982427
4.3,8.645195865406135,8.175450951848804,27.797391445027568,-3.8787029640527226,-5.372765109924642,-2.7685516601657234
4.4,8.176777170280756,7.792391703758994,27.131838031861164,-3.255277229735891,-0.6755995787165325,-7.2888058340447515
4.5,7.994140419458957,8.040331036105497,26.339630278218618,0.39185976961345403,4.496948142819979,-5.04491552556722
4.6000000000000005,8.255149124203447,8.69178133232299,26.12285492674772,3.7152214955604412,5.707417231282834,1.9079940277334906
4.7,8.737184718571045,9.181814482362064,26.721229083765316,3.663885297524434,1.4973844442231155,7.465875179375043
4.800000000000001,8.987926183708334,8.991258221167612,27.61602996262273,-0.009521312111191449,-4.533612141352448,5.860287542563718
4.9,8.735280456148807,8.275092054091575,27.89328659227806,-3.786545862912911,-6.091046923371355,-1.630271398056511
5.0,8.230617011125752,7.773048836493341,27.289975683011427,-3.8597389360491974,-1.7418307278650813,-7.389897074956391
5.1000000000000005,7.963332668938968,7.926725908518558,26.41530717728678,-0.3218728457031972,4.027035268531467,-6.222852505929488
5.2,8.166242441985112,8.578455890199635,26.04540518182553,3.523330348631779,6.247215259876575,0.658164018032501
5.300000000000001,8.667998738665323,9.176168960493873,26.54693998089328,4.213412748998628,2.6693420189965966,7.34191487957931
5.4,9.008924991784838,9.112324293998954,27.51378815774139,0.7998584901403483,-3.900354800307717,7.112477589904369
5.5,8.827970436693393,8.39609800043233,27.969435498874155,-3.5438960125229713,-6.687482625095766,-0.2762112047257226
5.6000000000000005,8.300145789280243,7.774827768979801,27.458545916796247,-4.410674380389064,-2.893902304663354,-7.253115116279787
5.7,7.94583556061558,7.817317539499659,26.518812475618198,-1.1137963333402112,3.371693673954743,-7.3374416559528655
5.800000000000001,8.077386522612201,8.44916650377075,25.991057585605674,3.1901351961581748,6.634443427109207,-0.7539105285756342
5.9,8.583862599847215,9.1442062249215,26.36803036990307,4.676531577084733,3.8769746983266185,6.9355789995701755
6.0,9.012692838029148,9.224561443436073,27.37817338551971,1.680736976484356,-3.0349473577638886,8.258065633610343
6.1000000000000005,8.920009995144087,8.537216753368723,28.01964349662514,-3.13721570950964,-7.1179618089281504,1.275785629681856
6.2,8.38524969612722,7.800969081650443,27.63333051145608,-4.880070788042974,-4.106551946399115,-6.846399415311435
6.300000000000001,7.943995837535492,7.7159063640889,26.650363613562853,-1.9689296967808279,2.52714827097523,-8.346139043738656
6.4,7.991463756771054,8.30639873584549,25.96410270270835,2.7101359789681956,6.841301129865949,-2.298761589867251
6.5,8.48602303332913,9.08416659006209,26.190611295589402,5.026330261529175,5.077510298429839,6.22918877439508
6.6000000000000005,8.99672980907689,9.321900795531457,27.209940457587365,2.6077406476674625,-1.940798670306405,9.234846728851505
6.7,9.007571162862623,8.696006856000809,28.037580641359703,-2.5575743808119977,-7.336747046179508,2.9957782044544246
6.800000000000001,8.48521493291449,7.854551386295555,27.80909609847825,-5.2375791679971595,-5.346981313043981,-6.140679335707979
6.9,7.9600553292631915,7.626610593392012,26.809444774218107,-2.868085831492211,1.493331581935693,-9.203313124842865
7.0,7.9115977666160475,8.153217702682694,25.968433473509677,2.0814257091996513,6.843031215896547,-3.940333995974026
7.1000000000000005,8.376340471103122,8.995216836571322,26.021377975023302,5.237125778092935,6.224167971079346,5.215091546951793
7.2,8.959022922234634,9.398051296898563,27.011451782900036,3.549891769769564,-0.6328635649282877,9.978516145005898
7.300000000000001,9.086318825057035,8.868644123585664,28.017081204024482,-1.8020996952079482,-7.29866319968552,4.840269740857099
7.4,8.598602983193045,7.938318656961459,27.979505731071455,-5.451212318059224,-6.573852497063792,-5.1118943702985575
7.5,7.99607636144519,7.553873624172906,26.99470232996477,-3.7874369592941814,0.2745302778293457,-9.860317849009874
7.6000000000000005,7.8411155913342085,7.993224712527328,26.00744216126948,1.3059870690363917,6.618298975079404,-5.636543646190582
7.7,8.257273775252468,8.877533419188786,25.867393600726654,5.285453581434378,7.2680178252738115,3.8968302008908395
7.800000000000001,8.898206307621084,9.44682827758209,26.78680820144765,4.471264405572226,0.8612064094113236,10.425706848528087
7.9,9.151526656366913,9.049774701071051,27.95253497043227,-0.8754308942603384,-6.961941022333953,6.751227452539812
8.0,8.723120128769017,8.0544400731153,28.13705369195561,-5.488403536192958,-7.736510660903559,-3.7436121604301675
8.1,8.053845949128322,7.502472568890339,27.203812538346238,-4.698043811249422,-1.119583843258738,-10.265620539162938
8.200000000000001,7.783511366519132,7.8305233044635525,26.083929584123023,0.3900128322997354,6.149306069667015,-7.339764376923181
8.3,8.131848515588269,8.732333782823742,25.7358596629616,5.150962285112568,8.16000092030376,2.2897706553856167
8.4,8.813703823541646,9.462523488524305,26.541883715200147,5.332006851914253,2.500590852169111,10.51752958250038
8.5,9.19824988597112,9.232451953257565,27.839365579461678,0.2089357056924257,-6.291668293711057,8.655826796847617
8.6,8.855490964680131,8.204189829782093,28.27304907456967,-5.317493684838315,-8.774676561813374,-2.0302677433984684
8.700000000000001,8.134751149003456,7.47751664089489,27.433312030781984,-5.56540331849662,-2.6724245537730607,-10.365144506388049
8.8,7.742410300980807,7.669704919027481,26.20002017329206,-0.6556821262888501,5.421709997885453,-8.997109127241352
8.9,8.003614723745686,8.56185864047198,25.633890205333714,4.817162033848663,8.85290234137651,0.4211434020804816
9.0,8.70584270775054,9.440285387302783,26.284248853708156,6.089705740340481,4.231696174546329,10.203426484354186
9.1,9.221555871813782,9.408197875381246,27.67457550220455,1.4275418404667661,-5.263723015375481,10.467176532607283
9.200000000000001,8.991351075843893,8.387540784227687,28.377684160229613,-4.9096935703024425,-9.61890377858948,0.019035490872152394
9.3,8.239617157753294,7.48441711966335,27.67838260037898,-6.349109031999003,-4.358386605772493,-10.103059984709315
9.4,7.721529269444092,7.515863463073188,26.35707216328775,-1.8150798924762057,4.424489348340197,-10.55038602709681
9.5,7.876601179258053,8.36931498933139,25.56830539495962,4.272001756072337,9.303047111209688,-1.670461151030338
9.600000000000001,8.57592962065856,9.376472885315126,26.022979933081682,6.701026800174832,5.989554961217367,9.445064556764784
9.700000000000001,9.21680653929302,9.567225981574863,27.457318306312576,2.7462527663801506,-3.868971723869805,12.086271086155183
9.8,9.12518017393459,8.602678540541165,28.44023415031272,-4.241533232129093,-10.192122628288605,2.3763340965447632
9.9,8.3684998928672,7.528801455917142,27.93258512562153,-7.566802810673892,-10.738770846240229,-5.076490246911902
