  index    complexity    length         TE     TE_inf  expr_x                                                                  expr_y                                        index_column  method    data_version    system      snr    init
    326            35       187  0.0917009  0.0649253  x2*(x1*(-1.008*x1**2 - 1.751*x2*(0.59*x2 + 0.015) + 1.013)/x2 - 3.001)  x1*(x1**2*x2**2 + 2.866)                               326  dso       allonger        stl          30       0
    301            32       165  0.306234   0.299063   1.04*x1**2*(-x1 - 0.014 - (x2**2 - 1.0)/x1) - 3.001*x2 + 0.007          x1*(x2**2 + 2.798)                                     301  dso       allonger        stl          30       0
    324            31       181  0.314535   0.307543   x2*(x1*(-1.008*x1**2 - 1.751*x2*(0.59*x2 + 0.015) + 1.013)/x2 - 3.001)  x1*(x2**2 + 2.798)                                     324  dso       allonger        stl          30       0
    300            30       161  0.453087   0.448522   1.04*x1**2*(-x1 - 0.014 - (x2**2 - 1.0)/x1) - 3.001*x2 + 0.007          x1*(x2 + 3.085)                                        300  dso       allonger        stl          30       0
    323            29       177  0.454983   0.45043    x2*(x1*(-1.008*x1**2 - 1.751*x2*(0.59*x2 + 0.015) + 1.013)/x2 - 3.001)  x1*(x2 + 3.085)                                        323  dso       allonger        stl          30       0
    299            28       155  0.820837   0.81832    1.04*x1**2*(-x1 - 0.014 - (x2**2 - 1.0)/x1) - 3.001*x2 + 0.007          3.121*x1                                               299  dso       allonger        stl          30       0
    322            27       171  0.822806   0.82029    x2*(x1*(-1.008*x1**2 - 1.751*x2*(0.59*x2 + 0.015) + 1.013)/x2 - 3.001)  3.121*x1                                               322  dso       allonger        stl          30       0
     53            25        98  0.875047   0.874277   x2*(-x1*x2 - 2.967)                                                     0.703*x1*(x2*(x1**2 + x2**2) - x2 + 4.265)              53  dso       allonger        stl          30       0
     47            13        57  0.89078    0.889934   x2*(-x1*x2 - 2.967)                                                     x1*(x2 + 3.085)                                         47  dso       allonger        stl          30       0
     46            11        51  1.01124    1.01021    x2*(-x1*x2 - 2.967)                                                     3.121*x1                                                46  dso       allonger        stl          30       0
      0             6        41  3.557      3.55233    -2.856*x2                                                               3.121*x1                                                 0  dso       allonger        stl          30       0
