  index    complexity    length        TE    TE_inf  expr_x                        expr_y               index_column  method    data_version    system      snr    init
     67            13       111  0.509898  0.436086  -0.45*x1 - 0.183*x2 + 13.809  16.072 - 0.305*x2              67  dso       allonger        bacres       30       1
     23            10        84  1.78188   1.77124   7.408 - 0.156*x2              16.072 - 0.305*x2              23  dso       allonger        bacres       30       1
      1             8        65  3.32333   3.33388   0.018*x1                      16.072 - 0.305*x2               1  dso       allonger        bacres       30       1
      0             6        44  5.73178   5.78788   0.018*x1                      0.208*x1                        0  dso       allonger        bacres       30       1
