  index    complexity    length           TE       TE_inf  expr_x                                                                                      expr_y                                                                                         index_column  method    data_version    system      snr    init
    322            84       447  6.12935e-05  6.12935e-05  -x1 - 0.016*x2 + 6.393*x2/(0.039*x1*(-x1 + (-49.416*x2 - 0.886)/x2) - x1 - 2.255) + 19.999  -0.e-3*x1 + x2/((2.514 - x1)*(-0.494*x1/(2.74 - x1) + 0.041*x1/(x2*(1.396 - x1)))) + 10.022             322  dso       allonger        bacres      inf       3
    321            76       419  6.17475e-05  6.17475e-05  -x1 - 0.016*x2 + 6.393*x2/(0.039*x1*(-x1 + (-49.416*x2 - 0.886)/x2) - x1 - 2.255) + 19.999  -0.001*x1 + x2/((2.462 - x1)*(-0.494*x1/(2.691 - x1) - 0.08/x2)) + 10.035                               321  dso       allonger        bacres      inf       3
    319            69       359  6.18256e-05  6.18256e-05  -x1 - 0.016*x2 + 6.393*x2/(0.039*x1*(-x1 + (-49.416*x2 - 0.886)/x2) - x1 - 2.255) + 19.999  -0.001*x1 + x2/((2.237 - x1)*(-0.491*x1/(2.496 - x1) - 0.072/x2)) + 10.033                              319  dso       allonger        bacres      inf       3
    269            58       308  6.53417e-05  6.53417e-05  -x1 - 0.017*x2 + 2.188*x2/(-0.014*x1**2 - x1 - 0.792) + 20.0                                -0.e-3*x1 + x2/((2.325 - x1)*(-0.492*x1/(2.575 - x1) - 0.062/x2)) + 10.027                              269  dso       allonger        bacres      inf       3
    266            50       255  7.05104e-05  7.05104e-05  -x1 - 0.017*x2 + 2.188*x2/(-0.014*x1**2 - x1 - 0.792) + 20.0                                10.0 - 2.0310185379734695*x2*(2.618 - x1)/(x1*(2.375 - x1))                                             266  dso       allonger        bacres      inf       3
    197            47       248  7.86692e-05  7.86692e-05  x1*x2/(-0.5*x1**2 - 0.999) - 1.0*x1 + 19.999                                                x2/((0.905 - x1)*(-0.26*x1/(1.943 - x1) + 0.238)) + 10.003 - 0.04/x2                                    197  dso       allonger        bacres      inf       3
    198            44       229  9.77187e-05  9.77187e-05  x1*x2/(-0.5*x1**2 - 0.999) - 1.0*x1 + 19.999                                                10.0 - 2.0310185379734695*x2*(2.618 - x1)/(x1*(2.375 - x1))                                             198  dso       allonger        bacres      inf       3
    262            43       250  0.000116318  0.000116318  -x1 - 0.017*x2 + 2.188*x2/(-0.014*x1**2 - x1 - 0.792) + 20.0                                9.988 + (x2 - 0.071)/((-x1 - 0.573)*(0.001*x1 + 0.475))                                                 262  dso       allonger        bacres      inf       3
    194            37       224  0.000123997  0.000123997  x1*x2/(-0.5*x1**2 - 0.999) - 1.0*x1 + 19.999                                                9.988 + (x2 - 0.071)/((-x1 - 0.573)*(0.001*x1 + 0.475))                                                 194  dso       allonger        bacres      inf       3
    193            35       200  0.000279955  0.000279955  x1*x2/(-0.5*x1**2 - 0.999) - 1.0*x1 + 19.999                                                x2/((-x1 - 0.571)*(0.001*x1 + 0.476)) + 10.0                                                            193  dso       allonger        bacres      inf       3
    176            34       199  0.000590819  0.000590819  -x1 + 0.003*x2 - 2.102*x2/(x1 + 0.564) + 20.0                                               x2/((-x1 - 0.571)*(0.001*x1 + 0.476)) + 10.0                                                            176  dso       allonger        bacres      inf       3
    174            28       168  0.000780712  0.000780712  -x1 + 0.003*x2 - 2.102*x2/(x1 + 0.564) + 20.0                                               2.038*x2/(-x1 - 0.389) + 10.009                                                                         174  dso       allonger        bacres      inf       3
    141            26       160  0.00190013   0.00190013   -0.999*x1 + x2/(-0.49*x1 - 0.201) + 19.988                                                  2.038*x2/(-x1 - 0.389) + 10.009                                                                         141  dso       allonger        bacres      inf       3
    139            22       137  0.0230128    0.0230128    -0.999*x1 + x2/(-0.49*x1 - 0.201) + 19.988                                                  9.918 - 1.944*x2/x1                                                                                     139  dso       allonger        bacres      inf       3
    107            20       136  0.312734     0.312734     -0.456*x1 - 0.171*x2 + 13.253                                                               2.038*x2/(-x1 - 0.389) + 10.009                                                                         107  dso       allonger        bacres      inf       3
    105            16       113  0.313879     0.313879     -0.456*x1 - 0.171*x2 + 13.253                                                               9.918 - 1.944*x2/x1                                                                                     105  dso       allonger        bacres      inf       3
    104            15       114  0.530836     0.530836     -0.456*x1 - 0.171*x2 + 13.253                                                               0.828*x1 - 0.172*x2                                                                                     104  dso       allonger        bacres      inf       3
    103            13       112  0.57627      0.57627      -0.456*x1 - 0.171*x2 + 13.253                                                               12.065 - 0.225*x2                                                                                       103  dso       allonger        bacres      inf       3
    102            11        90  0.820948     0.820948     -0.456*x1 - 0.171*x2 + 13.253                                                               x1 - 9.77                                                                                               102  dso       allonger        bacres      inf       3
     35            10        85  2.45019      2.45019      5.867 - 0.126*x2                                                                            12.065 - 0.225*x2                                                                                        35  dso       allonger        bacres      inf       3
      1             8        66  2.57099      2.57099      0.013*x1                                                                                    12.065 - 0.225*x2                                                                                         1  dso       allonger        bacres      inf       3
      0             6        44  8.74903      8.74903      0.013*x1                                                                                    x1 - 9.77                                                                                                 0  dso       allonger        bacres      inf       3
