	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
12	172	52	315	8.010717371549107e-05	8.010717371549107e-05	-1.0*x1 - 17.71*x2/(5.939*x1 + 7.188) + 1.0*x2/(x1 + 4.306) + 20.003	-x1*x2**2/(-0.498*x1**2*(-1.004*x2 - 0.017) + 0.996*x2) + 9.996	172	dso	allonger	bacres	inf	2
11	140	47	292	0.0002417873845819334	0.0002417873845819334	-1.001*x1 + 0.003*x2 - 107.752*x2/(51.036*x1 + 29.759) + 20.01	-x1*x2**2/(-0.498*x1**2*(-1.004*x2 - 0.017) + 0.996*x2) + 9.996	140	dso	allonger	bacres	inf	2
10	139	43	260	0.0004960365145686206	0.0004960365145686206	-1.001*x1 + 0.003*x2 - 107.752*x2/(51.036*x1 + 29.759) + 20.01	28.724*cos(x1/(1.04*x1*x2/(14.204*x1 - x2 + 5.962) + x1) - 2.217)	139	dso	allonger	bacres	inf	2
8	135	33	233	0.0007480555135611176	0.0007480555135611176	-1.001*x1 + 0.003*x2 - 107.752*x2/(51.036*x1 + 29.759) + 20.01	10.001 + x2*(0.001*x1 - 0.047)*(x1 + 38.618)/x1	135	dso	allonger	bacres	inf	2
9	136	29	208	0.0008551316460013887	0.0008551316460013887	-1.001*x1 + 0.003*x2 - 107.752*x2/(51.036*x1 + 29.759) + 20.01	10.009 - 2.036*x2*(x1 - 0.363)/x1**2	136	dso	allonger	bacres	inf	2
7	120	26	186	0.0018919495617456	0.0018919495617456	-0.999*x1 - 13.034*x2/(6.385*x1 + 2.622) + 19.988	10.009 - 2.036*x2*(x1 - 0.363)/x1**2	120	dso	allonger	bacres	inf	2
6	115	23	156	0.023058994999290188	0.023058994999290188	-0.999*x1 - 13.034*x2/(6.385*x1 + 2.622) + 19.988	9.918 - 1.944*x2/x1	115	dso	allonger	bacres	inf	2
5	113	20	153	0.8030957095601902	0.8030957095601902	-0.999*x1 - 13.034*x2/(6.385*x1 + 2.622) + 19.988	12.07 - 0.225*x2	113	dso	allonger	bacres	inf	2
4	66	15	113	0.9515823011585343	0.9515823011585343	-0.924 + 1357.546/x2**2	0.216*x1 - 0.216*x2 + 9.133	66	dso	allonger	bacres	inf	2
3	65	12	87	1.0159239013266963	1.0159239013266963	-0.924 + 1357.546/x2**2	12.07 - 0.225*x2	65	dso	allonger	bacres	inf	2
2	33	10	83	2.4526942012082618	2.4526942012082618	5.877 - 0.126*x2	12.07 - 0.225*x2	33	dso	allonger	bacres	inf	2
1	1	8	64	2.5693504427365403	2.5693504427365403	0.013*x1	12.07 - 0.225*x2	1	dso	allonger	bacres	inf	2
0	0	6	45	8.746316301201873	8.746316301201873	0.013*x1	x1 - 9.771	0	dso	allonger	bacres	inf	2
