t,x,y,dx,dy
0.0,4.518611326042617,2.452481520768254,-1.1492812847489642,-26.039662652289994
0.1,4.40368319756772,-0.15148474446074534,-0.849828880711283,-19.331812468982104
0.2,4.34864554990036,-1.4138809730281667,-2.2449569659018653,14.932265958945864
0.30000000000000004,3.9546918043873474,2.8349684473284276,-1.2992220151684153,8.429820874465433
0.4,4.088801146866677,0.27208320186491997,-2.0496857792447742,5.315032568243345
0.5,3.5447546485383925,3.8979749609770966,-1.2244905949209661,22.356217596006775
0.6000000000000001,3.843903027882484,4.743326721066275,1.2810008145426655,-5.735336676088278
0.7000000000000001,3.8009548114469256,2.750907625759441,-2.634276826266506,-6.697473445391077
0.8,3.3170476626291827,3.4038320319880593,-2.7934737994212466,4.032271922683696
0.9,3.2422600515626763,3.5573620102961803,-0.2948715174429073,-8.856938628494852
1.0,3.2580733591406013,1.6324443062890888,1.9634749896776094,1.4126100618349668
1.1,3.634955049498198,3.8398840226631736,2.66600169290353,15.526281625892112
1.2000000000000002,3.7912736977213073,4.737700631467511,0.037321532634078114,11.485309732070396
1.3,3.6424193560250138,6.136945969077253,-2.3123701357357485,-9.306699117484262
1.4000000000000001,3.3287996705741576,2.876360807970659,0.4670326705229888,-6.667117771450064
1.5,3.7358258901296115,4.80352241478724,1.66382585213664,17.66362823845637
1.6,3.6615648410014856,6.4090864556619325,-2.185554024342764,9.843789847812449
1.7000000000000002,3.2987150852610587,6.77228038434973,-1.8154336784485303,14.567906830627825
1.8,3.2984781053117795,9.322667821787498,1.138835663008415,-3.214461172441143
1.9000000000000001,3.5264822178627417,6.1293881498615015,1.1811685362552926,-4.1074179502093955
2.0,3.534711812562838,8.501184231745619,-2.25467489684676,15.410417365166609
2.1,3.0755472384933897,9.211471622894823,-3.741564838527758,-6.508248330427953
2.2,2.7863988448572865,7.199534565660028,-2.359985904841615,11.301666084788344
2.3000000000000003,2.6035500575250667,11.471804839852492,-2.175223774062931,21.164004741191455
2.4000000000000004,2.3513540900447003,11.43233551389832,-1.2731726413025557,-4.010365692272515
2.5,2.3489155292645556,10.669731701397989,1.729976358215981,-2.863281807328768
2.6,2.6973493616878965,10.859679152432566,-0.24777346662822053,-9.829657384126929
2.7,2.2993608359389115,8.703800224572603,-1.9757911680922602,-2.0583185882969257
2.8000000000000003,2.3021911280694445,10.44801543477318,0.8190075775525951,18.690063992793966
2.9000000000000004,2.4631623514494305,12.441813023131397,0.4917599295580599,11.77814265892887
3.0,2.4005431139810565,12.803643966558955,-0.6098918848491963,-14.167694617548428
3.1,2.3411839744795913,9.608274099621712,0.861146999811111,-12.56083134840444
3.2,2.5727725139432787,10.291477696878067,2.8954613724792733,4.504056372066607
3.3000000000000003,2.920276248975446,10.509085374035033,1.0372680783422439,6.953847339875265
3.4000000000000004,2.7802261296117274,11.68224716485312,-1.595644301652961,9.66603995450762
3.5,2.6011473886448537,12.442293364936557,-0.7118506073766206,-1.0633081954247903
3.6,2.6378560081364033,11.469585525768162,0.8759490462272268,-6.992172262969136
3.7,2.776337197890299,11.04385891234273,1.7876490175377202,4.738955856307054
3.8000000000000003,2.9953858116439473,12.417376697029573,0.16474273338777046,18.34379068776269
3.9000000000000004,2.809285744567853,14.712617049895268,-1.4603969612256895,2.5769334013581258
4.0,2.7033064193988094,12.932763377301198,-0.9513430922409571,-15.56382442071036
4.1000000000000005,2.6190171261196618,11.599852165753196,-0.8014672338461293,7.536567023103959
4.2,2.5430129726295836,14.44007678192199,-0.6119355257261683,3.8496783680072344
4.3,2.496630020974428,12.369787839354643,-2.664474523509952,-22.955046493547957
4.4,2.010118067927593,9.849067483212398,-0.6617909381217268,1.7151483560818548
4.5,2.3642718333500827,12.712817510571014,0.7096323268409388,26.56623628115194
4.6000000000000005,2.152044533295781,15.162314739442786,-2.8696490292523045,4.345599560659252
4.7,1.7903420274996218,13.581937422702865,-2.5146572900629183,-10.898465058863192
4.800000000000001,1.6491130752831973,12.982621727670148,-0.41403806098327833,6.214716967317528
4.9,1.7075344153029661,14.82488081616637,1.0840975895482174,-18.28235319389681
5.0,1.8659325931928408,9.326151088890786,-0.3812263710190533,-7.873440982240689
5.1000000000000005,1.6312891410991555,13.250192619718232,-0.9769736454371369,37.852529887706915
5.2,1.6705378641054134,16.89665706643217,-0.3531273690374126,12.339937945555484
5.300000000000001,1.560663667291673,15.71818020882933,-1.0113616756709165,-13.314993889085738
5.4,1.46826552897123,14.233658288615022,1.5195605637192156,2.036765599018908
5.5,1.864575780035516,16.12553332863311,0.8166830949270432,-0.8852399228900865
5.6000000000000005,1.6316021479566387,14.056610304037005,-0.9806700063640617,-6.800913546124097
5.7,1.6684417787627037,14.765350619408292,-2.398513755494156,7.542836093536076
5.800000000000001,1.1518993968578075,15.56517752274422,0.011785080031886386,9.009438173759658
5.9,1.670798794769081,16.567238254160223,2.2933038186385213,3.3219849112358
6.0,1.6105601605855118,16.22957450499138,-1.2539688744529787,5.626088256762749
6.1000000000000005,1.4200050198784853,17.692455905512773,3.9127689986287093,3.882588655960131
6.2,2.3931139603112537,17.006092236183406,2.723324038225795,7.071056255796044
6.300000000000001,1.9646698275236443,19.106667156671982,-0.15320957162410886,3.6172714364616176
6.4,2.362472045986432,17.72954652347573,-0.5020555410213012,0.5283051116026449
6.5,1.864258719319384,19.21232817899251,-0.7848831122294686,-0.8852546713428211
6.6000000000000005,2.205495423540538,17.552495589207165,1.113673298590534,-16.670520353813217
6.7,2.086993379037491,15.878224108229867,-0.3246425768123773,8.51341044004549
6.800000000000001,2.1405669081780627,19.255177677216263,0.005825069530531746,12.65153069369977
6.9,2.088158392943597,18.40853024696982,-0.09080631721165577,-3.2376698571773765
7.0,2.1224056447357316,18.607643705780788,0.7136043298028416,2.581836313322441
7.1000000000000005,2.2308792589041655,18.92489750963431,-1.2070548532657965,5.021619343395987
7.2,1.8809946740825723,19.611967574459985,-1.3820045619918853,2.210181979073944
7.300000000000001,1.9544783465057884,19.3669339054491,-0.3870273886845299,16.716357595898028
7.4,1.8035891963456663,22.95523909363959,0.7424890903309955,-1.4330345810751766
7.5,2.1029761645719875,19.080326989234063,-2.1227068576213313,-7.073858626430276
7.6000000000000005,1.3790478248214,21.540467368353536,-0.2764816636730383,9.894157977527929
7.7,2.04767983183738,21.05915858473965,-0.024042090027611707,-1.4637551684158012
7.800000000000001,1.3742394068158776,21.247716334670375,-1.9327183188019004,-6.336597766357812
7.9,1.6611361680769998,19.791839031468086,-0.5681895287863592,-6.98326131039007
