	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
3	102	16	75	0.3640887549768624	0.20758272207413925	-0.259*x1 + 133.371/x2	241.497/(x1 + x2)	102	dso	all	bacres	30	2
2	101	14	68	0.4297843232527847	0.2976476547604352	-0.259*x1 + 133.371/x2	152.601/x2	101	dso	all	bacres	30	2
1	76	12	63	0.5310404420537342	0.4667847161732045	-4.049 + 147.463/x2	152.601/x2	76	dso	all	bacres	30	2
0	1	10	44	0.992616083696643	0.9565615063581161	14.606 - x1	152.601/x2	1	dso	all	bacres	30	2
