t,x,y,z,dx,dy,dz
0.0,-2.0991676391951257,-0.6915055698545649,14.371444383335508,-224.68973963053756,-293.6731899270765,-2140.74738905581
0.01,-4.3460650355005015,-3.6282374691253305,-7.036029507222593,-13.361021821966457,95.26844020413742,-979.1011895986596
0.02,-2.366388075634455,1.2138632342281834,-5.210579408637684,88.94575695886293,-11.249487281764313,-103.3215269646599
0.03,-2.567149896323243,-3.853227214760617,-9.102460046515791,76.57938840714753,-211.05701202352165,22.31755265227977
0.04,-0.8348003074915042,-3.007277006242249,-4.764228355592088,50.43311546755523,76.94122216159134,289.1002767279574
0.05,-1.5584875869721382,-2.31440277152879,-3.320454511956642,-114.2852895992029,-257.2764862854757,324.76479387408796
0.06,-3.1205060994755622,-8.152806731951763,1.7310675218896705,-249.89041959175972,-143.62271320801733,-45.78256319205271
0.07,-6.5562959788073325,-5.186857035689137,-4.2361057757976965,-141.4532795920721,-48.44670537567435,321.52288717539426
0.08,-5.949571691317004,-9.12174083946525,8.161525265397556,97.62574474050436,-269.0153650470712,-150.71673961688643
0.09,-4.603781083997245,-10.567164336630562,-7.250440568135425,-243.59879429907068,-84.13487579800129,-6.856087911302833
0.1,-10.821547577298418,-10.804438355425276,8.024403507171499,171.0069848460983,18.62303027749288,1126.061312450508
0.11,-1.183641387075279,-10.194703731080704,15.270785680874734,236.83703066468334,-159.97714961686603,-713.9011308744435
0.12,-6.084806964004751,-14.003981347762597,-6.253619110317372,-288.9857693999952,-222.90532309664349,-206.02611707637868
0.13,-6.963356775075183,-14.652810193013574,11.15026333934716,-288.7433174003148,-47.46469383689033,472.74565897382456
0.14,-11.859673312011047,-14.953275224500404,3.201294069159119,-115.17464872765557,-137.43706665371366,129.7701387388626
0.15,-9.266849749628294,-17.401551526087847,13.745666114124413,103.5162041912347,-312.6377568051143,-279.96332303247834
0.16,-9.789349228186353,-21.20603036060269,-2.3979723914904483,-132.434889364363,-197.66069408760848,-570.4189697593241
0.17,-11.915547536915554,-21.354765407840016,2.3372867189379294,-198.1989519342778,-79.2837992244097,644.1144740779459
0.18,-13.75332826687191,-22.791706345090883,10.48431709006847,24.553983415697278,-58.22082323280018,825.8640459457732
0.19,-11.424467868601608,-22.51918187249602,18.854567637853393,57.33903849020949,-226.0693576949416,480.6273856170805
0.2,-12.60654749706772,-27.313093498989716,20.09686480241008,-213.9994984327873,-233.9480394209314,-11.926171424590493
0.21,-15.704457837257355,-27.198142660914648,18.616044209361583,-102.61865802224985,-69.75547933277753,599.4945298357734
