t,x,y,z,dx,dy,dz
0.0,-2.399487428702636,-0.3102402124980692,-3.5245019105708675,16.348685751320335,-72.03725818226326,10.808278273880001
0.01,-2.236000571189433,-1.0306127943207017,-3.4164191278320675,12.268932531671961,-69.65136888125664,11.37773315885906
0.02,-2.154108778069197,-1.7032675901232022,-3.2969472473936863,4.664937298403227,-66.08302619935009,12.457702522412095
0.03,-2.1427018252213683,-2.3522733183077036,-3.1672650773838256,-1.9867325907043654,-64.75004091783846,13.509279714923572
0.04,-2.1938434298832843,-2.9982684084799716,-3.026761653095215,-7.974276230801403,-65.35384928817176,14.694919342370726
0.05,-2.3021873498373964,-3.659350304071139,-2.873366690536411,-13.534058615549837,-67.67564389559071,16.155133159797952
0.06,-2.464524602194281,-4.351781286391786,-2.703658989899256,-18.862282373004003,-71.55915038059892,18.027653146958
0.07,-2.6794329972974764,-5.090533311683117,-2.512813627597251,-24.124006218147876,-76.8952763847306,20.461896843185045
0.08,-2.9470047265572386,-5.889686814086398,-2.294421053035555,-29.459900103474613,-83.60774691969421,23.630981229049475
0.09,-3.2686309993669687,-6.762688250077002,-2.0401940030162615,-34.99099381084465,-91.6386064705915,27.74264017519824
0.1,-3.6468246027741316,-7.722458943498228,-1.73956824953159,-40.82153458083675,-100.932255814788,33.04973928309811
0.11,-4.085061690983704,-8.781333366372762,-1.3791992173542993,-47.039920221479605,-111.41644941873348,39.86048388711316
0.12,-4.587623007203724,-9.950787931872897,-0.9423585717893268,-53.71751436089922,-122.97840364043076,48.54773266031991
0.13,-5.159411978201688,-11.240901439181377,-0.40824456414790106,-60.904979783031756,-135.4339051945364,59.555910111425604
0.14,-5.805722602864359,-12.659466035763625,0.2487596304391852,-68.62559193141671,-148.48719058536028,73.40269484543809
0.15,-6.531923816830022,-14.210645250888582,1.0598093327608609,-76.86484258705528,-161.67964613268947,90.67078790621356
0.16,-7.343019454605464,-15.893058958417415,2.0621753885634564,-85.55556932321777,-174.32651033449832,111.98253779210789
0.17,-8.243035203294378,-17.69717545757855,3.299460088603019,-94.55795640388702,-185.44347820083942,137.94711538153953
0.18,-9.234178582683205,-19.601928522434203,4.821117696194247,-103.63422867881393,-193.67044920832404,169.06686325739986
0.19,-10.315719776870656,-21.57058444174503,6.680797353751016,-112.41897456317558,-197.208819294209,205.58787873924928
0.2,-11.482558073946716,-23.546104908318384,8.932875270979233,-120.38813417579898,-193.80245589833933,247.2828147141432
0.21,-12.723482460386636,-25.446633559711817,11.62645364803388,-126.83308812904137,-180.80976915977374,293.1661821959749
0.22,-14.019219836527544,-27.16230029151386,14.796198914898731,-130.85098436546465,-155.429824357725,341.1702776512609
0.23,-15.34050214769593,-28.555230046866317,18.4498592010591,-131.36761908308844,-115.14677191319879,387.8574918953138
0.24,-16.646572218189313,-29.465235729777834,22.553348752805007,-127.21250562724222,-58.42343388504574,428.30712797518765
0.25,-17.884752260240774,-29.72369872456723,27.01600176056285,-117.26297691426115,14.415387927097179,456.3667297677753
0.26,-18.991831756474536,-29.17692797123589,31.680683348160514,-100.66002278869028,100.3195806434638,465.447423065061
0.27,-19.89795271601458,-27.717307111697956,36.32495022186407,-77.07020944303142,193.04284882929767,449.90680535860434
0.28,-20.533235945335164,-25.316070994649937,40.6788194553326,-46.93071514226723,283.4968497102336,406.78061596520934
0.29,-20.836567018859924,-22.047370117493283,44.46056254116826,-11.585776409687654,361.1821992711375,337.2906926942804
0.3,-20.764951473528917,-18.092427009227187,47.42463330921821,26.77216031273666,416.4930926275618,247.39754618399203
0.31,-20.30112381260519,-13.717508264942047,49.4085134648481,65.38907795868151,443.15739164810003,146.90642099120586
0.32,-19.457169914355287,-9.229279176265186,50.362761729042326,101.40740703715245,439.82997203736636,47.264781384843246
0.33,-18.27297567186214,-4.92090882419472,50.353809092544964,132.36121419946318,410.162867229901,-41.14356879335048
0.34,-16.809945630366023,-1.026021831667165,49.539890353175316,156.55589689197205,361.39532803814393,-111.15690165601393
0.35000000000000003,-15.1418577340227,2.3069977365681584,48.130671059424685,173.2329353348728,302.17045336443505,-159.7402866104307
0.36,-13.345286923668567,5.017387235621537,46.3450846209667,182.51103683433197,240.48481084534413,-187.5922582707581
0.37,-11.49163699733606,7.116693953475041,44.37882589400952,185.1710847482983,182.38884587847272,-197.93864411848963
0.38,-9.641865228702601,8.665164153190991,42.38631173859691,182.38150070784332,131.57498856660828,-195.14438845620532
0.39,-7.844006983179194,9.748193724807207,40.47593812488542,175.4452714245493,89.6300762127801,-183.59825552199317
0.4,-6.132959800211615,10.457765677446593,38.714346628157045,165.6132641612513,56.609058448770796,-167.04446866520897
0.41000000000000003,-4.531741699954169,10.880374893782623,37.13504875158124,153.97357394862206,31.648488675363406,-148.32149183911199
0.42,-3.0534883212391732,11.090735450953861,35.747916791374806,141.40493630756436,13.464590335125504,-129.37446433663843
0.43,-1.7036429738028813,11.149666700485133,34.54755946484847,128.57418897649242,0.6894387990711515,-111.40524956222642
0.44,-0.48200454170932494,11.104524226935284,33.51981180013028,115.95866769091745,-7.938164276901372,-95.06255989523495
0.45,0.6155303800154676,10.990903414947105,32.64630826694377,103.87919659419815,-13.4872434341486,-80.61799007152501
