t,x,y,z,dx,dy,dz
0.0,-1.0100403512670164,-0.6308211983723319,-1.956218521924079,-80.46689652063775,-73.31963394959925,47.932158527406266
0.01,-1.8147093164733938,-1.3640175378683244,-1.4768969366500164,-30.12102920388515,-17.840698283581823,-179.8381157092642
0.02,-1.6124609353447195,-0.9876351640439683,-5.552980836109363,-92.85107654496451,-35.74634030885372,-43.196733786060335
0.03,-3.671730847372684,-2.0789443440453987,-2.340831612371223,55.442757455677736,-121.83618053908182,101.800981249312
0.04,-0.5036057862311647,-3.424358774825605,-3.5169612111231228,64.75568671374477,-60.719578667865726,-98.32399092820772
0.05,-2.376617113097789,-3.2933359174027133,-4.3073114309353775,-104.88278649202817,-67.36497666399231,-348.174744883034
0.06,-2.6012615160717285,-4.771658308105451,-10.480456108783804,39.615884588707814,-72.93554208817932,72.84959195072169
0.07,-1.5842994213236326,-4.7520467591663,-2.8503195919209436,-51.59500760157265,-44.886215337999815,429.83801827481415
0.08,-3.6331616681031815,-5.669382614865447,-1.8836957432875199,-130.2262353571249,-142.421239429023,165.8643431190607
0.09,-4.1888241284661305,-7.60047154774676,0.46696727046027053,55.963307499797274,19.72766212932071,-8.0718303768039
0.1,-2.513895518107236,-5.274829372279033,-2.045132350823598,-36.78996418268565,-60.790405880149436,-157.41636030522642
0.11,-4.924623412119844,-8.816279665349748,-2.6813599356442577,-182.70813364193316,-240.5292145058599,163.283274350425
0.12,-6.168058190945899,-10.085413662396231,1.2205331361849014,12.25633142269782,-104.1455137808728,377.16764476371225
0.13,-4.679496783665887,-10.899189940967204,4.861992959629987,75.59091577584897,-104.20343812603443,-149.11412602748862
0.14,-4.65623987542892,-12.16948242491692,-1.7617493843648713,-1.7213106999296013,-138.56666988157338,-287.57194739291407
0.15,-4.713922997664479,-13.670523338598672,-0.8894459882282948,-164.4913799767925,-255.35261033124064,143.9313059914244
0.16,-7.94606747496477,-17.276534631541733,1.1168767354636169,-154.5504818979481,-253.39251437635957,340.4537238959415
0.17,-7.804932635623441,-18.738373626125863,5.919628489690535,-126.15306636437036,-123.80074881161799,235.53817372342561
0.18,-10.469128802252177,-19.752549607774093,5.827640209932129,-90.4372006262144,-141.71739241197727,-5.418130336520255
0.19,-9.61367664814773,-21.57272147436541,5.81126588296013,-54.002647862940556,-226.47235610393855,150.5326266905014
0.2,-11.549181759510988,-24.281996729852864,8.838292743742157,-130.4921251496143,-134.37647444799373,459.7294657311462
0.21,-12.223519151140016,-24.260250963325284,15.005855197583054,-63.154005653274844,-110.5558518582411,458.54153869261233
0.22,-12.812261872576485,-26.493113767017686,18.009123517594404,-140.0508651184607,-215.97736437471139,46.56184013819917
0.23,-15.02453645350923,-28.57979825081951,15.937092000347038,-215.81310365243186,-178.82211054204865,243.26029525451887
0.24,-17.128523945625123,-30.06955597785866,22.87432942268478,-188.63852541302117,-27.77601007899122,696.6174573237555
0.25,-18.797306961769653,-29.135318452399336,29.869441146822147,-154.1954854046864,8.16333857759659,640.358189121768
0.26,-20.21243365371885,-29.906289206306727,35.68149320512014,-52.995681914279835,40.970698828581575,179.35863831017718
0.27,-19.85722060005525,-28.315904475827704,33.45661391302569,-108.3435253273219,264.8321169429503,291.8158781371659
0.28,-22.37930416026529,-24.609646867447722,41.51781076786346,-60.27443514568809,286.4045376104647,820.5349816936881
0.29,-21.06270930296901,-22.58781372361841,49.86731354689945,83.55638734302228,363.84330224257775,296.07990852860587
0.3,-20.708176413404843,-17.332780822596167,47.43940893843558,-14.840307941000752,466.45689913106315,-81.02935849804815
0.31,-21.359515461789027,-13.258675740997147,48.24672637693849,0.36218673322370165,411.1792397981609,140.88911334286962
0.32,-20.70093267874037,-9.109196026632949,50.25719120529297,144.48761165189302,458.9703269352084,-16.306572043273704
0.33,-18.469763228751166,-4.079269202292979,47.920594936073016,227.0186821238605,430.06944654156,202.57453349106527
0.34,-16.16055903626316,-0.5078070958017484,54.308681875114274,222.05219982650055,337.411253739195,-16.77628096654189
0.35000000000000003,-14.028719232221155,2.6689558724909204,47.58506931674218,141.4918833478703,290.62298283884763,-63.301545652820934
0.36,-13.330721369305753,5.304652560975204,53.042650962057856,129.5324248648716,194.0647133135595,-299.37121795863425
0.37,-11.438070734923723,6.55025013876211,41.59764495756949,254.52480139002063,165.601797531338,-550.8509884964421
0.38,-8.24022534150534,8.616688511601964,42.02563119212901,193.37657384725702,216.2729016188209,-201.2634871663561
0.39,-7.570539257978583,10.875708171138529,37.57237521424237,156.09182616810568,97.50305476489007,-210.60001561543515
0.4,-5.118388818143226,10.566749606899766,37.81363087982031,69.08139939016067,-14.926814971891478,39.2986880439274
0.41000000000000003,-6.188911270175369,10.577171871700699,38.35834897512092,68.93504225338809,-110.40778425255864,-88.90934864790019
0.42,-3.7396879730754646,8.358593921848593,36.035443906862305,252.60254124018715,-5.640345483041731,-93.06707009682498
0.43,-1.136860445371626,10.464364962039864,36.49700757318442,145.2192504883782,177.2849813793072,-84.49557986140164
0.44,-0.8353029633079003,11.904293549434737,34.34553230963427,123.25502287854819,69.6958283800381,-212.65329802879123
0.45,1.3282400121993378,11.858281529640626,32.243941612608594,136.26681165769233,-32.56370731985303,-204.12828968816683
0.46,1.890033269845946,11.253019403037676,30.262966515870936,28.656108897731237,-134.30302994150037,-134.25241402139233
0.47000000000000003,1.9013621901539626,9.172220930810619,29.558893332180748,85.31011191993674,-18.938784775594097,-43.617396255676866
0.48,3.596235508244681,10.874243707525794,29.3906185907574,70.50861941506477,56.297152104405335,206.5098823225968
0.49,3.311534578455258,10.298163972898726,33.689090978632684,-8.815435316610909,-100.2166711080596,32.537475862091014
0.5,3.419926801912463,8.869910285364602,30.04136810799922,35.30102927151537,-29.98618204879646,-340.23386212622665
0.51,4.017555163885565,9.698440331922797,26.88441373610815,87.15205829066907,8.086728798850729,125.54452418811017
0.52,5.162967967725844,9.031644861341617,32.55225859176142,105.18470409839566,32.6177659492668,-41.34783820830297
0.53,6.121249245853479,10.350795650908132,26.05745697194209,-11.124249468925829,1.8087196385006443,-134.26888417345566
0.54,4.940482978347328,9.06781925411163,29.86688090829231,19.989359859144116,-6.865588585943527,-27.50444170069013
0.55,6.521036443036361,10.213483879189262,25.50736813792829,122.94779588170846,-22.102935825751135,-64.95175035081289
0.56,7.399438895981497,8.625760537596607,28.56784590127605,50.212394406277824,2.7555201464543266,138.1145748555088
0.5700000000000001,7.5252843311619175,10.268594282118348,28.269659635038465,-41.550351060711584,66.9352989120454,-220.61921271006088
0.58,6.568431874767265,9.964466515837515,24.155461647074834,25.51297079178103,-50.27917338676095,-72.97170834874169
0.59,8.035543746997538,9.26301081438313,26.81022546806363,126.69299237256189,-0.5182922916450394,337.1062689064809
0.6,9.102291722218503,9.954100670004614,30.89758702520445,-5.738450996060962,-87.88731281861763,47.141360809290056
0.61,7.920774727076319,7.505264558010777,27.753052684249433,28.366824670190205,-30.27303108645114,-648.3308937870465
0.62,9.669628215622307,9.348640048275591,17.93096914946352,-8.592033104940544,76.13434745227275,260.6831972193781
0.63,7.748934064977508,9.027951507056232,32.966716628636995,-59.48782886671653,-5.231618609259936,659.7213858584219
0.64,8.479871638287976,9.244007676090392,31.12539686663196,-43.2848512152741,-66.00530363429856,-221.07166187071812
0.65,6.883237040672026,7.7078454343702605,28.545283391222632,74.98822379032113,-85.25736331538427,-306.3224869671757
0.66,9.979636114094399,7.538860409782707,24.998947127288446,84.07396332155206,67.14564032875843,-61.53345413109239
0.67,8.564716307103067,9.050758240945429,27.314614308600785,-159.63147758736883,0.9763822989236282,121.82349916784769
0.68,6.787006562347022,7.55838805576118,27.4354171106454,-90.92999013146188,-44.52067805061635,-5.6068482130303465
0.6900000000000001,6.74611650447383,8.160344679933102,27.202477344340178,54.92072744487748,36.18405513979397,167.30405400164
0.7000000000000001,7.885421111244572,8.282069158557059,30.7814981906782,22.61315400309196,19.59929736172965,112.90483439268009
0.71,7.198379584535669,8.552330627167695,29.46057403219378,35.0512166847464,9.263986397206647,-145.00193227960557
0.72,8.5864454449395,8.467348886501192,27.881459545086088,30.09985754940918,-19.01845656806689,3.6057518219694273
0.73,7.8003767355238525,8.171961495806357,29.532689068633168,8.776033030046726,-1.553836918266871,1.0401915554750119
0.74,8.761966105540434,8.436272148135854,27.902263376195588,-9.575356207694963,-9.574354657362472,-74.83909203016026
0.75,7.608869611369953,7.980474402659108,28.035907228029963,-17.620203655422362,-79.52074733794059,-145.20781382655485
0.76,8.409562032431987,6.845857201377043,24.99810709966449,4.81197189572895,-29.613132751623006,-202.2609662360786
0.77,7.705109049284532,7.388211747626648,23.99068790330839,22.73427066417595,103.95704942408774,-32.92890764651197
0.78,8.864247445715506,8.924998189858798,24.33952894673425,-32.38850797611832,11.604516747252802,92.36027538638342
0.79,7.057338889762166,7.620302082571704,25.83789341103606,-69.40248105229023,-124.94695845411816,146.53999446672702
0.8,7.476197824669701,6.426059020776434,27.270328836068792,45.115517966020754,11.062109953086852,-66.44031462783157
0.81,7.959649249082581,7.841544281633441,24.509087118479428,-16.735548826185063,135.29206423408317,-254.4618241951408
0.8200000000000001,7.141486848146,9.131900305458098,22.181092352165976,-3.1894348924138782,-23.994716575963302,81.0330276103281
0.8300000000000001,7.895860551234303,7.361649950114175,26.12974767068599,50.37428735008138,-37.30458957061122,512.4505401010186
0.84,8.148972595147628,8.385808514045873,32.43010315418635,51.034105074574306,58.833907969186015,271.7645947128405
0.85,8.91654265272579,8.538328109497895,31.5650395649428,-87.10287496784929,-32.882259268840606,-428.9381707160585
0.86,6.406915095790642,7.728163328669061,23.85133973986518,-94.03295040232283,-65.29478341681525,-427.368943729393
0.87,7.035883644679333,7.23243244116159,23.01766069035494,16.475637917490136,48.851797719509314,125.90683804226525
0.88,6.7364278541404445,8.705199283059248,26.369476500710483,96.998437515898,4.595786581536387,325.40009533782273
0.89,8.975852394997293,7.324348172792318,29.525662597111396,66.41374170891633,20.510090477672893,8.761862308761437
0.9,8.064702688318771,9.115401092612705,26.544713746885712,-28.696581173459457,156.3462049544631,-328.91880325432066
0.91,8.401920771528104,10.45127227188158,22.947286532024982,-21.693528213218904,-6.574937926160285,135.899910991532
0.92,7.630832124054393,8.9839023340895,29.262711966716353,5.197238814148886,-88.36809365946489,233.86764184394585
0.93,8.505865547811082,8.683910398692282,27.6246393689039,65.9965585276801,-86.81447787415917,-111.34041282158691
0.9400000000000001,8.950763294607995,7.247612776606316,27.035903710284614,65.81186320883816,-4.095121455747375,-193.33242582946167
0.9500000000000001,9.822102811987845,8.602007969577334,23.757990852314666,7.505828356336597,127.61135613632217,71.13956417611256
0.96,9.100879861734727,9.79983989933276,28.458694993806866,-80.46937023321554,-34.4127159104719,135.1584547605368
0.97,8.212715407323534,7.913753651367896,26.461159947525402,-26.734827228372637,-36.37626002002019,48.404154851038506
0.98,8.566183317167274,9.072314698932356,29.426778090827636,58.753724613685506,112.19436858894989,70.95704165122622
0.99,9.387789899597244,10.157641023146894,27.880300780549927,78.38660192071929,5.354688686287812,-148.7447191634043
1.0,10.13391535558166,9.179408472658112,26.45188370755955,36.188443491133704,-79.70370791163911,69.35961128937151
1.01,10.111558769419918,8.563566864914112,29.267493006337357,-102.28578899759641,-20.791475871148446,149.0569010775518
1.02,8.088199575629732,8.763578955235143,29.433021729110585,-78.35717071725918,-0.302761921110406,37.56098861876662
1.03,8.544415355074735,8.557511626491904,30.01871277871269,-40.68804707611719,-0.30239931419577815,-38.637899382638
1.04,7.274438634107388,8.757530968951228,28.660263741457825,-30.664469668663983,1.602535009784667,-299.2538286658288
1.05,7.931125961701455,8.589562326687597,24.033636205396114,123.43085378830003,-44.82963444759642,58.39353963913485
1.06,9.743055709873389,7.860938279999299,29.828134534240522,-9.067323459301413,23.95335810903978,210.79021628845905
1.07,7.749779492515427,9.068629488868392,28.249440531165295,-129.96083325188445,67.2220071469063,-16.45473056988216
1.08,7.143839044835699,9.205378422937425,29.49903992284288,118.53973949644785,-86.71774656388517,-136.15885125623404
1.09,10.120574282444384,7.334274557590689,25.526263506040614,71.8618344488215,19.48377172720175,33.47907396161922
1.1,8.58107573381213,9.59505385748146,30.168621402075264,-124.87361126274749,59.13840581211422,-91.42487395904108
