t,x,y,z,dx,dy,dz
0.0,-4.264583205112359,-0.3697500714438222,-10.280592935871972,-252.54250352605067,-471.8632692875046,790.6234306479109
0.01,-6.790008240372866,-5.088382764318868,-2.3743586293928627,77.65361780084112,-64.55789650178869,103.01480555760438
0.02,-2.7115108490955366,-1.660908001479596,-8.220296824719885,251.32597083700156,-88.43852951987738,-15.276659141591796
0.03,-1.7634888236328345,-6.857153354716416,-2.6798918122246986,-135.7237493052264,-320.1540848954762,515.9273172450677
0.04,-5.4259858352000645,-8.06398969938912,2.098249520181469,127.9704280282405,-95.06816235982946,611.0902956584807
0.05,0.7959197369319755,-8.758516601913005,9.541914100944917,199.2173314216468,81.43466063223225,580.9142265523375
0.06,-1.4416392067671282,-6.435296486744475,13.71653405122822,-228.67335969715424,9.147219286862462,-492.3377306839134
0.07,-3.7775474570111096,-8.575572216175756,-0.30484051273335133,-402.7636646412382,-265.78646148859804,-1002.6238725162393
0.08,-9.496912499591893,-11.751025716516436,-6.3359433990965695,-348.2252742085148,-370.5064495596168,231.26505823482916
0.09,-10.742052941181406,-15.985701207368091,4.320460651963232,245.80138765822096,-69.4746042391511,273.3569907748126
0.1,-4.580884746427474,-13.140517801299458,-0.8688035836003181,228.82698850111998,60.12363083186063,505.901171514056
0.11,-6.165513171159006,-14.783228590730879,14.438484082244353,-292.29155392100773,-291.02716537669664,448.96984033118326
0.12,-10.426715824847628,-18.96106110883339,8.110593223023347,-105.51731939170263,-299.87519147996267,-660.2727144243248
0.13,-8.275859558993059,-20.780732420330132,1.2330297937578552,-29.91388426118773,-116.02160670907206,295.53528047959753
0.14,-11.024993510071383,-21.281493243014832,14.021298832615297,-84.45258321451634,45.29779203106461,522.3308519358359
0.15,-9.964911223283385,-19.87477657970884,11.679646832474571,-343.89364426109415,22.069868942086934,-484.88300695395395
0.16,-17.902866395293266,-20.840095864173094,4.323638693536218,-450.8076530206556,-377.1918553854366,326.21690064525524
0.17,-18.981064283696497,-27.418613687417572,18.203984845379676,96.94943908638027,-366.16299422787915,753.2863525927014
0.18,-15.96387761356566,-28.163355748730677,19.389365745390247,54.39524722762865,38.67374735252671,699.4472036637455
0.19,-17.893159339143924,-26.645138740367038,32.19292891865459,-49.654816543863056,222.45593098866064,709.0744421383165
