t,x,y,z,dx,dy,dz
0.0,-2.592282691932624,-4.614021504139068,0.6522506030288575,-22.524887252542847,-68.76269688038646,11.505884819010815
0.01,-2.8175315644580525,-5.301648472942933,0.7673094512189657,-24.858200530545837,-71.60464023621773,13.005391713997161
0.02,-3.089446702543541,-6.046114308863423,0.9123584373088007,-29.598627082308738,-77.81014337349275,16.389429905645176
0.03,-3.4095041061042273,-6.857851340412788,1.0950980493318692,-34.52823944837606,-85.03713319415876,20.64010925243779
0.04,-3.780011491511062,-7.746856972746598,1.3251606223575565,-39.723933853806706,-93.2357926360794,25.970325942926642
0.05,-4.203982783180361,-8.722567193134376,1.614504568190402,-45.249671948869526,-102.33550433029123,32.63550060288306
0.06,-4.685004930488453,-9.793567059352423,1.9778706344152177,-51.15487046841092,-112.2262946903783,40.938988660409656
0.07,-5.22708019254858,-10.967093086941942,2.433284341398595,-57.470938142648585,-122.73509401094155,51.235058781580996
0.08,-5.834423693341424,-12.248268939571254,3.0025718100468377,-64.20557966779454,-133.59553224670967,63.927212019950595
0.09,-6.511191785904471,-13.639003731876135,3.711828581797607,-71.33441486960166,-144.4103534526043,79.45836666875452
0.1,-7.261111990733458,-15.13647600862334,4.591739143421928,-78.78945829314343,-154.60652157942656,98.28784166279125
0.11,-8.08698095176734,-16.731134163464667,5.677585415053432,-86.44414370087254,-163.38515136366016,120.84827030146448
0.12,-8.989994864750908,-18.404179035896544,7.008704549451218,-94.09497500802155,-169.67210972752582,147.47400956893603
0.13,-9.96888045192777,-20.124576358015183,8.627065606432152,-101.44070183462075,-172.08108030447562,178.29226691433334
0.14,-11.018808901443323,-21.845800641986056,10.574549887737884,-108.0613427927668,-168.90928561898946,213.0708462845728
0.15,-12.130107307783106,-23.502762070394972,12.888482532123609,-113.40155754923069,-158.19600218547905,251.02484059827503
0.16,-13.286840052427937,-25.009720685695637,15.595046699703385,-116.76574019309393,-137.8822034313254,290.60193300648604
0.17,-14.465422111644985,-26.26040613902148,18.70052119225333,-117.33523521941231,-106.10914004427751,329.2940443435247
0.18,-15.633544756816184,-27.131903486581187,22.18092758657388,-114.21991686646899,-61.67354258767226,363.5586550073249
0.19,-16.749820448974365,-27.493876990774925,25.971694292399828,-106.55469840119389,-4.6060917578790495,388.9628183097898
0.2,-17.76463872484006,-27.224025321738768,29.960183952769675,-93.64351537491409,63.24417068586374,400.6600794514094
0.21,-18.622690756472647,-26.22899357705765,33.98489588142802,-75.13725052965742,137.83148377263376,394.2422213262592
0.22,-19.26738373543321,-24.467395646286093,37.84502837929486,-51.21014109195219,213.0023629625539,366.8583967318504
0.23,-19.64689357831169,-21.968946317806573,41.322063816065025,-22.679890961459037,281.24360847904836,318.30094407945955
0.24,-19.72098155466239,-18.842523476705125,44.21104726088405,8.986587248600308,335.0561555544931,251.62597217822196
0.25,-19.467161833339684,-15.267823206716711,46.354583259629464,41.816185846968956,368.60920646870613,172.9367245083619
0.26,-18.88465783772301,-11.470339347331002,47.66978175105129,73.60727029522937,379.1059433667652,90.25330531326965
0.27,-17.995016427435097,-7.685704339381407,48.15964936589486,102.27473154899833,367.3361637065749,11.798935860292303
0.28,-16.839163206743045,-4.123616073199504,47.905760468257135,126.1658931371688,337.2231905766156,-55.69228515446838
0.29,-15.471698564691721,-0.9412405278490944,47.04580366280549,144.2628291313384,294.6054597783109,-108.07691055731432
0.3,-13.953906624116277,1.7684931223667137,45.74422225711085,156.23293761831957,245.76820528277415,-144.05533695785664
0.31,-12.34703981232533,3.974123577806388,44.16469692364836,162.34391854756555,196.22757128335587,-164.69417957414052
0.32,-10.707028253164966,5.693044548033831,42.45033866562804,163.29555678729665,150.04100468737678,-172.56363094075837
0.33,-9.081128676579397,6.974943671553924,40.71342430483319,160.0284981389012,109.65090660320884,-170.8496303134641
0.34,-7.5064582903869415,7.886062680098008,39.033346059358756,153.5559081715087,76.09933178801316,-162.67216767440436
0.35000000000000003,-6.010010513149223,8.496930307314187,37.4599809513451,144.8412447131412,49.411382667110225,-150.68430616710947
0.36,-4.609633396124117,8.874290333440213,36.019659936016566,134.72567399167193,28.990306941686228,-136.91681920234018
0.37,-3.3154970333157845,9.076736446147912,34.7216445672983,123.89683780372418,13.938980376601773,-122.78796231936582
0.38,-2.1316966400496336,9.153069940972248,33.56390068962925,112.88640655911152,3.2819781165651207,-109.19880169963534
0.39,-1.0577689021335537,9.142376008479214,32.53766853330559,102.08447854172977,-3.9026436008326115,-96.65619856832723
0.4,-0.09000706921503818,9.075017068955596,31.630776718262705,91.76168932293615,-8.419024406078357,-85.38988090024357
0.41000000000000003,0.7774648843251695,8.973995520357647,30.82987091530072,82.09304759536728,-10.93295768643836,-75.44874210380073
0.42,1.5518538826923076,8.856357915226829,30.12180187618669,73.1801288690033,-11.976208958698553,-66.77301451605135
0.43,2.2410674617052355,8.734471341183676,29.494410624979693,65.07009137615182,-11.96269758536932,-59.24471250722476
0.44,2.853255710215344,8.617103963519442,28.936907626042196,57.7711061253785,-11.20860603610323,-52.720818677398995
