t,x,y,z,dx,dy,dz
0.0,-1.6866388105859222,-1.4834823312867442,3.160401238199105,-0.01262921290359209,-40.1768781479388,-5.516528831087086
0.01,-1.6867651027149582,-1.8852511127661322,3.1052359498882343,-1.9241211524419821,-40.26243583962288,-5.089339975349816
0.02,-1.7251212336347619,-2.288731048079202,3.058614438692109,-5.595294755258973,-40.88059441257439,-4.188038361658508
0.03,-1.7986709978201376,-2.70286300101762,3.021475182655064,-9.018060153753215,-42.3581390264327,-3.1671566338132617
0.04,-1.9054824367098262,-3.135893828607856,2.9952713060158436,-12.294842871156696,-44.63681320198447,-1.9740862497240386
0.05,-2.0445678552432716,-3.5955992650573094,2.9819934576605833,-15.513785168910132,-47.678476168773166,-0.5518729009095669
0.06,-2.215758140088029,-4.089463351983319,2.9842338479976522,-18.751813694940566,-51.46089068991992,1.1647143214152056
0.07,-2.419604129142083,-4.624817078855708,3.0052877440888874,-22.077022769053812,-55.97363930043806,3.2529011711784017
0.08,-2.657298595469105,-5.20893613799208,3.0492918714212203,-25.55043648559694,-61.21386774323852,5.805673220132879
0.09,-2.9306128588540217,-5.849094433720478,3.121401208491545,-29.227175453950192,-67.18149658676604,8.93574243190145
0.1,-3.241842104548109,-6.552566069727401,3.2280067200592493,-33.15701391504824,-73.87346740381746,12.77976747951688
0.11,-3.5937531371549865,-7.326563781796827,3.3769965580818826,-37.3842686811088,-81.27649618804513,17.502754900922877
0.12,-3.989527478170285,-8.178095993488304,3.578061818077707,-41.946911531087984,-89.35769718674983,23.302393563369115
0.13,-4.432691367776746,-9.113717725531824,3.843044429349265,-46.87474089974406,-98.05232777293851,30.412817676513892
0.14,-4.927022296165166,-10.139142548947074,4.186318171607985,-52.186388443874506,-107.24781855622831,39.10691378900057
0.15,-5.476419136654236,-11.25867409665639,4.625182705129276,-57.88487674167566,-116.76324950296105,49.69574003304875
0.16,-6.084719830998679,-12.474407539006295,5.18023297226896,-63.95139823378337,-126.32361300116992,62.52287066567668
