lorenz_all_len100_snrinf_init0_obsxyz,lorenz_all_len100_snr30_init0_obsxyz,lorenz_all_len100_snr13_init0_obsxyz,lorenz_all_len100_snrinf_init1_obsxyz,lorenz_all_len100_snr30_init1_obsxyz,lorenz_all_len100_snr13_init1_obsxyz,lorenz_all_len100_snrinf_init2_obsxyz,lorenz_all_len100_snr30_init2_obsxyz,lorenz_all_len100_snr13_init2_obsxyz,lorenz_all_len100_snrinf_init3_obsxyz,lorenz_all_len100_snr30_init3_obsxyz,lorenz_all_len100_snr13_init3_obsxyz,cphase_all_len100_snrinf_init0_obsxy,cphase_all_len100_snr30_init0_obsxy,cphase_all_len100_snr13_init0_obsxy,cphase_all_len100_snrinf_init1_obsxy,cphase_all_len100_snr30_init1_obsxy,cphase_all_len100_snr13_init1_obsxy,cphase_all_len100_snrinf_init2_obsxy,cphase_all_len100_snr30_init2_obsxy,cphase_all_len100_snr13_init2_obsxy,cphase_all_len100_snrinf_init3_obsxy,cphase_all_len100_snr30_init3_obsxy,cphase_all_len100_snr13_init3_obsxy,stl_all_len100_snrinf_init0_obsxy,stl_all_len100_snr30_init0_obsxy,stl_all_len100_snr13_init0_obsxy,stl_all_len100_snrinf_init1_obsxy,stl_all_len100_snr30_init1_obsxy,stl_all_len100_snr13_init1_obsxy,stl_all_len100_snrinf_init2_obsxy,stl_all_len100_snr30_init2_obsxy,stl_all_len100_snr13_init2_obsxy,stl_all_len100_snrinf_init3_obsxy,stl_all_len100_snr30_init3_obsxy,stl_all_len100_snr13_init3_obsxy,bacres_all_len100_snrinf_init0_obsxy,bacres_all_len100_snr30_init0_obsxy,bacres_all_len100_snr13_init0_obsxy,bacres_all_len100_snrinf_init1_obsxy,bacres_all_len100_snr30_init1_obsxy,bacres_all_len100_snr13_init1_obsxy,bacres_all_len100_snrinf_init2_obsxy,bacres_all_len100_snr30_init2_obsxy,bacres_all_len100_snr13_init2_obsxy,bacres_all_len100_snrinf_init3_obsxy,bacres_all_len100_snr30_init3_obsxy,bacres_all_len100_snr13_init3_obsxy,barmag_all_len100_snrinf_init0_obsxy,barmag_all_len100_snr30_init0_obsxy,barmag_all_len100_snr13_init0_obsxy,barmag_all_len100_snrinf_init1_obsxy,barmag_all_len100_snr30_init1_obsxy,barmag_all_len100_snr13_init1_obsxy,barmag_all_len100_snrinf_init2_obsxy,barmag_all_len100_snr30_init2_obsxy,barmag_all_len100_snr13_init2_obsxy,barmag_all_len100_snrinf_init3_obsxy,barmag_all_len100_snr30_init3_obsxy,barmag_all_len100_snr13_init3_obsxy,glider_all_len100_snrinf_init0_obsxy,glider_all_len100_snr30_init0_obsxy,glider_all_len100_snr13_init0_obsxy,glider_all_len100_snrinf_init1_obsxy,glider_all_len100_snr30_init1_obsxy,glider_all_len100_snr13_init1_obsxy,glider_all_len100_snrinf_init2_obsxy,glider_all_len100_snr30_init2_obsxy,glider_all_len100_snr13_init2_obsxy,glider_all_len100_snrinf_init3_obsxy,glider_all_len100_snr30_init3_obsxy,glider_all_len100_snr13_init3_obsxy,lv_all_len100_snrinf_init0_obsxy,lv_all_len100_snr30_init0_obsxy,lv_all_len100_snr13_init0_obsxy,lv_all_len100_snrinf_init1_obsxy,lv_all_len100_snr30_init1_obsxy,lv_all_len100_snr13_init1_obsxy,lv_all_len100_snrinf_init2_obsxy,lv_all_len100_snr30_init2_obsxy,lv_all_len100_snr13_init2_obsxy,lv_all_len100_snrinf_init3_obsxy,lv_all_len100_snr30_init3_obsxy,lv_all_len100_snr13_init3_obsxy,predprey_all_len100_snrinf_init0_obsxy,predprey_all_len100_snr30_init0_obsxy,predprey_all_len100_snr13_init0_obsxy,predprey_all_len100_snrinf_init1_obsxy,predprey_all_len100_snr30_init1_obsxy,predprey_all_len100_snr13_init1_obsxy,predprey_all_len100_snrinf_init2_obsxy,predprey_all_len100_snr30_init2_obsxy,predprey_all_len100_snr13_init2_obsxy,predprey_all_len100_snrinf_init3_obsxy,predprey_all_len100_snr30_init3_obsxy,predprey_all_len100_snr13_init3_obsxy,shearflow_all_len100_snrinf_init0_obsxy,shearflow_all_len100_snr30_init0_obsxy,shearflow_all_len100_snr13_init0_obsxy,shearflow_all_len100_snrinf_init1_obsxy,shearflow_all_len100_snr30_init1_obsxy,shearflow_all_len100_snr13_init1_obsxy,shearflow_all_len100_snrinf_init2_obsxy,shearflow_all_len100_snr30_init2_obsxy,shearflow_all_len100_snr13_init2_obsxy,shearflow_all_len100_snrinf_init3_obsxy,shearflow_all_len100_snr30_init3_obsxy,shearflow_all_len100_snr13_init3_obsxy,vdp_all_len100_snrinf_init0_obsxy,vdp_all_len100_snr30_init0_obsxy,vdp_all_len100_snr13_init0_obsxy,vdp_all_len100_snrinf_init1_obsxy,vdp_all_len100_snr30_init1_obsxy,vdp_all_len100_snr13_init1_obsxy,vdp_all_len100_snrinf_init2_obsxy,vdp_all_len100_snr30_init2_obsxy,vdp_all_len100_snr13_init2_obsxy,vdp_all_len100_snrinf_init3_obsxy,vdp_all_len100_snr30_init3_obsxy,vdp_all_len100_snr13_init3_obsxy
37.13731908798218,37.838149070739746,37.44994592666626,29.94071340560913,39.772966623306274,38.30378723144531,48.96770143508911,23.92027187347412,24.915040254592896,27.21857714653015,32.19235801696777,25.74061870574951,14.694968700408936,21.631282567977905,22.890035390853882,18.19689393043518,16.48625373840332,22.415638208389282,14.979133605957031,19.60834288597107,18.95700454711914,16.470587730407715,20.105547666549683,21.18436622619629,18.363182306289673,18.93726658821106,17.880483388900757,14.054134368896484,14.323132276535034,15.74739408493042,22.714450120925903,19.979739665985107,14.894705533981323,24.956211805343628,18.727590560913086,17.967389345169067,13.044341564178467,16.77454137802124,15.27599048614502,13.32155990600586,15.956437110900879,16.362571239471436,15.309598445892334,20.668824195861816,17.40261435508728,11.056203126907349,16.010229110717773,16.214620351791382,13.343917608261108,17.09132432937622,18.269611120224,12.186579942703247,20.604547262191772,18.791460752487183,14.710773944854736,19.5337815284729,17.512552499771118,13.232908725738525,11.667519330978394,18.278381824493408,46.45957708358765,47.52176547050476,46.5842182636261,59.76385235786438,55.859565019607544,42.7741014957428,53.607643842697144,31.36565065383911,15.433990716934204,14.551598072052002,16.700563669204712,17.414172887802124,28.424276113510132,33.43302035331726,41.796651124954224,25.952698469161987,20.574456453323364,16.48738121986389,17.47003173828125,19.596837997436523,22.50484800338745,26.02135992050171,19.528031587600708,22.681549549102783,32.1127564907074,30.432376861572266,26.370784521102905,29.01779532432556,24.835395336151123,39.6314799785614,26.24459147453308,25.313227653503418,32.71171259880066,27.222346544265747,29.089484930038452,29.142409324645996,43.42534112930298,60.767608880996704,42.196011543273926,24.421054124832153,34.04206848144531,28.72515344619751,25.080081701278687,16.85116934776306,20.906893253326416,12.481485605239868,21.405076265335083,20.109538316726685,31.41710138320923,30.76087784767151,32.94364380836487,16.15272879600525,21.06600832939148,33.7617084980011,25.422022819519043,25.010228157043457,22.225648641586304,23.408631324768066,34.82175040245056,19.412865161895752
11.037682341030514,inf,inf,,,,,,,6.8042297005268075,8.926152075572292,inf,,,,,,,,,,,,,,26.50022617913462,2.8455694568883105,28.936268847832753,,,,,inf,,8.160896253542429,2.132166914319541,0.2474341002176138,,2.1762861718114426,0.366733098169684,,,0.47642634952173424,,,0.15457975297226068,,5.9736356586843735,0.11002407785831621,,,0.07986758221910517,,,0.1923026712349306,14.514799297117111,5.368220237627593,0.2864678268826864,3.418009088251655e+135,inf,0.3020177042606397,4.986173787408554,,1.5779952053550823,,2.0564704434614387,3.246762344650544,,,0.3509713463438039,1.1038896667542164,,3.465344882996262,,inf,1.6478951174777348,,5.813003090922454,4.7505561019961,,,5.947543343867414,,,1.1696890648100282,3.3994104277104364,5.140995432266378,1.5846470562305255,2.535996350248479,4.368993666524389,1.0788027315090931,,,1.3551801489496018,,,inf,inf,,0.5374587126526007,,,0.32743417019132787,2.422514612041841,,0.130768328282583,inf,,inf,1.554860065956813,2.9561378000323844,3.002060793418151,,,,,3.0618926023635575,4.057217829813001,2.5850645233120315,2.800556736266526
