t,x,y
0.0,4.26461875246862,4.76102165511013
0.1,4.329961367524956,4.907672040692157
0.2,4.394848903364025,5.047979930760457
0.30000000000000004,4.459237234543675,5.18181399302818
0.4,4.523076284985088,5.309054786158763
0.5,4.586309080206423,5.429600693035777
0.6000000000000001,4.648870655426361,5.543373393273035
0.7000000000000001,4.71068681449315,5.650322834137861
0.8,4.771672748705585,5.750431653078916
0.9,4.831731550696166,5.843718996997969
1.0,4.890752702765319,5.930243671042708
1.1,4.948610689645769,6.010106532216924
1.2000000000000002,5.005163991428897,6.083452019142288
1.3,5.060254856940845,6.150468678987395
1.4000000000000001,5.113710430554136,6.211388518593282
1.5,5.165345962107318,6.2664849773331746
1.6,5.214970871371772,6.3160693111234485
1.7000000000000002,5.26239820626487,6.36048521775017
1.8,5.307457360596453,6.400101657056172
1.9000000000000001,5.3500087774928105,6.435304048711908
2.0,5.389958077479653,6.466484347477564
2.1,5.427266315539793,6.4940308167842336
2.2,5.461953594493304,6.51831850911634
2.3000000000000003,5.49409509845112,6.539701399110182
2.4000000000000004,5.5238108978698905,6.558506794435367
2.5,5.551252422314105,6.575032193130836
2.6,5.576588690300427,6.589544340030257
2.7,5.59999451518316,6.6022799818238544
2.8000000000000003,5.621641697359201,6.61344775124424
2.9000000000000004,5.641693240115311,6.623230673560862
3.0,5.660300089211608,6.6317889112028485
3.1,5.677599727724935,6.639262490531488
3.2,5.693716004509602,6.645773860634774
3.3000000000000003,5.7087597073637175,6.651430210071082
3.4000000000000004,5.722829534492242,6.6563255166720925
3.5,5.736013236884672,6.660542334404774
3.6,5.748388792443952,6.664153336546556
3.7,5.760025532704061,6.667222640990512
3.8000000000000003,5.77098518179085,6.669806945097336
3.9000000000000004,5.781322791076354,6.671956496399426
4.0,5.791087566869492,6.673715923067467
4.1000000000000005,5.800323596030118,6.675124945183913
4.2,5.809070478099858,6.676218984985328
4.3,5.817363873955508,6.677029691550823
4.4,5.825235981097816,6.677585393028636
4.5,5.832715945145159,6.677911487419112
4.6000000000000005,5.839830216204582,6.678030781171129
4.7,5.846602857812694,6.677963783360014
4.800000000000001,5.853055815152938,6.677728961967252
4.9,5.859209148341227,6.677342967744264
5.0,5.865081235744686,6.676820830268634
5.1000000000000005,5.870688951583757,6.676176130095852
5.2,5.876047821424365,6.6754211502813545
5.300000000000001,5.881172158644902,6.674567010072542
5.4,5.886075184493679,6.673623783134222
5.5,5.890769133970308,6.672600602331893
5.6000000000000005,5.895265349429607,6.671505752794066
5.7,5.899574363530927,6.67034675473273
5.800000000000001,5.903705972919774,6.669130437291775
5.9,5.907669303828794,6.667863004516561
6.0,5.911472870618961,6.666550094390726
6.1000000000000005,5.915124628133592,6.66519683175459
6.2,5.918632018624183,6.663807875818625
6.300000000000001,5.922002013897484,6.662387462887124
6.4,5.925241153248399,6.660939444831052
6.5,5.928355577670354,6.659467323782772
6.6000000000000005,5.931351060766213,6.657974283463023
6.7,5.934233036731441,6.656463217503244
6.800000000000001,5.937006625733273,6.654936755082083
6.9,5.939676656969708,6.653397284157486
7.0,5.942247689655865,6.651846972541987
7.1000000000000005,5.944724032156331,6.65028778704126
7.2,5.947109759455713,6.648721510850799
7.300000000000001,5.949408729136823,6.647149759383737
7.4,5.951624596018747,6.645573994685876
7.5,5.953760825580085,6.64399553856887
7.6000000000000005,5.9558207062962785,6.642415584593579
7.7,5.957807360986295,6.64083520900508
7.800000000000001,5.959723757266502,6.639255380721568
7.9,5.961572717194332,6.637676970464529
8.0,5.963356926174539,6.636100759107798
8.1,5.965078941197197,6.634527445319038
8.200000000000001,5.9667411984641685,6.632957652554905
8.3,5.9683460204597525,6.631391935469535
8.4,5.969895622513064,6.629830785787867
8.5,5.971392118894747,6.628274637690024
8.6,5.972837528488671,6.626723872750852
8.700000000000001,5.974233780072431,6.625178824471664
8.8,5.975582717239619,6.623639782439989
8.9,5.9768861029924905,6.622106996148807
9.0,5.9781456240311295,6.62058067850387
9.1,5.979362894764713,6.619061009046925
9.200000000000001,5.980539461060984,6.617548136913479
9.3,5.981676803763163,6.616042183555667
9.4,5.982776341981891,6.614543245240088
9.5,5.983839436187759,6.613051395347539
9.600000000000001,5.984867391111742,6.611566686483663
9.700000000000001,5.985861458473484,6.610089152421532
9.8,5.986822839545709,6.608618809885738
9.9,5.987752687568872,6.607155660193235
