t,x,y,dx,dy
0.0,-2.4949353382919814,-1.1358195132534072,-1.233878110228539,12.734371444844031
0.1,-2.6183231493148353,0.13761763123099593,-0.47609880452671893,7.801559627457288
0.2,-2.5901550991973252,0.42449241223805045,0.8085496932756864,2.633830350764662
0.30000000000000004,-2.456613210659698,0.6643837013839283,0.8474848778900057,1.795746682711471
0.4,-2.420658123619324,0.7836417487803446,0.36877161008002757,0.7862452591093494
0.5,-2.3828588886436926,0.8216327532057982,0.3300370194421598,-0.46570319245931524
0.6000000000000001,-2.354650719730892,0.6905011102884816,0.9712758463184845,0.22755334118829074
0.7000000000000001,-2.1886037193799956,0.8671434214434564,1.2566311182427659,0.7434383648439569
0.8,-2.103324496082339,0.839188783257273,0.6630248613956957,0.07488310391245923
0.9,-2.0559987471008565,0.8821200422259482,0.6677538060665045,0.6702811803281145
1.0,-1.969773734869038,0.9732450193228959,0.9319974665420394,0.67198822645605
1.1,-1.8695992537924486,1.0165176875171582,1.0718925225033837,0.42304536301850937
1.2000000000000002,-1.7553952303683613,1.0578540919265977,1.2045438460797153,1.2664155471454863
1.3,-1.6286904845765056,1.2698007969462555,1.316725044008109,1.2926882283284147
1.4000000000000001,-1.4920502215667395,1.3163917375922807,0.8634816179655791,1.6603532969021284
1.5,-1.4559941609833897,1.6018714563266812,1.8131661219179585,2.0197067483239795
1.6,-1.1294169971831478,1.7203330872570766,1.6997237369814755,1.4236413184514907
1.7000000000000002,-1.1160494135870946,1.8865997200169793,1.7249339762505138,2.279547779262777
1.8,-0.784430201933045,2.176242643109632,2.8518711167871866,4.174258462547835
1.9000000000000001,-0.5456751902296573,2.7214514125265463,2.4747164485520314,5.175071527405213
2.0,-0.28948691222263867,3.2112569485906746,3.0769737716618506,6.58912455706913
2.1,0.0697195641027129,4.039276323940372,4.156912642557484,7.434164831027099
2.2,0.5418956162888581,4.698089914796094,5.162853440833912,4.333392044716051
2.3000000000000003,1.1022902522694953,4.905954732883583,4.812067960384279,-3.9792632743116996
2.4000000000000004,1.504309208365714,3.9022372599337545,3.5040452082257842,-12.753119109667844
2.5,1.8030992939146522,2.3553309109500136,2.0150268722536966,-14.688271572057939
2.6,1.9073145828164533,0.9645829455221663,0.6742321767064308,-11.624872698619487
2.7,1.9379457292559383,0.030356371226116008,0.49460527990971226,-6.759155345480413
2.8000000000000003,2.0062356387983957,-0.38724812357391636,-0.471148605175461,-3.9943497997851156
2.9000000000000004,1.8437160082208461,-0.7685135887309071,-0.39866042373061905,-1.7490503530945904
3.0,1.926503554052272,-0.7370581941928345,-0.47185612447286807,-0.9521750270101365
3.1,1.7493447833262725,-0.9589485941329344,-1.0588797135293992,-1.6192666795835053
3.2,1.714727611346392,-1.0609115301095355,-1.1002016188990948,-1.8485099399205367
3.3000000000000003,1.5293044595464536,-1.3286505821170418,-1.2028947897220787,-1.5723862127774246
3.4000000000000004,1.4741486534019763,-1.3753887726650205,-1.3530323531246513,-0.8083303846259138
3.5,1.2586979889215233,-1.4903166590422245,-1.8390266428540414,-1.5114707579423259
3.6,1.106343324831168,-1.6776829242534856,-1.8898122824411745,-2.678926849730546
3.7,0.8807355324332884,-2.026102028988334,-1.6132480581923192,-3.5096387360662185
3.8000000000000003,0.7836937131927042,-2.3796106714667293,-2.1305035730549493,-4.915063891499913
3.9000000000000004,0.4546348178222985,-3.0091148072883165,-3.186741834343215,-5.657168318716446
4.0,0.1463453463240611,-3.5110443352100185,-3.418032035271034,-7.255459640951383
4.1000000000000005,-0.22897158923190833,-4.460206735478593,-4.4839575875602815,-6.4401117247038515
4.2,-0.7504461711879954,-4.799066680150789,-5.007502067245366,-0.6594873156447889
4.3,-1.2304720026809817,-4.592104198607551,-4.386115180790357,6.943869440680219
4.4,-1.6276692073460668,-3.410292792014745,-3.19098665030349,15.239791444323476
