  index    complexity    length           TE       TE_inf  expr_x                                                          expr_y                                                                                                                        index_column  method    data_version    system      snr    init
    252            53       403  0.00012901   0.00012901   -0.5*sin(-1.002*x1 + x2 + 0.01) + 1.001*cos(x1 + 1.57) - 0.002  (0.04*x1*x2 + 0.04*x1*(-6.043*x1 + cos(x2 - 3.433) + 67.168) + 0.04*x2**2 - 7.663)*cos(x1 - 1.075) - sin(0.694*x2) + 0.283             252  dso       allonger        barmag      inf       1
    183            51       336  0.000137798  0.000137798  0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)                          (0.04*x1*x2 + 0.04*x1*(-6.043*x1 + cos(x2 - 3.433) + 67.168) + 0.04*x2**2 - 7.663)*cos(x1 - 1.075) - sin(0.694*x2) + 0.283             183  dso       allonger        barmag      inf       1
    248            46       373  0.000180643  0.000180643  -0.5*sin(-1.002*x1 + x2 + 0.01) + 1.001*cos(x1 + 1.57) - 0.002  -1.08*cos(x1) + 0.835*cos(0.801*x2 + 1.725) - 1.08*cos(x1*(-0.076*x1 - 0.109*x2 - 0.109) + x2) + 0.266                                 248  dso       allonger        barmag      inf       1
    179            44       306  0.000189511  0.000189511  0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)                          -1.08*cos(x1) + 0.835*cos(0.801*x2 + 1.725) - 1.08*cos(x1*(-0.076*x1 - 0.109*x2 - 0.109) + x2) + 0.266                                 179  dso       allonger        barmag      inf       1
    244            39       302  0.00177183   0.00177183   -0.5*sin(-1.002*x1 + x2 + 0.01) + 1.001*cos(x1 + 1.57) - 0.002  (0.147*x1*x2 + 0.295*x1 - 2.523)*cos(x1 - 0.965) - sin(0.792*x2) + 0.37                                                                244  dso       allonger        barmag      inf       1
    175            37       235  0.00178358   0.00178358   0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)                          (0.147*x1*x2 + 0.295*x1 - 2.523)*cos(x1 - 0.965) - sin(0.792*x2) + 0.37                                                                175  dso       allonger        barmag      inf       1
    242            36       281  0.00746745   0.00746745   -0.5*sin(-1.002*x1 + x2 + 0.01) + 1.001*cos(x1 + 1.57) - 0.002  (-0.101*x1*x2 - 0.101*x1)*cos(x1 + 0.752) + sin(1.392*x1) - 0.197                                                                      242  dso       allonger        barmag      inf       1
    173            34       214  0.00747593   0.00747593   0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)                          (-0.101*x1*x2 - 0.101*x1)*cos(x1 + 0.752) + sin(1.392*x1) - 0.197                                                                      173  dso       allonger        barmag      inf       1
    171            32       222  0.0207033    0.0207033    0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)                          -0.482*x1 - 0.482*cos(x2) + 11.238*cos(0.184*x2 + 0.353) - 6.981                                                                       171  dso       allonger        barmag      inf       1
    170            31       219  0.0315467    0.0315467    0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)                          -0.316*x1 - 0.632*x2 + 6.268*cos(0.144*x2 - 0.152) - 4.166                                                                             170  dso       allonger        barmag      inf       1
