	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	exp_type	data_version	system	snr	init
0	10	15	4.367883856704336	4.367883856704336	-0.008*x + 0.985*y	-2.411*x	0	proged	numdif	all	myvdp	inf	1
1	17	27	2.3178498007164894	2.3178498007164894	-0.008*x + 0.985*y	-0.959*x**2*y - 2.775*x	1	proged	numdif	all	myvdp	inf	1
2	8	13	4.432111781254148	4.432111781254148	0.986*y + 0.007	-2.411*x	2	proged	numdif	all	myvdp	inf	1
3	15	25	2.3204536568471936	2.3204536568471936	0.986*y + 0.007	-0.959*x**2*y - 2.775*x	3	proged	numdif	all	myvdp	inf	1
4	18	32	2.3175336465262784	2.3175336465262784	-0.007*x + 0.985*y + 0.004	-0.959*x**2*y - 2.775*x	4	proged	numdif	all	myvdp	inf	1
5	6	8	4.434688914441991	4.434688914441991	0.986*y	-2.411*x	5	proged	numdif	all	myvdp	inf	1
6	13	20	2.3214486409441477	2.3214486409441477	0.986*y	-0.959*x**2*y - 2.775*x	6	proged	numdif	all	myvdp	inf	1
