system      snr    iinit          TE       TEinf  expr_model                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         method    data_version    exp_version    benchmark      duration
predprey    inf        0     3.5793      3.5793   [['-0.074 x^3 + -0.002 y^3 + 3.256 x/y + 0.001 y/x + -0.006 y^2*x + -0.050 cos(x) + -0.058 cos(y) + 1.706 sin(x)/(y) + -0.164 sin^2(y) * sin(x) + 0.004 cos(y) * cot(x)', '-0.036 y^2 + -0.001 y^3 + 0.143 x*y + -0.004 y/x + 1.094 sin(x) + -0.548 cos(x) + -0.011 sin(y)/(x) + 1.327 cos(x)/(y) + 0.115 sin^2(y) * sin(x) + 0.160 sin^2(x) * sin(y) + -0.045 cos^2(x) * sin(y) + -0.006 cos(y) * cot(x)']]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       sindy     allonger        e2             strogatz       0.583282
predprey     30        0     6.28604     6.29893  [['-0.021 x^3 + -0.001 y^3 + 1.550 x/y + -0.010 y^2*x + -0.040 sin(y) + -0.024 cos(y) + -0.001 cos(y)/(x) + 3.301 sin(x)/(y) + -0.139 sin^2(y) * sin(x) + 0.276 sin^2(x) * sin(y) + -0.006 sin(x) * cot(y) + -0.001 sin(y) * cot(x)', '-0.045 y^2 + 0.113 x*y + 1.345 sin(x) + -0.964 cos(x) + 0.006 tan(x) + 2.260 cos(x)/(y) + 0.293 sin^2(y) * sin(x) + 0.379 sin^2(x) * sin(y) + -0.170 cos^2(x) * sin(y) + -0.015 sin(x) * cot(y) + 0.003 sin(y) * cot(x) + 0.013 cos(x) * cot(y) + -0.001 cos(y) * cot(x)']]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 sindy     allonger        e2             strogatz       2.66388
predprey     13        0    45.7523     49.5875   [['3.599 1 + -2.852 x + -0.003 y^2 + -0.012 x^3 + -0.001 y^3 + -0.456 x*y + -0.461 x/y + 0.155 x^2*y + 2.760 sin(x) + 0.118 sin(y) + -3.265 cos(x) + 0.088 cos(y) + 0.016 tan(x) + -0.005 tan(y) + -0.020 cot(y) + -0.031 sin(y)/(x) + -0.870 cos(x)/(y) + 0.417 sin(x)/(y) + 1.718 sin^2(x) * sin(y) + 0.954 cos^2(x) * sin(y) + 0.019 sin(x) * cot(y) + 0.015 cos(x) * cot(y) + 0.011 cos(y) * cot(x)', '-1.120 1 + -5.768 x + 10.380 y + -3.567 x^2 + -1.647 y^2 + 0.085 y^3 + -3.005 x*y + 6.965 x/y + -0.081 y/x + 0.947 x^2*y + 0.012 y^2*x + 12.350 sin(x) + -19.794 cos(x) + -1.728 cos(y) + 0.047 tan(x) + 0.039 tan(y) + 0.420 cot(x) + 0.017 cot(y) + 0.219 cos(y)/(x) + 0.547 cos(x)/(y) + -7.768 sin(x)/(y) + -0.897 sin^2(y) * sin(x) + 3.044 sin^2(x) * sin(y) + 9.986 cos^2(x) * sin(y) + 0.025 sin(x) * cot(y) + -0.224 sin(y) * cot(x) + -0.012 cos(x) * cot(y)']]                                                                                                                               sindy     allonger        e2             strogatz       9.29893
predprey    inf        1     3.92604     3.92604  [['-0.074 x^3 + -0.002 y^3 + 3.233 x/y + 0.001 y/x + -0.006 y^2*x + -0.064 cos(x) + -0.056 cos(y) + 1.808 sin(x)/(y) + -0.158 sin^2(y) * sin(x) + 0.004 cos(y) * cot(x)', '0.151 x + -0.042 y^2 + -0.025 x^3 + -0.001 y^3 + 0.178 x*y + -0.004 y/x + 0.832 sin(x) + -0.206 cos(x) + -0.011 sin(y)/(x) + 0.461 cos(x)/(y) + 0.092 sin^2(y) * sin(x) + 0.139 sin^2(x) * sin(y) + 0.007 cos^2(x) * sin(y) + -0.007 cos(y) * cot(x)']]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 sindy     allonger        e2             strogatz       0.594557
predprey     30        1     3.79749     3.80379  [['0.310 1 + -0.052 x^3 + -0.001 y^3 + 1.229 x/y + 0.001 y/x + -0.009 y^2*x + -0.154 sin(y) + -0.360 cos(x) + -0.003 tan(y) + 3.613 sin(x)/(y) + -0.002 sin(x) * cot(y) + 0.007 sin(y) * cot(x) + 0.004 cos(y) * cot(x)', '-0.043 y^2 + 0.016 x^3 + -0.001 y^3 + 0.137 x*y + -1.715 x/y + 0.015 y/x + 1.781 sin(x) + -0.806 cos(x) + -0.003 tan(y) + -0.075 cot(x) + -0.009 cot(y) + 1.987 cos(x)/(y) + 0.001 sin^2(y) * sin(x) + 0.397 sin^2(x) * sin(y) + 0.006 sin(y) * cot(x) + -0.018 cos(x) * cot(y) + -0.026 cos(y) * cot(x)']]                                                                                                                                                                                                                                                                                                                                                                                                                                                                             sindy     allonger        e2             strogatz       1.59572
predprey     13        1  2874.73     3331.88     [['-4.149 1 + 1.123 y + -0.610 x^3 + -0.008 y^3 + -1.469 x*y + 17.102 x/y + -0.028 y/x + 0.480 x^2*y + 0.024 y^2*x + 7.916 sin(x) + -0.233 sin(y) + -1.439 cos(x) + -0.358 cos(y) + -0.012 tan(x) + -0.006 tan(y) + 0.146 cot(x) + 0.122 cot(y) + -0.171 sin(y)/(x) + 5.372 cos(x)/(y) + -25.628 sin(x)/(y) + -2.197 sin^2(y) * sin(x) + 0.509 cos^2(y) * sin(x) + -0.103 sin(x) * cot(y) + 0.172 sin(y) * cot(x) + -0.074 cos(x) * cot(y) + 0.013 cos(y) * cot(x)', '30.828 1 + -0.227 x + 10.562 y + -23.308 x^2 + -2.261 y^2 + 5.035 x^3 + 0.121 y^3 + 5.464 x*y + -23.842 x/y + -0.056 y/x + -1.205 x^2*y + -0.118 y^2*x + -32.125 sin(x) + -39.502 cos(x) + -2.368 cos(y) + 0.117 tan(x) + 0.019 tan(y) + 0.126 cot(x) + 0.270 cot(y) + 0.748 cos(y)/(x) + -0.122 sin(y)/(x) + -11.174 cos(x)/(y) + 67.213 sin(x)/(y) + -0.137 sin^2(y) * sin(x) + 1.766 cos^2(x) * sin(y) + -1.174 cos^2(y) * sin(x) + -0.479 sin(x) * cot(y) + -0.056 sin(y) * cot(x) + -0.108 cos(x) * cot(y) + -0.705 cos(y) * cot(x)']]  sindy     allonger        e2             strogatz       4.39956
predprey    inf        2     4.52051     4.52051  [['-0.082 x^3 + -0.002 y^3 + 3.360 x/y + 0.003 y/x + -0.006 y^2*x + -0.093 cos(x) + 2.037 sin(x)/(y) + -0.158 sin^2(y) * sin(x)', '-0.005 y^3 + 0.126 x*y + -0.011 y/x + 0.916 sin(x) + -0.421 cos(x) + -0.170 cos(y) + -0.005 cos(y)/(x) + -0.218 sin(x)/(y) + 0.166 sin^2(y) * sin(x) + -0.019 sin(y) * cot(x) + -0.009 cos(y) * cot(x)']]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       sindy     allonger        e2             strogatz       0.414152
predprey     30        2     6.46125     6.49202  [['0.085 1 + -0.084 x^3 + -0.002 y^3 + 3.155 x/y + -0.004 y^2*x + -0.001 tan(x) + -0.009 cot(y) + 0.973 sin(x)/(y) + -0.203 sin^2(y) * sin(x) + 0.314 sin^2(x) * sin(y) + 0.021 sin(x) * cot(y)', '-0.268 x + -0.183 y + -0.002 y^2 + -0.076 x^3 + -0.004 y^3 + 0.335 x*y + -0.005 sin(y) + -0.002 tan(y) + 0.032 cot(y) + 0.003 cos(y)/(x) + -0.002 sin(y)/(x) + 5.642 sin(x)/(y) + 0.123 cos^2(x) * sin(y) + -0.621 cos^2(y) * sin(x) + -0.065 sin(x) * cot(y) + -0.003 cos(x) * cot(y)']]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       sindy     allonger        e2             strogatz       8.55475
predprey     13        2    20.2803     22.3552   [['7.912 1 + -6.428 x + -1.159 y + -0.221 x^3 + 0.011 y^3 + 0.259 x*y + -0.015 y/x + 0.353 x^2*y + -0.100 y^2*x + 4.089 sin(x) + -4.705 cos(x) + 0.432 cos(y) + 0.007 tan(x) + 0.004 tan(y) + 0.052 cot(x) + -0.019 cot(y) + 0.008 cos(y)/(x) + -0.308 sin(y)/(x) + 0.279 cos(x)/(y) + 2.043 sin(x)/(y) + 2.812 sin^2(x) * sin(y) + -2.226 cos^2(x) * sin(y) + 0.039 sin(x) * cot(y) + 0.287 sin(y) * cot(x) + 0.014 cos(x) * cot(y)', '-66.510 1 + 10.550 y + 48.768 x^2 + -1.945 y^2 + -5.441 x^3 + 0.097 y^3 + -7.587 x*y + -93.682 x/y + -0.089 y/x + -1.633 x^2*y + 0.711 y^2*x + 13.185 sin(x) + 2.018 sin(y) + 48.653 cos(x) + 2.356 cos(y) + -0.037 tan(x) + -0.056 tan(y) + 0.416 cot(x) + -0.245 cot(y) + 0.887 cos(y)/(x) + 0.457 sin(y)/(x) + -0.289 cos(x)/(y) + 95.466 sin(x)/(y) + 6.710 sin^2(y) * sin(x) + 8.189 cos^2(y) * sin(x) + -0.018 sin(x) * cot(y) + -0.561 sin(y) * cot(x) + 0.303 cos(x) * cot(y) + -0.761 cos(y) * cot(x)']]                                                          sindy     allonger        e2             strogatz       5.50774
predprey    inf        3     4.1648      4.1648   [['-0.076 x^3 + -0.002 y^3 + 3.301 x/y + 0.001 y/x + -0.006 y^2*x + -0.055 cos(x) + -0.055 cos(y) + 0.003 cos(y)/(x) + 1.822 sin(x)/(y) + -0.161 sin^2(y) * sin(x) + -0.097 sin^2(x) * sin(y)', '-0.029 y^2 + -0.002 y^3 + 0.127 x*y + -0.004 y/x + 1.077 sin(x) + -0.810 cos(x) + -0.007 sin(y)/(x) + 2.026 cos(x)/(y) + 0.098 sin^2(y) * sin(x) + 0.164 sin^2(x) * sin(y) + -0.073 cos^2(x) * sin(y) + -0.004 sin(y) * cot(x) + -0.006 cos(y) * cot(x)']]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        sindy     allonger        e2             strogatz       0.434226
predprey     30        3    15.1967     15.2304   [['-0.070 x^3 + -0.002 y^3 + 3.309 x/y + -0.006 y^2*x + -0.021 cos(y) + 0.004 tan(x) + -0.001 tan(y) + 0.012 cot(y) + 1.936 sin(x)/(y) + -0.132 sin^2(y) * sin(x) + -0.200 sin^2(x) * sin(y) + -0.007 cos(x) * cot(y)', '-0.077 y + -0.054 y^2 + 0.185 x*y + 2.516 sin(x) + -0.073 cos(x) + -0.110 cos(y) + -0.009 tan(x) + 0.010 tan(y) + 0.005 cot(x) + -0.037 cot(y) + 0.004 cos(y)/(x) + 0.009 sin(y)/(x) + 0.421 cos(x)/(y) + -4.762 sin(x)/(y) + 0.086 sin^2(y) * sin(x) + -0.095 cos^2(x) * sin(y) + 0.199 cos^2(y) * sin(x) + 0.035 sin(x) * cot(y) + 0.031 cos(x) * cot(y)']]                                                                                                                                                                                                                                                                                                                                                                                                                             sindy     allonger        e2             strogatz       2.36193
predprey     13        3    19.6163     21.1815   [['0.143 x + 0.141 y + 0.006 x^2 + -0.003 y^3 + 0.971 x/y + 0.012 y/x + -0.013 y^2*x + 0.634 sin(y) + -0.167 cos(x) + 1.065 cos(y) + 0.002 tan(x) + -0.011 tan(y) + -0.021 cot(x) + -0.015 cot(y) + 0.166 cos(y)/(x) + -0.091 sin(y)/(x) + 0.761 cos(x)/(y) + 1.496 sin^2(y) * sin(x) + -1.849 sin^2(x) * sin(y) + 1.580 cos^2(y) * sin(x) + 0.063 sin(x) * cot(y) + 0.063 sin(y) * cot(x) + 0.024 cos(x) * cot(y) + -0.210 cos(y) * cot(x)', '14.829 1 + -12.438 y + 6.240 x^2 + 2.056 y^2 + 0.412 x^3 + -0.108 y^3 + 0.426 x*y + -25.586 x/y + 0.043 y/x + -1.003 x^2*y + 0.123 y^2*x + 6.185 cos(x) + 1.125 cos(y) + -0.008 tan(x) + -0.023 tan(y) + -0.170 cot(x) + -0.141 cot(y) + -0.082 cos(y)/(x) + 1.668 sin(y)/(x) + -0.834 cos(x)/(y) + 26.811 sin(x)/(y) + 4.458 sin^2(y) * sin(x) + -14.576 sin^2(x) * sin(y) + -9.482 cos^2(x) * sin(y) + 6.067 cos^2(y) * sin(x) + 0.182 sin(x) * cot(y) + -1.399 sin(y) * cot(x) + 0.141 cos(x) * cot(y) + 0.273 cos(y) * cot(x)']]                                sindy     allonger        e2             strogatz       5.62281
