	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	exp_type	data_version	system	snr	init
0	15	27	0.8277988121930834	0.8277988121930834	-0.543*x**2 - 2.316*x*y + 4.879	-0.821*x*y	0	proged	numdif	allonger	lv	inf	2
1	23	46	0.10089056479704145	0.10089056479704145	-0.543*x**2 - 2.316*x*y + 4.879	-1.064*x*y - 0.218*x + 1.343*y + 0.656	1	proged	numdif	allonger	lv	inf	2
2	22	42	0.1273117130909754	0.1273117130909754	-0.543*x**2 - 2.316*x*y + 4.879	-0.085*x**2 - 0.658*x*y + 0.76	2	proged	numdif	allonger	lv	inf	2
3	20	39	0.2120584995204552	0.2120584995204552	-0.543*x**2 - 2.316*x*y + 4.879	-1.243*x*y + 2.027*y + 0.009	3	proged	numdif	allonger	lv	inf	2
4	19	34	0.22019186846183977	0.22019186846183977	-0.543*x**2 - 2.316*x*y + 4.879	-1.247*x*y + 2.059*y	4	proged	numdif	allonger	lv	inf	2
5	6	8	5.7345589924198315	5.7345589924198315	-5.0*y	-2.878*y	5	proged	numdif	allonger	lv	inf	2
6	10	15	2.4573822639544636	2.4573822639544636	-2.354*x*y**2	-0.821*x*y	6	proged	numdif	allonger	lv	inf	2
7	12	20	1.6435798150292795	1.6435798150292795	-2.361*x*y**2 + 0.082	-0.821*x*y	7	proged	numdif	allonger	lv	inf	2
8	11	18	2.450941282346935	2.450941282346935	-2.361*x*y**2 + 0.082	-2.878*y	8	proged	numdif	allonger	lv	inf	2
9	14	25	0.9353311486208429	0.9353311486208429	-0.134*x**3 - 5.0*y + 3.537	-0.821*x*y	9	proged	numdif	allonger	lv	inf	2
10	13	23	0.9870194395764618	0.9870194395764618	-0.134*x**3 - 5.0*y + 3.537	-2.878*y	10	proged	numdif	allonger	lv	inf	2
11	18	32	0.5002819094001537	0.5002819094001537	-0.134*x**3 - 5.0*y + 3.537	-1.247*x*y + 2.059*y	11	proged	numdif	allonger	lv	inf	2
12	26	53	0.034424425928391504	0.034424425928391504	-0.813*x**2 - 2.106*x*y + 1.847*x + 1.776	-1.064*x*y - 0.218*x + 1.343*y + 0.656	12	proged	numdif	allonger	lv	inf	2
13	9	13	3.6852391903316466	3.6852391903316466	-5.0*y**4	-0.821*x*y	13	proged	numdif	allonger	lv	inf	2
14	35	71	0.030040083158843194	0.030040083158843194	-0.113*x**3 - 2.087*x*y - 0.317*x*y/(y - 2.212) - 0.427*y + 3.063	-1.064*x*y - 0.218*x + 1.343*y + 0.656	14	proged	numdif	allonger	lv	inf	2
15	45	90	0.01289812608343794	0.01289812608343794	-0.113*x**3 - 2.087*x*y - 0.317*x*y/(y - 2.212) - 0.427*y + 3.063	-0.163*x**2*y - 0.412*x - 1.937*y - 2.66*y/(y - 2.438) + 1.236	15	proged	numdif	allonger	lv	inf	2
