t,x,y
0.0,-1.2260735408632062,2.611288016777876
0.1,-1.5418581624005547,2.601061834360597
0.2,-1.852862848783897,2.601036074105281
0.30000000000000004,-2.1592599101376866,2.6010178430854154
0.4,-2.4615725562924955,2.6010042445573665
0.5,-2.760411168766839,2.600993695216852
0.6000000000000001,-3.056347840895094,2.600985259670826
0.7000000000000001,-3.349874367256352,2.600978350792116
0.8,-3.6413977538436564,2.600972581646399
0.9,-3.931249488295833,2.6009676868315648
1.0,-4.219698202176895,2.6009634781290325
1.1,-4.506961752550882,2.6009598182494695
1.2000000000000002,-4.79321749325876,2.6009566046171195
1.3,-5.078610587690733,2.6009537589894274
1.4000000000000001,-5.36326058778826,2.6009512206007477
1.5,-5.6472665926081325,2.6009489415081837
1.6,-5.9307112835155245,2.600946883355217
1.7000000000000002,-6.213664085326382,2.600945015072631
1.8,-6.496183651919471,2.6009433112138605
1.9000000000000001,-6.778319830393294,2.6009417507289725
2.0,-7.060115221903185,2.6009403160475673
2.1,-7.341606429465944,2.6009389923833086
2.2,-7.622825061543176,2.600937767199428
2.3000000000000003,-7.903798544160029,2.6009366297946657
2.4000000000000004,-8.184550781963932,2.6009355709763167
2.5,-8.465102699427428,2.6009345828004227
2.6,-8.745472686499259,2.6009336583678944
2.7,-9.025676967468932,2.6009327916556
2.8000000000000003,-9.305729907867502,2.6009319773811774
2.9000000000000004,-9.58564427115017,2.600931210891849
3.0,-9.865431434279934,2.6009304880728816
3.1,-10.145101569739047,2.600929805271565
3.2,-10.424663799787975,2.6009291592338033
3.3000000000000003,-10.704126327773096,2.600928547050921
3.4000000000000004,-10.983496550337085,2.600927966114802
3.5,-11.262781153684058,2.6009274140798553
3.6,-11.541986196443183,2.6009268888306583
3.7,-11.821117181265883,2.6009263884542704
3.8000000000000003,-12.100179116883956,2.600925911217316
3.9000000000000004,-12.379176572088529,2.600925455541586
4.0,-12.658113722792427,2.6009250199936433
4.1000000000000005,-12.93699439320717,2.600924603262337
4.2,-13.21582209198157,2.6009242041493867
4.3,-13.494600043978735,2.6009238215581405
4.4,-13.773331218302236,2.6009234544758946
4.5,-14.052018353080852,2.6009231019781094
4.6000000000000005,-14.330663977439801,2.6009227632083083
4.7,-14.609270430981752,2.6009224373773256
4.800000000000001,-14.887839881191553,2.600922123755432
4.9,-15.16637433896554,2.6009218216668946
5.0,-15.44487567238645,2.6009215304850857
5.1000000000000005,-15.723345619231207,2.600921249628093
5.2,-16.001785798053948,2.600920978554785
5.300000000000001,-16.280197718241077,2.6009207167613067
5.4,-16.558582789049115,2.6009204637778884
5.5,-16.836942327734405,2.600920219166054
5.6000000000000005,-17.115277566935294,2.6009199825159492
5.7,-17.393589661348003,2.600919753444166
5.800000000000001,-17.67187969377715,2.6009195315943012
5.9,-17.950148680636566,2.6009193166166034
6.0,-18.228397576932256,2.6009191082178935
6.1000000000000005,-18.50662728088749,2.6009189060835904
6.2,-18.784838638004743,2.6009187099393922
6.300000000000001,-19.063032444940184,2.600918519522381
6.4,-19.341209452929387,2.6009183345848372
6.5,-19.619370370976558,2.6009181548931437
6.6000000000000005,-19.89751586887578,2.6009179802268125
6.7,-20.17564657973762,2.600917810377551
6.800000000000001,-20.453763102521666,2.600917645148451
6.9,-20.731866004334762,2.6009174843532037
7.0,-21.009955822494746,2.6009173278154045
7.1000000000000005,-21.288033066443496,2.600917175367897
7.2,-21.56609821954148,2.600917026852176
7.300000000000001,-21.844151740725035,2.6009168821178377
7.4,-22.122194066019276,2.600916741022063
7.5,-22.400225609943426,2.6009166034291384
7.6000000000000005,-22.678246766822127,2.6009164692100386
7.7,-22.95625791200154,2.6009163382420115
7.800000000000001,-23.234259402975777,2.6009162104081542
7.9,-23.512251580434942,2.600916085597145
8.0,-23.790234769238335,2.6009159637029313
8.1,-24.06820927932378,2.6009158446246556
8.200000000000001,-24.34617540655393,2.6009157282661706
8.3,-24.62413343350751,2.6009156145272074
8.4,-24.902083630207905,2.600915503337656
8.5,-25.180026254784458,2.6009153945981196
8.6,-25.457961554275748,2.600915288232691
8.700000000000001,-25.735889764955346,2.600915184164359
8.8,-26.013811113110513,2.6009150823194185
8.9,-26.291725815510247,2.600914982627304
9.0,-26.569634079884743,2.6009148850203934
9.1,-26.847536105384876,2.600914789433875
9.200000000000001,-27.12543208305307,2.600914695805592
9.3,-27.40332219624035,2.6009146040759243
9.4,-27.681206620944057,2.6009145141876413
9.5,-27.959085526180512,2.6009144260857955
9.600000000000001,-28.236959074343137,2.6009143397176038
9.700000000000001,-28.514827421528793,2.600914255032349
9.8,-28.7926907178337,2.600914171981269
9.9,-29.07054910763481,2.600914090517474
