	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
18	265	49	325	0.0017525715655868405	0.0017525715655868405	x1*(-x1*(x2*(-0.077*x1**2 + 0.654*x1 - 1.812) + 3.637) + 2.639*x1 - 3.639*x2 + 2.993)	-0.702*x2*(x1 + (0.918 - x2)*(0.845*x1*x2 - 4.036*x2 - 1.717))	265	dso	allonger	lv	inf	1
17	264	47	300	0.001782885054934442	0.001782885054934442	x1*(-x1*(x2*(-0.077*x1**2 + 0.654*x1 - 1.812) + 3.637) + 2.639*x1 - 3.639*x2 + 2.993)	-0.703*x2*(x1 + (0.919 - x2)*(0.843*x1*x2 - 4.019*x2 - 1.717))	264	dso	allonger	lv	inf	1
15	214	43	286	0.0021011543057237137	0.0021011543057237137	2*x1 + (-1.123*x1**2 + x1 - 3.053)*(-0.136*x1*x2 + x2 + 0.869) + 2.837	-0.702*x2*(x1 + (0.918 - x2)*(0.845*x1*x2 - 4.036*x2 - 1.717))	214	dso	allonger	lv	inf	1
14	213	41	261	0.0021160691558787894	0.0021160691558787894	2*x1 + (-1.123*x1**2 + x1 - 3.053)*(-0.136*x1*x2 + x2 + 0.869) + 2.837	-0.703*x2*(x1 + (0.919 - x2)*(0.843*x1*x2 - 4.019*x2 - 1.717))	213	dso	allonger	lv	inf	1
13	211	39	230	0.0028799472955829777	0.0028799472955829777	2*x1 + (-1.123*x1**2 + x1 - 3.053)*(-0.136*x1*x2 + x2 + 0.869) + 2.837	x2*(-0.782*x1 - x2 + 3.415/(0.384*x1 + 1.393))	211	dso	allonger	lv	inf	1
16	226	32	217	0.003083727007494157	0.003083727007494157	0.083*x1*(-x1 - 2.0*x2 + 3.0)*(-0.459*x1*(x1 + 6.274) + 5.728*x1 + 7.805)	x2*(-0.988*x1 - x2 + 1.97)	226	dso	allonger	lv	inf	1
12	209	31	187	0.003732622310124066	0.003732622310124066	2*x1 + (-1.123*x1**2 + x1 - 3.053)*(-0.136*x1*x2 + x2 + 0.869) + 2.837	x2*(-0.988*x1 - x2 + 1.97)	209	dso	allonger	lv	inf	1
9	90	22	128	0.0043764817469094264	0.0043764817469094264	(x1 - 0.014)*(-x1 - 2.001*x2 + 3.0)	x2*(-0.988*x1 - x2 + 1.97)	90	dso	allonger	lv	inf	1
7	56	20	104	0.007421832749754462	0.007421832749754462	x1*(-x1 - 1.995*x2 + 3.0)	x2*(-0.988*x1 - x2 + 1.97)	56	dso	allonger	lv	inf	1
11	124	19	121	0.0949230498638878	0.0949230498638878	-2.648*x2*(x1 + 4.382*x2 - 3.935)	x2*(-0.988*x1 - x2 + 1.97)	124	dso	allonger	lv	inf	1
6	53	17	99	0.18076991827235414	0.18076991827235414	x1*(-x1 - 1.995*x2 + 3.0)	x2*(2.466 - 1.374*x1)	53	dso	allonger	lv	inf	1
8	86	16	101	0.53510679267202	0.53510679267202	(x1 - 0.014)*(-x1 - 2.001*x2 + 3.0)	-0.495*x1*x2	86	dso	allonger	lv	inf	1
5	52	14	77	0.5371409533985827	0.5371409533985827	x1*(-x1 - 1.995*x2 + 3.0)	-0.495*x1*x2	52	dso	allonger	lv	inf	1
4	51	13	74	0.5755019170001339	0.5755019170001339	x1*(-x1 - 1.995*x2 + 3.0)	-1.254*x2	51	dso	allonger	lv	inf	1
10	119	12	91	1.8188474356550373	1.8188474356550373	-2.648*x2*(x1 + 4.382*x2 - 3.935)	-1.254*x2	119	dso	allonger	lv	inf	1
3	35	10	74	2.2256517676409273	2.2256517676409273	-16.435*x2*(x2 - 0.359)	-0.495*x1*x2	35	dso	allonger	lv	inf	1
2	34	9	71	4.236754494823157	4.236754494823157	-16.435*x2*(x2 - 0.359)	-1.254*x2	34	dso	allonger	lv	inf	1
1	1	7	47	5.467991516176546	5.467991516176546	-3.119*x2	-0.495*x1*x2	1	dso	allonger	lv	inf	1
0	0	6	44	6.970886615800733	6.970886615800733	-3.119*x2	-1.254*x2	0	dso	allonger	lv	inf	1
