  index    complexity    length        TE     TE_inf  expr_x                expr_y                                    expr_z                         index_column  method    data_version    system      snr    init
   2164            26       187   2.62151    2.54041  -4.374*x1 + 4.658*x2  (2.991 - 0.454*x1)*(x3 - 18.954) + 6.834  x1*(-0.595*x1 + x2 - 3.064)            2164  dso       allonger        lorenz       13       3
   2144            24       163   3.45835    4.43541  -4.374*x1 + 4.658*x2  (3.314 - 0.429*x1)*(x3 - 18.234)          x1*(-0.595*x1 + x2 - 3.064)            2144  dso       allonger        lorenz       13       3
    564            22       144   4.20322    5.75208  -4.559*x1 + 4.559*x2  x3*(1.707 - 0.208*x1)                     x1*(-0.595*x1 + x2 - 3.064)             564  dso       allonger        lorenz       13       3
   1042            19        86   6.03975    8.67296  -4.553*x1 + 4.553*x2  -x1 + x2                                  x1*(-0.85*x1 + x2)                     1042  dso       allonger        lorenz       13       3
    520            17        75   6.33515    9.22387  -4.559*x1 + 4.559*x2  -x1 + x2                                  4.449 - x1                              520  dso       allonger        lorenz       13       3
      0            15        39  96.5297   155.666    -x1 + x2              -x1 + x2                                  4.449 - x1                                0  dso       allonger        lorenz       13       3
