	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	exp_type	data_version	system	snr	init
0	6	8	0.6702272629822867	0.6378762580719347	-0.137*x	0.933*x	0	proged	numdif	allonger	glider	30	2
1	8	13	0.6015577423312358	0.5773505203977798	0.027*y - 0.791	0.933*x	1	proged	numdif	allonger	glider	30	2
2	10	18	0.529466223428694	0.49512925958223164	0.027*y - 0.791	4.431 - 0.125*y	2	proged	numdif	allonger	glider	30	2
