	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	exp_type	data_version	system	snr	init
0	6	8	1.5918768288958625	1.4216032011414097	-0.217*x	1.148*x	0	proged	numdif	allonger	glider	13	3
1	8	11	1.2962674769853666	1.005962028857862	-0.011*x**4	1.148*x	1	proged	numdif	allonger	glider	13	3
2	32	61	1.243415406497434	0.8836723255249345	-0.011*x**4	-0.07*x**2*y - 0.002*y + 5.0 + 3.951/(-0.858*x*y + 1.927*x + 1.676*y + 3.694)	2	proged	numdif	allonger	glider	13	3
