t,x,y,dx,dy
0.0,-3.039683030784197,-2.6277095014530927,-253.1587340137967,80.67678911369553
0.01,-5.571270370922164,-1.8209416103161373,-9.436882386244827,74.66092262612483
0.02,-3.2284206785090936,-1.134491048930596,132.98537100665368,-6.65874326583753
0.03,-2.9115629507890906,-1.954116475632888,25.421425189897363,18.99398634310867
0.04,-2.7199921747111464,-0.7546113220684225,20.575879512085613,-30.305433219587172
0.05,-2.5000453605473782,-2.5602251400246314,-20.20000353245337,33.55967663475705
0.06,-3.123992245360214,-0.08341778937328159,-72.33575203193348,186.6860729526927
0.07,-3.9467604011860478,1.1734963190292227,77.71113291611037,-4.069450190023654
0.08,-1.5697695870380064,-0.16480679317375468,102.8838640879914,-13.684156649396467
0.09,-1.8890831194262196,0.8998131860412933,-102.41516810971625,66.04945866480067
0.1,-3.6180729492323316,1.1561823801222586,-80.58708104402997,11.850948341217087
0.11,-3.500824740306819,1.136832152865635,-41.66585644778235,-19.490112676650416
0.12,-4.451390078187979,0.7663801265892503,-35.576953852202344,-88.00331620296521
0.13,-4.212363817350866,-0.6232341711936691,119.59384795596948,31.087031079822335
0.14,-2.059513119068589,1.388120748185697,30.414522392594368,-6.760571711528329
0.15,-3.6040733694989786,-0.7584456054242357,-83.04426243417784,-99.14705321167358
0.16,-3.720398367752146,-0.5948203160477746,-6.936845302664207,32.70374565264962
0.17,-3.7428102755522628,-0.10437069237124319,-13.646319758902026,41.582276614481
0.18,-3.9933247629301865,0.23682521624184547,69.20492670627678,-30.3314728774008
0.19,-2.358711741426727,-0.7110001499192592,48.76148076568128,25.01249661712139
0.2,-3.018095147616561,0.7370751485842733,27.541275270866795,100.19408264594203
0.21,-1.8078862360093912,1.2928815029995815,30.36676572035677,-0.61329014035299
0.22,-2.4107598332094256,0.7248093457772135,-37.29085858888307,38.63666136232371
0.23,-2.5537034077870526,2.0656147302460557,-61.02000827884355,-116.14181660205224
0.24,-3.6311599987862966,-1.5980269862638314,-7.3502751328107685,-100.99757913554465
0.25,-2.700708910443268,0.045663147535162374,54.15980996785308,148.75091567438173
0.26,-2.547963799429235,1.376991327223803,-64.3971423445243,43.34002357022894
0.27,-3.988651757333754,0.912463618939741,1.5177035537265349,-45.99767756372034
0.28,-2.5176097283547043,0.4570377759493963,74.16795729615133,-47.31577157639924
0.29,-2.5052926114107272,-0.03385181258824377,-68.67447038103866,58.69512454070907
0.3,-3.8910991359754776,1.6309402667635777,-35.756011009599085,23.130143736083884
0.31,-3.220412831602709,0.42875106213343395,78.97474318573938,-73.18291275485608
0.32,-2.31160427226069,0.16728201166645623,-58.38266407802557,-1.3395013857535498
0.33,-4.38806611316322,0.40196103441836295,-33.00434416613025,-59.77980927442744
0.34,-2.971691155583295,-1.0283141738220927,104.05344896822534,-22.177261497788425
0.35000000000000003,-2.3069971337987134,-0.041584195537405555,9.29702660329632,5.5043331753106495
0.36,-2.7857506235173686,-0.9182275103158797,0.7214589950546912,61.67375642100519
0.37,-2.2925679538976196,1.191890932882698,-29.39222764881244,9.703620668961893
0.38,-3.3735951764936174,-0.7241550969366418,-22.97872709764144,-27.35872307897056
0.39,-2.7521424958504483,0.6447164713032869,-42.110542970984646,171.93219388213907
0.4,-4.21580603591331,2.7144887807061395,-10.234260955697128,36.70184442921451
0.41000000000000003,-2.956827714964391,1.3787533598875772,80.5613234984312,-176.6347845810065
0.42,-2.6045795659446864,-0.8182069109139906,19.045482185847096,-28.945890814984576
0.43,-2.575918071247449,0.7998355435878857,-13.90032467742679,147.17343784310435
0.44,-2.882586059493222,2.1252618459480965,-18.096774811897287,-81.01727116430158
0.45,-2.9378535674853947,-0.8205098796981459,4.91144879435883,-73.27910183833741
0.46,-2.7843570836060456,0.6596798091813483,-79.07176329639707,-11.452280583012103
0.47000000000000003,-4.519288833413336,-1.049555491358388,8.362023171169408,30.134882703321697
0.48,-2.6171166201826574,1.2623774632477822,65.62300643243736,78.7983098922441
0.49,-3.2068287047645887,0.5264107064864942,-19.472542394310178,-21.09758275449849
0.5,-3.006567468068861,0.8404258081578124,15.131383350803128,-11.235768819619985
0.51,-2.904201037748526,0.30169533009409455,1.1174144089005411,-34.55542326811228
0.52,-2.98421917989085,0.14931734279556685,-4.715875608604003,94.50260936842324
0.53,-2.998518549920606,2.1917475174625594,-8.33955207797512,-48.836080854192026
