  index    complexity    length       TE    TE_inf  expr_x                                                                                                                     expr_y          index_column  method    data_version    system      snr    init
    171            47       274  1.41188   1.2521   -0.794*x1 - 1.919*x2/(-x1**2*(x1 - 2.658) - x2*(-0.401*x1 + 1.204*x2 - 6.16) - 12.257) - 0.329 - 0.937/(x1*x2 + 0.502*x2)  -0.023*x2**2             171  dso       all             predprey     13       2
     41            15        92  1.44166   1.2772   -0.571*x2 + 3.726 - 3.584/x2                                                                                               -0.023*x2**2              41  dso       all             predprey     13       2
     21            11        76  1.51893   1.38885  -0.219*x1*(x2 - 5.449)                                                                                                     -0.023*x2**2              21  dso       all             predprey     13       2
     20             9        72  1.63821   1.54803  -0.219*x1*(x2 - 5.449)                                                                                                     -0.161*x2                 20  dso       all             predprey     13       2
     10             8        65  2.28707   2.21882  1.53 - 0.338*x2                                                                                                            -0.161*x2                 10  dso       all             predprey     13       2
      0             6        45  2.79534   2.74552  -0.103*x2                                                                                                                  -0.161*x2                  0  dso       all             predprey     13       2
