	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
7	157	26	174	1.233238415882834	1.212752369211255	x2*(x2*(-2.186*x1 + x2) - 3.736)	(x1 - 0.459)*(x2*(0.078 - 1.056*x2) + 3.11) + 1.157	157	dso	all	stl	13	2
6	156	24	150	1.2453758227663592	1.2272667624874827	x2*(x2*(-2.186*x1 + x2) - 3.736)	(3.126 - 1.109*x2**2)*(x1 - 0.446) + 1.116	156	dso	all	stl	13	2
5	127	23	168	1.6856293291533095	1.695965610707701	-1.922*x2*(x1*x2 + 1.42)	(x1 - 0.459)*(x2*(0.078 - 1.056*x2) + 3.11) + 1.157	127	dso	all	stl	13	2
4	126	21	144	1.737731174363875	1.7522020637666964	-1.922*x2*(x1*x2 + 1.42)	(3.126 - 1.109*x2**2)*(x1 - 0.446) + 1.116	126	dso	all	stl	13	2
3	121	13	78	2.297597169716769	2.3283684478478484	-1.922*x2*(x1*x2 + 1.42)	x1*(x2 + 2.192)	121	dso	all	stl	13	2
2	120	11	71	2.4843853044472155	2.528332781403967	-1.922*x2*(x1*x2 + 1.42)	1.568*x1	120	dso	all	stl	13	2
1	1	8	33	3.863629249146372	3.9672933372185804	x1**2	x1*(x2 + 2.192)	1	dso	all	stl	13	2
0	0	6	26	9.336414122728094	9.702355995869395	x1**2	1.568*x1	0	dso	all	stl	13	2
