  index    complexity    length           TE       TE_inf  expr_x                                                       expr_y                                                                                                       index_column  method    data_version    system      snr    init
    215            57       394  0.000154215  0.000154215  -0.05006908493904869*x1**2 - 1.0*sin(x2)                     x1 + (-0.597*sin(-0.008*x1 + x2 + 1.609) - 0.404*sin(0.012*x1 + x2 + 1.514))*cos((0.019 - 0.05*x1)/x1)/x1             215  dso       allonger        glider      inf       2
    209            37       283  0.000158025  0.000158025  -0.05006908493904869*x1**2 - 1.0*sin(x2)                     x1 - 1.0*cos(x2)/x1                                                                                                   209  dso       allonger        glider      inf       2
    207            35       256  0.00022627   0.00022627   -0.05006908493904869*x1**2 - 1.0*sin(x2)                     x1 - 1.0*cos(x2)/x1                                                                                                   207  dso       allonger        glider      inf       2
    171            34       248  0.0279679    0.0279679    -0.999*sin(x2) + 0.057 - 10.397/(-6.108 + (x2 + 69.957)/x1)  x1 - 1.0*cos(x2)/x1                                                                                                   171  dso       allonger        glider      inf       2
    132            28       164  0.492216     0.492216     -0.996*sin(x2) - 2.280486675347997/(1.787 + x2/x1)           x1 - 0.044*x2*cos(x2) + 0.16                                                                                          132  dso       allonger        glider      inf       2
    168            27       179  0.607083     0.607083     -0.999*sin(x2) + 0.057 - 10.397/(-6.108 + (x2 + 69.957)/x1)  x1 - 0.044*x2*cos(x2) + 0.16                                                                                          168  dso       allonger        glider      inf       2
      1             8        64  0.644674     0.644674     -0.148*x1                                                    4.489 - 0.128*x2                                                                                                        1  dso       allonger        glider      inf       2
      0             6        44  0.727925     0.727925     -0.148*x1                                                    x1 - 0.168                                                                                                              0  dso       allonger        glider      inf       2
